Idaho	N	0	0	N	N	-	0	0	-	-	-	0	1	1	2						
Mont.	-	0	0	-	-	-	0	0	-	-	-	0	1	1	1						
Nev.	-	0	3	16	15	-	0	2	5	1	1	2	12	61	79						
N. Mex.	-	0	0	-	-	-	0	0	-	-	-	1	7	31	43						
Utah	-	0	5	13	28	-	0	3	8	21	-	0	2	4	10						
Wyo.	-	0	2	10	27	-	0	1	1	8	-	0	1	1	-						
PACIFIC	-	0	0	-	-	-	0	0	-	-	4	38	57	1,122	1,263						
Alaska	-	0	0	-	-	-	0	0	-	-	-	0	1	4	6						
Calif.	N	0	0	N	N	-	0	0	-	-	2	36	54	1,027	1,111						
Hawaii	-	0	0	-	-	-	0	0	-	-	-	0	1	5	14						
Oreg.	N	0	0	N	N	-	0	0	-	-	2	0	6	11	11						
Wash.	N	0	0	N	N	-	0	0	-	-	-	2	11	75	121						
Amer. Samoa	U	0	0	U	U	U	0	1	U	U	U	0	0	U	U						
C.N.M.I.	U	-	-	U	U	U	-	-	U	U	U	-	-	U	U						
Guam	N	0	0	N	N	-	0	0	-	-	-	0	1	3	-						
P.R.	N	0	0	N	N	-	0	0	-	-	-	2	11	85	86						
V.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2006 and 2007 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.

† Includes cases of invasive pneumococcal disease caused by drug-resistant Streptococcus pneumoniae (DRSP) 
(NNDSS event code 11720).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


