Ariz.	N	0	0	N	N	2	3	16	156	150	-	0	0	-	-						
Colo.	N	0	0	N	N	1	1	3	43	42	43	30	76	1,262	1,580						
Idaho	N	0	0	N	N	-	0	1	2	20	-	0	0	-	-						
Mont.	-	0	1	-	-	-	0	1	1	5	-	0	2	2	-						
Nev.	-	0	0	-	-	-	1	12	91	97	-	0	0	-	-						
N. Mex.	-	0	1	1	-	-	1	5	58	48	7	3	34	323	188						
Utah	-	0	8	36	24	-	0	2	9	8	-	13	55	716	446						
Wyo.	-	1	4	42	23	-	0	0	-	-	1	0	11	53	52						
PACIFIC	-	0	0	-	-	4	34	51	1,423	1,563	-	0	0	-	-						
Alaska	-	0	0	-	-	-	0	4	9	6	-	0	0	-	-						
Calif.	N	0	0	N	N	1	29	41	1,225	1,390	-	0	0	-	-						
Hawaii	-	0	0	-	-	-	0	2	16	9	N	0	0	N	N						
Oreg.	N	0	0	N	N	1	0	3	17	32	N	0	0	N	N						
Wash.	N	0	0	N	N	2	2	10	156	126	N	0	0	N	N						
Amer. Samoa	-	0	0	-	-	U	0	0	U	U	U	0	0	U	U						
C.N.M.I.	-	0	0	-	-	U	0	0	U	U	U	0	0	U	U						
Guam	-	0	0	-	-	-	0	0	-	3	-	3	12	-	421						
P.R.	N	0	0	N	N	4	3	10	120	193	-	7	47	299	616						
V.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting year 2006 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


