W. Va.	-	0	3	6	4	-	0	18	49	35	-	0	3	13	18						
E.S. CENTRAL	-	2	8	115	228	4	6	16	305	335	1	1	9	87	79						
Ala.	-	0	3	17	42	4	2	9	104	85	-	0	2	10	13						
Ky.	-	0	5	31	24	-	1	5	63	64	1	0	4	35	28						
Miss.	-	0	1	8	18	-	0	2	17	47	-	0	1	1	3						
Tenn.	-	1	5	59	144	-	2	7	121	139	-	1	7	41	35						
W.S. CENTRAL	-	4	77	217	425	9	13	315	636	563	-	0	32	43	43						
Ark.	-	0	9	37	18	-	1	3	44	63	-	0	3	3	6						
La.	-	0	4	19	61	-	0	5	31	65	-	0	2	4	2						
Okla.	-	0	2	6	4	9	0	17	70	39	-	0	3	1	7						
Tex.	-	4	73	155	342	-	11	295	491	396	-	0	26	35	28						
MOUNTAIN	6	5	17	243	299	1	3	16	151	170	1	2	8	116	90						
Ariz.	6	2	16	152	169	-	0	3	31	-	-	1	5	38	22						
Colo.	-	1	4	33	37	-	1	5	31	52	-	0	2	22	19						
Idaho	-	0	2	9	21	1	0	2	13	15	-	0	3	11	4						
Mont.	-	0	3	10	8	-	0	7	-	3	-	0	1	6	5						
Nev.	-	0	2	11	20	-	1	5	30	46	-	0	2	8	19						
N. Mex.	-	0	3	12	24	-	0	2	19	18	-	0	1	5	4						
Utah	-	0	2	13	19	-	0	5	27	34	1	0	6	26	13						
Wyo.	-	0	1	3	1	-	0	1	-	2	-	0	0	-	4						
PACIFIC	6	18	163	974	695	8	11	61	508	504	-	2	9	78	67						
Alaska	-	0	0	-	4	-	0	3	9	7	-	0	0	-	1						
Calif.	6	15	162	879	581	8	8	41	380	338	-	2	9	78	63						
Hawaii	-	0	2	10	22	-	0	1	6	7	-	0	0	-	3						
Oreg.	-	0	5	41	44	-	1	5	69	93	N	0	0	N	N						
Wash.	-	1	13	44	44	-	0	18	44	59	-	0	0	-	-						
Amer. Samoa	U	0	0	U	1	U	0	0	U	-	U	0	0	U	U						
C.N.M.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						
Guam	-	0	0	-	2	-	0	0	-	18	-	0	0	-	-						
P.R.	-	0	6	30	60	-	1	8	27	49	-	0	1	1	-						
V.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting year 2006 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


