
TABLE II. (Part 9)  Provisional cases of selected notifiable diseases, United States, week ending June 11, 2011 (WEEK 23)*

column labels in same order that data fields appears in each record below:
Reporting Area
Shigellosis current week
Shigellosis previous 52 weeks median 
Shigellosis previous 52 weeks maximum 
Shigellosis cummulative for 2011
Shigellosis cummulative for 2010
Spotted Fever Rickettsiosis (including RMSF) † Confirmed current week
Spotted Fever Rickettsiosis (including RMSF) † Confirmed previous 52 weeks median 
Spotted Fever Rickettsiosis (including RMSF) † Confirmed previous 52 weeks maximum 
Spotted Fever Rickettsiosis (including RMSF) † Confirmed cummulative for 2011
Spotted Fever Rickettsiosis (including RMSF) † Confirmed cummulative for 2010
Spotted Fever Rickettsiosis (including RMSF) † Probable current week
Spotted Fever Rickettsiosis (including RMSF) † Probable previous 52 weeks median 
Spotted Fever Rickettsiosis (including RMSF) † Probable previous 52 weeks maximum 
Spotted Fever Rickettsiosis (including RMSF) † Probable cummulative for 2011
Spotted Fever Rickettsiosis (including RMSF) † Probable cummulative for 2010

tab delimited data:
test
UNITED STATES	239	259	742	3,844	5,878	-	2	11	28	44	4	22	245	234	338						
Minn.	-	0	4	-	18	-	0	0	-	-	-	0	2	-	-						
Mo.	5	9	56	117	1,101	-	0	2	2	1	-	3	17	49	71						
Nebr.	-	0	10	3	13	-	0	2	-	-	-	0	1	-	1						
N. Dak.	-	0	0	-	-	-	0	0	-	-	-	0	1	-	-						
S. Dak.	-	0	2	2	4	-	0	0	-	-	-	0	0	-	-						
S. ATLANTIC	97	62	122	1,459	840	-	1	7	17	28	2	6	59	72	91						
Del.	-	0	2	1	31	-	0	0	-	1	-	0	3	6	9						
D.C.	-	0	3	6	18	-	0	1	1	-	-	0	0	-	-						
Fla.	83	32	83	1,052	300	-	0	1	2	2	-	0	2	1	5						
Ga.	8	13	26	194	304	-	0	5	9	23	-	0	0	-	-						
Md.	-	2	8	39	43	-	0	1	1	-	-	0	5	6	13						
N.C.	2	3	36	106	64	-	0	3	1	2	-	2	47	32	37						
S.C.	1	1	5	21	31	-	0	1	3	-	-	0	2	7	3						
Va.	3	2	8	36	48	-	0	2	-	-	2	2	12	20	24						
W. Va.	-	0	66	4	1	-	0	0	-	-	-	0	0	-	-						
E.S. CENTRAL	4	13	29	212	329	-	0	3	-	7	1	5	31	60	91						
Ala.	1	5	15	72	45	-	0	1	-	-	1	1	9	15	17						
Ky.	-	1	15	29	150	-	0	1	-	5	-	0	0	-	-						
Miss.	3	2	6	54	17	-	0	1	-	-	-	0	4	1	5						
Tenn.	-	4	14	57	117	-	0	2	-	2	-	4	20	44	69						
W.S. CENTRAL	86	55	503	809	943	-	0	8	-	1	-	2	235	7	20						
Ark.	1	2	7	25	20	-	0	2	-	-	-	0	28	1	6						
La.	-	5	13	49	109	-	0	0	-	-	-	0	1	-	1						
Okla.	-	2	161	40	136	-	0	5	-	-	-	0	202	4	8						
Tex.	85	45	338	695	678	-	0	1	-	1	-	0	5	2	5						
MOUNTAIN	6	17	32	292	266	-	0	5	6	1	-	0	7	21	3						
Ariz.	2	7	19	80	140	-	0	4	6	-	-	0	7	19	-						
Colo.	1	2	8	36	35	-	0	1	-	-	-	0	1	1	-						
Idaho	1	0	3	8	8	-	0	0	-	-	-	0	1	-	1						
Mont.	-	0	15	93	4	-	0	1	-	1	-	0	1	-	-						
Nev.	2	0	6	10	14	-	0	0	-	-	-	0	0	-	-						
N. Mex.	-	3	10	47	49	-	0	0	-	-	-	0	0	-	1						
Utah	-	1	4	17	16	-	0	0	-	-	-	0	1	-	1						
Wyo.	-	0	1	1	-	-	0	0	-	-	-	0	1	1	-						
PACIFIC	8	23	63	374	379	-	0	2	-	4	-	0	1	-	-						
Alaska	-	0	2	3	-	N	0	0	N	N	N	0	0	N	N						
Calif.	4	18	59	286	302	-	0	2	-	4	-	0	0	-	-						
Hawaii	-	1	4	27	25	N	0	0	N	N	N	0	0	N	N						
Oreg.	-	1	4	26	27	-	0	0	-	-	-	0	1	-	-						
Wash.	4	1	22	32	25	-	0	1	-	-	-	0	0	-	-						
Amer. Samoa	-	1	1	1	1	N	0	0	N	N	N	0	0	N	N						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	0	1	1	-	N	0	0	N	N	N	0	0	N	N						
P.R.	-	0	1	-	1	N	0	0	N	N	N	0	0	N	N						
V.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not reportable.
NN: Not Nationally Notifiable
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Case counts for reporting years 2010 and 2011 are provisional and subject to change.
For further information on interpretation of these data, see http://wwwn.cdc.gov/nndss/document/ProvisionalNationaNotifiableDiseasesSurveillanceData20100927.pdf. 
Data for TB are displayed in Table IV, which appears quarterly.

† Illnesses with similar clinical presentation that result from Spotted fever group rickettsia infections are reported as Spotted fever rickettsiosis. Rocky Mountain Spotted Fever (RMSF) caused by Rickettsia rickettsii, is the most common and well-known spotted fever.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


