Minn.	-	0	123	-	-	-	0	15	-	-	-	1	5	21	20						
Mo.	-	1	6	32	20	-	0	2	3	1	-	3	9	21	50						
Nebr.	-	0	1	2	-	-	0	0	-	-	1	0	2	1	2						
N. Dak.	-	0	0	-	-	-	0	0	-	-	-	0	1	-	-						
S. Dak.	-	0	3	5	-	-	0	1	2	-	-	0	3	-	-						
S. ATLANTIC	13	20	54	470	621	2	3	8	72	54	9	41	184	485	703						
Del.	-	0	1	4	-	-	0	1	1	-	-	0	3	3	10						
D.C.	-	0	2	5	17	-	0	0	-	2	4	2	11	55	41						
Fla.	12	11	29	276	292	2	2	8	65	51	-	13	23	68	261						
Ga.	-	6	17	157	273	-	0	1	-	1	-	6	152	20	79						
Md.	-	0	1	1	-	-	0	0	-	-	1	5	15	110	123						
N.C.	-	0	0	-	-	-	0	0	-	-	3	5	23	124	109						
S.C.	-	0	0	-	-	-	0	0	-	-	-	1	5	31	28						
Va.	N	0	0	N	N	-	0	0	-	-	1	4	17	72	51						
W. Va.	1	1	17	27	39	-	0	1	6	-	-	0	2	2	1						
E.S. CENTRAL	5	2	9	70	89	1	0	3	14	16	11	14	29	267	211						
Ala.	N	0	0	N	N	-	0	0	-	-	-	5	17	82	96						
Ky.	1	0	2	14	23	-	0	1	1	3	-	1	7	29	30						
Miss.	-	0	0	-	-	-	0	0	-	-	2	2	10	47	21						
Tenn.	4	2	8	56	66	1	0	3	13	13	9	6	12	109	64						
W.S. CENTRAL	1	1	7	57	9	-	0	2	5	3	23	29	56	535	518						
Ark.	-	0	3	1	4	-	0	0	-	2	-	1	7	37	34						
La.	-	1	3	22	5	-	0	1	2	1	7	6	30	116	72						
Okla.	1	0	6	34	-	-	0	2	3	-	-	1	5	27	29						
Tex.	-	0	0	-	-	-	0	0	-	-	16	21	31	355	383						
MOUNTAIN	-	1	5	24	50	-	0	5	7	24	-	8	27	102	177						
Ariz.	-	0	0	-	-	-	0	0	-	-	-	2	16	29	72						
Colo.	-	0	0	-	-	-	0	0	-	-	-	1	5	10	28						
Idaho	N	0	0	N	N	-	0	0	-	-	-	0	1	1	2						
Mont.	-	0	0	-	-	-	0	0	-	-	-	0	1	1	1						
Nev.	-	0	3	13	12	-	0	2	4	-	-	2	12	33	46						
N. Mex.	-	0	0	-	-	-	0	0	-	-	-	1	7	24	24						
Utah	-	0	5	8	21	-	0	4	2	16	-	0	2	3	4						
Wyo.	-	0	3	3	17	-	0	2	1	8	-	0	1	1	-						
PACIFIC	-	0	0	-	-	-	0	0	-	-	9	37	56	581	734						
Alaska	-	0	0	-	-	-	0	0	-	-	-	0	2	4	5						
Calif.	N	0	0	N	N	-	0	0	-	-	3	35	53	522	645						
Hawaii	-	0	0	-	-	-	0	0	-	-	-	0	1	2	9						
Oreg.	N	0	0	N	N	-	0	0	-	-	2	0	6	7	5						
Wash.	N	0	0	N	N	-	0	0	-	-	4	2	11	46	70						
Amer. Samoa	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						
C.N.M.I.	U	-	-	U	U	U	-	-	U	U	U	-	-	U	U						
Guam	N	-	-	N	N	-	-	-	-	-	-	-	-	-	-						
P.R.	N	0	0	N	N	-	0	0	-	-	2	2	11	47	53						
V.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2006 and 2007 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.

† Includes cases of invasive pneumococcal disease caused by drug-resistant Streptococcus pneumoniae (DRSP) 
(NNDSS event code 11720).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


