
TABLE II. (Part 9)  Provisional cases of selected notifiable diseases, United States, week ending April 13, 2013 (WEEK 15)*

column labels in same order that data fields appears in each record below:
Reporting Area
Shigellosis current week
Shigellosis previous 52 weeks median 
Shigellosis previous 52 weeks maximum 
Shigellosis cummulative for 2013
Shigellosis cummulative for 2012
Spotted Fever Rickettsiosis (including RMSF) † Confirmed current week
Spotted Fever Rickettsiosis (including RMSF) † Confirmed previous 52 weeks median 
Spotted Fever Rickettsiosis (including RMSF) † Confirmed previous 52 weeks maximum 
Spotted Fever Rickettsiosis (including RMSF) † Confirmed cummulative for 2013
Spotted Fever Rickettsiosis (including RMSF) † Confirmed cummulative for 2012
Spotted Fever Rickettsiosis (including RMSF) † Probable current week
Spotted Fever Rickettsiosis (including RMSF) † Probable previous 52 weeks median 
Spotted Fever Rickettsiosis (including RMSF) † Probable previous 52 weeks maximum 
Spotted Fever Rickettsiosis (including RMSF) † Probable cummulative for 2013
Spotted Fever Rickettsiosis (including RMSF) † Probable cummulative for 2012

tab delimited data:
test
UNITED STATES	83	264	405	1,706	3,218	-	3	13	19	34	2	54	229	88	327						
Nebr.	-	2	22	13	4	-	0	1	-	-	-	0	1	-	-						
N. Dak.	-	0	1	3	1	-	0	1	-	-	-	0	0	-	-						
S. Dak.	-	0	3	2	-	-	0	0	-	-	-	0	1	-	-						
S. ATLANTIC	22	52	99	326	740	-	2	8	18	19	1	14	147	40	69						
Del.	-	0	4	2	1	-	0	0	-	-	-	0	2	3	7						
D.C.	-	0	3	-	9	-	0	0	-	-	-	0	1	-	-						
Fla.	10	27	66	103	410	-	0	1	1	-	-	0	3	2	6						
Ga.	6	12	21	119	187	-	1	8	16	15	-	0	0	-	-						
Md.	3	3	14	23	68	-	0	0	-	-	-	0	3	5	3						
N.C.	-	2	10	37	33	-	0	4	-	-	-	1	133	7	18						
S.C.	2	1	5	25	7	-	0	1	1	2	-	1	6	5	4						
Va.	1	1	6	16	23	-	0	1	-	2	1	5	36	18	31						
W. Va.	-	0	3	1	2	-	0	0	-	-	-	0	1	-	-						
E.S. CENTRAL	3	20	41	128	380	-	0	2	-	-	1	12	56	27	62						
Ala.	1	5	20	52	100	-	0	1	-	-	-	3	13	5	13						
Ky.	-	5	21	18	152	-	0	1	-	-	-	1	7	4	3						
Miss.	-	4	13	39	80	-	0	2	-	-	-	0	3	-	1						
Tenn.	2	3	9	19	48	-	0	1	-	-	1	10	49	18	45						
W.S. CENTRAL	17	48	133	319	554	-	0	3	-	1	-	12	73	8	73						
Ark.	4	2	7	34	16	-	0	3	-	1	-	8	64	7	34						
La.	-	3	10	38	54	-	0	0	-	-	-	0	2	-	1						
Okla.	1	7	39	45	97	-	0	1	-	-	-	0	26	-	20						
Tex.	12	34	92	202	387	-	0	1	-	-	-	1	7	1	18						
MOUNTAIN	-	11	32	56	81	-	0	1	-	5	-	0	5	-	20						
Ariz.	-	6	18	30	50	-	0	1	-	5	-	0	3	-	16						
Colo.	-	2	19	4	8	-	0	1	-	-	-	0	1	-	-						
Idaho	-	0	2	-	2	-	0	0	-	-	-	0	1	-	2						
Mont.	-	0	2	-	3	-	0	0	-	-	-	0	1	-	-						
Nev.	-	0	9	13	1	-	0	1	-	-	-	0	0	-	-						
N. Mex.	-	1	10	5	12	-	0	0	-	-	-	0	1	-	-						
Utah	-	0	4	3	5	-	0	0	-	-	-	0	1	-	2						
Wyo.	-	0	3	1	-	-	0	0	-	-	-	0	1	-	-						
PACIFIC	4	16	41	133	155	-	0	2	-	-	-	0	2	1	4						
Alaska	-	0	1	-	5	N	0	0	N	N	N	0	0	N	N						
Calif.	2	12	33	84	112	-	0	2	-	-	-	0	1	1	4						
Hawaii	-	0	6	20	4	N	0	0	N	N	N	0	0	N	N						
Oreg.	-	1	10	13	22	-	0	0	-	-	-	0	1	-	-						
Wash.	2	1	19	16	12	-	0	0	-	-	-	0	0	-	-						
Amer. Samoa	-	1	3	-	-	N	0	0	N	N	N	0	0	N	N						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	-	-	-	-	N	-	-	N	N	N	-	-	N	N						
P.R.	-	0	0	-	-	N	0	0	N	N	N	0	0	N	N						
V.I.	-	0	0	-	-	N	0	0	N	N	N	0	0	N	N						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not reportable.
NN: Not Nationally Notifiable
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Case counts for reporting years 2012 and 2013 are provisional and subject to change.
For further information on interpretation of these data, see http://wwwn.cdc.gov/nndss/document/ProvisionalNationaNotifiableDiseasesSurveillanceData20100927.pdf. 
Data for TB are displayed in Table IV, which appears quarterly.

† Illnesses with similar clinical presentation that result from Spotted fever group rickettsia infections are reported as Spotted fever rickettsiosis. Rocky Mountain Spotted Fever (RMSF) caused by Rickettsia rickettsii, is the most common and well-known spotted fever.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


