MOUNTAIN	2	5	16	307	306	37	25	86	1,441	938	16	11	77	610	564						
Ariz.	2	2	13	125	32	10	13	34	709	502	10	5	57	327	239						
Colo.	-	1	8	102	82	1	4	15	233	167	4	2	8	134	170						
Idaho	-	1	7	81	51	-	0	3	15	18	-	0	2	8	3						
Mont.	-	0	0	-	16	6	0	13	63	5	-	0	0	-	-						
Nev.	-	0	5	25	25	-	1	20	107	63	-	0	0	-	-						
N. Mex.	-	0	1	4	25	-	2	15	164	134	-	1	7	68	83						
Utah	-	1	14	121	65	1	1	6	81	44	2	1	7	69	64						
Wyo.	-	0	3	20	10	19	0	8	69	5	-	0	1	4	5						
PACIFIC	6	2	50	140	430	30	39	148	1,993	2,427	1	2	9	124	122						
Alaska	-	0	0	-	-	-	0	2	9	13	-	0	0	-	-						
Calif.	-	0	18	-	156	27	31	104	1,684	2,114	-	0	0	-	-						
Hawaii	-	0	2	18	13	-	1	4	43	34	1	2	9	124	122						
Oreg.	-	2	14	111	156	-	1	31	119	124	N	0	0	N	N						
Wash.	6	2	32	122	105	3	2	43	138	142	N	0	0	N	N						
Amer. Samoa	U	0	0	U	U	U	0	0	U	7	U	0	0	U	U						
C.N.M.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						
Guam	-	0	0	-	-	-	0	0	-	20	-	0	0	-	-						
P.R.	-	0	0	-	2	-	0	2	13	9	N	0	0	N	N						
V.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting year 2006 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.

† Includes E. choli O157:H7; Shiga toxin positive, serogroup non-O157; and Shiga toxin positive, not serogrouped.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


