Ky.	N	0	0	N	N	111	56	132	1,963	1,809	-	0	1	2	10						
Miss.	-	0	0	-	-	-	140	225	3,839	4,083	-	0	1	3	-						
Tenn.	10	4	12	118	113	221	182	279	5,436	4,823	1	1	4	46	56						
W.S. CENTRAL	7	5	31	108	140	551	835	1,430	25,831	26,485	-	1	15	40	83						
Ark.	5	2	6	48	43	83	80	186	2,297	2,589	-	0	2	5	7						
La.	-	0	5	4	28	94	164	461	5,334	6,317	-	0	2	1	31						
Okla.	2	2	24	56	69	74	85	764	2,454	2,542	-	1	14	34	42						
Tex.	N	0	0	N	N	300	524	733	15,746	15,037	-	0	1	-	3						
MOUNTAIN	13	29	57	671	705	63	217	552	5,710	7,723	-	3	8	113	154						
Ariz.	-	2	36	33	84	57	86	201	2,397	2,856	-	1	7	42	79						
Colo.	-	9	33	227	244	-	47	90	971	1,795	-	1	4	35	31						
Idaho	-	3	11	85	70	-	3	10	100	55	-	0	1	3	4						
Mont.	-	2	7	36	22	-	3	19	106	78	-	0	0	-	-						
Nev.	-	2	6	33	51	-	24	194	693	1,633	-	0	1	-	13						
N. Mex.	-	1	6	24	42	-	30	64	901	896	-	0	4	17	16						
Utah	13	7	19	221	179	6	17	24	471	373	-	0	4	14	7						
Wyo.	-	0	3	12	13	-	2	6	71	37	-	0	2	2	4						
PACIFIC	48	60	202	1,586	1,732	458	808	963	22,925	23,006	-	2	20	67	79						
Alaska	-	1	7	24	54	-	10	23	302	331	-	0	19	7	5						
Calif.	42	43	105	1,160	1,287	349	668	830	18,815	19,127	-	0	9	15	32						
Hawaii	-	1	3	30	38	4	19	36	543	569	-	0	1	11	8						
Oreg.	-	7	21	195	198	38	28	58	807	905	-	1	6	32	34						
Wash.	6	8	90	177	155	67	73	142	2,458	2,074	-	0	4	2	-						
Amer. Samoa	U	0	0	U	U	U	0	2	U	U	U	0	0	U	U						
C.N.M.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						
Guam	-	0	3	-	5	-	1	15	-	60	-	0	2	-	2						
P.R.	-	2	20	20	112	-	5	16	127	232	-	0	1	-	3						
V.I.	-	0	0	-	-	-	0	5	17	43	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2005 and 2006 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


