
TABLE II. (Part 5)  Provisional cases of selected notifiable diseases, United States, week ending May 30, 2009 (WEEK 21)*

column labels in same order that data fields appears in each record below:
Reporting Area
Pertussis current week
Pertussis previous 52 weeks median 
Pertussis previous 52 weeks maximum 
Pertussis cummulative for 2009
Pertussis cummulative for 2008
Rabies, animal current week
Rabies, animal previous 52 weeks median 
Rabies, animal previous 52 weeks maximum 
Rabies, animal cummulative for 2009
Rabies, animal cummulative for 2008
Rocky Mountain Spotted Fever current week
Rocky Mountain Spotted Fever previous 52 weeks median 
Rocky Mountain Spotted Fever previous 52 weeks maximum 
Rocky Mountain Spotted Fever cummulative for 2009
Rocky Mountain Spotted Fever cummulative for 2008

tab delimited data:
test
UNITED STATES	75	235	1,691	4,339	3,039	23	70	120	1,216	1,523	11	39	152	330	193						
W. Va.	-	0	2	5	5	-	1	6	39	49	-	0	1	1	3						
E.S. CENTRAL	2	11	33	254	95	-	3	7	58	69	-	4	23	48	31						
Ala.	1	2	18	88	19	-	0	0	-	-	-	1	8	9	11						
Ky.	-	4	15	91	14	-	1	4	24	13	-	0	1	-	-						
Miss.	-	1	5	17	41	-	0	1	-	1	-	0	3	1	3						
Tenn.	1	2	14	58	21	-	2	6	34	55	-	3	19	38	17						
W.S. CENTRAL	1	40	384	671	282	4	0	9	21	41	-	2	134	16	14						
Ark.	-	2	38	30	31	4	0	6	16	24	-	0	61	3	1						
La.	-	2	7	34	8	-	0	0	-	-	-	0	2	-	2						
Okla.	1	0	40	12	7	-	0	9	4	16	-	0	71	3	4						
Tex.	-	35	304	595	236	-	0	1	1	1	-	1	6	10	7						
MOUNTAIN	9	14	31	312	404	-	2	9	37	21	-	1	3	6	8						
Ariz.	-	2	10	51	112	N	0	0	N	N	-	0	2	1	3						
Colo.	8	4	12	111	61	-	0	0	-	-	-	0	1	-	-						
Idaho	1	1	5	35	20	-	0	2	-	-	-	0	1	-	-						
Mont.	-	0	4	9	58	-	0	4	11	-	-	0	1	3	1						
Nev.	-	0	3	6	15	-	0	5	-	1	-	0	2	-	-						
N. Mex.	-	1	10	29	23	-	0	2	14	14	-	0	1	1	1						
Utah	-	4	19	70	109	-	0	6	1	1	-	0	1	1	2						
Wyo.	-	0	2	1	6	-	0	4	11	5	-	0	2	-	1						
PACIFIC	5	24	98	258	394	7	4	13	80	65	-	0	1	1	1						
Alaska	-	3	21	28	34	-	0	2	9	12	N	0	0	N	N						
Calif.	-	6	24	22	193	7	3	12	71	52	-	0	1	1	-						
Hawaii	1	0	3	12	5	-	0	0	-	-	N	0	0	N	N						
Oreg.	-	3	42	88	59	-	0	2	-	1	-	0	1	-	1						
Wash.	4	6	76	108	103	-	0	0	-	-	-	0	0	-	-						
Amer. Samoa	-	0	0	-	-	N	0	0	N	N	N	0	0	N	N						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	0	0	-	-	-	0	0	-	-	N	0	0	N	N						
P.R.	-	0	1	1	-	-	1	5	15	27	N	0	0	N	N						
V.I.	-	0	0	-	-	N	0	0	N	N	N	0	0	N	N						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2008 and 2009 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


