
TABLE II. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending February 10, 2007 (WEEK 06)*

column labels in same order that data fields appears in each record below:
Reporting Area
Chlamydia† current week
Chlamydia† previous 52 weeks median 
Chlamydia† previous 52 weeks maximum 
Chlamydia† cummulative for 2007
Chlamydia† cummulative for 2006
Coccidioidomycosis current week
Coccidioidomycosis previous 52 weeks median 
Coccidioidomycosis previous 52 weeks maximum 
Coccidioidomycosis cummulative for 2007
Coccidioidomycosis cummulative for 2006
Cryptosporidiosis current week
Cryptosporidiosis previous 52 weeks median 
Cryptosporidiosis previous 52 weeks maximum 
Cryptosporidiosis cummulative for 2007
Cryptosporidiosis cummulative for 2006

tab delimited data:
test
UNITED STATES	9,736	19,623	22,064	85,298	107,103	66	150	367	678	936	27	67	304	227	299						
W. Va.	29	57	96	269	223	N	0	0	N	N	-	0	3	1	-						
E.S. CENTRAL	806	1,452	2,035	7,575	8,114	-	0	0	-	-	-	3	15	7	3						
Ala.	66	421	761	1,540	2,869	N	0	0	N	N	-	1	12	2	2						
Ky.	170	140	691	811	1,198	N	0	0	N	N	-	1	3	4	1						
Miss.	-	374	807	1,943	1,273	N	0	0	N	N	-	0	3	-	-						
Tenn.	570	516	612	3,281	2,774	N	0	0	N	N	-	1	5	1	-						
W.S. CENTRAL	1,107	2,151	2,671	9,132	11,470	-	0	1	-	-	-	4	46	4	10						
Ark.	90	154	336	835	850	N	0	0	N	N	-	0	2	-	1						
La.	44	188	607	628	1,915	-	0	1	-	-	-	0	9	1	-						
Okla.	146	248	423	1,265	1,160	N	0	0	N	N	-	1	4	2	4						
Tex.	827	1,452	1,907	6,404	7,545	N	0	0	N	N	-	3	37	1	5						
MOUNTAIN	423	1,190	1,832	4,923	7,336	2	108	202	462	655	1	3	39	9	8						
Ariz.	59	381	892	1,762	2,146	2	105	200	454	639	-	0	3	1	3						
Colo.	88	299	416	854	1,834	N	0	0	N	N	-	1	7	4	2						
Idaho	-	46	253	-	390	N	0	0	N	N	-	0	5	1	-						
Mont.	18	50	143	254	114	N	0	0	N	N	-	0	26	-	1						
Nev.	-	103	397	578	835	-	1	4	3	9	-	0	1	-	-						
N. Mex.	161	191	314	943	1,309	-	0	3	-	-	-	0	5	2	-						
Utah	97	94	180	469	539	-	1	3	5	5	1	0	3	1	2						
Wyo.	-	28	54	63	169	-	0	0	-	2	-	0	11	-	-						
PACIFIC	2,049	3,355	3,930	14,824	18,003	64	43	214	210	276	-	1	5	7	13						
Alaska	87	81	154	438	432	N	0	0	N	N	-	0	1	-	-						
Calif.	1,403	2,652	3,191	10,828	13,982	64	43	214	210	276	-	0	0	-	-						
Hawaii	1	105	135	363	698	N	0	0	N	N	-	0	1	-	-						
Oreg.	145	175	394	1,091	969	N	0	0	N	N	-	1	4	7	13						
Wash.	413	350	604	2,104	1,922	N	0	0	N	N	-	0	0	-	-						
Amer. Samoa	U	0	46	U	U	U	0	0	U	U	U	0	0	U	U						
C.N.M.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						
Guam	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
P.R.	-	104	236	762	489	N	0	0	N	N	N	0	0	N	N						
V.I.	U	5	16	U	U	U	0	0	U	U	U	0	0	U	U						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2006 and 2007 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.

† Chlamydia refers to genital infections caused by Chlamydia trachomatis.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


