Ky.	N	0	0	N	N	5	55	132	2,288	2,248	-	0	1	4	10						
Miss.	-	0	0	-	-	-	141	435	5,222	5,106	-	0	1	3	-						
Tenn.	-	4	12	153	166	227	187	236	7,109	6,224	-	1	4	51	64						
W.S. CENTRAL	5	6	31	185	227	568	878	1,430	33,585	33,152	-	1	15	47	93						
Ark.	3	2	6	82	63	78	78	142	2,956	3,318	-	0	2	7	7						
La.	1	0	4	13	45	-	158	354	5,941	7,164	-	0	2	4	32						
Okla.	1	2	24	90	119	139	78	764	3,252	3,295	-	1	14	34	49						
Tex.	N	0	0	N	N	351	548	820	21,436	19,375	-	0	2	2	5						
MOUNTAIN	25	30	55	1,103	1,050	147	216	552	7,872	9,933	-	4	8	153	174						
Ariz.	2	3	36	112	98	131	90	201	3,236	3,603	-	1	7	72	89						
Colo.	-	9	33	371	374	-	46	90	1,462	2,333	-	1	4	41	35						
Idaho	-	3	11	116	100	1	2	10	113	77	-	0	1	3	4						
Mont.	6	2	11	76	54	4	3	20	145	113	-	0	0	-	-						
Nev.	-	1	6	38	77	-	24	194	985	2,089	-	0	1	-	13						
N. Mex.	2	1	6	44	60	-	30	64	1,242	1,165	-	0	4	19	20						
Utah	15	7	19	319	269	10	17	24	603	499	-	0	4	15	7						
Wyo.	-	1	4	27	18	1	2	6	86	54	-	0	2	3	6						
PACIFIC	62	59	202	2,164	2,398	428	808	963	29,487	29,633	-	2	20	89	116						
Alaska	6	1	7	56	78	13	11	23	429	424	-	0	19	9	25						
Calif.	33	43	105	1,551	1,706	337	662	830	24,362	24,671	-	0	9	21	47						
Hawaii	-	1	3	37	49	-	18	29	667	750	-	0	1	13	8						
Oreg.	6	7	15	286	315	37	28	58	979	1,110	-	1	6	44	36						
Wash.	17	6	90	234	250	41	75	142	3,050	2,678	-	0	4	2	-						
Amer. Samoa	U	0	0	U	U	U	0	2	U	U	U	0	0	U	U						
C.N.M.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						
Guam	-	0	0	-	11	-	1	15	-	71	-	0	2	-	6						
P.R.	-	2	20	52	199	-	5	16	188	281	1	0	1	1	3						
V.I.	-	0	0	-	-	-	0	5	30	45	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2005 and 2006 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


