
TABLE II. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending July 1, 2006 (WEEK 26)*

column labels in same order that data fields appears in each record below:
Reporting Area
Chlamydia† current week
Chlamydia† previous 52 weeks median 
Chlamydia† previous 52 weeks maximum 
Chlamydia† cummulative for 2006
Chlamydia† cummulative for 2005
Coccidioidomycosis current week
Coccidioidomycosis previous 52 weeks median 
Coccidioidomycosis previous 52 weeks maximum 
Coccidioidomycosis cummulative for 2006
Coccidioidomycosis cummulative for 2005
Cryptosporidiosis current week
Cryptosporidiosis previous 52 weeks median 
Cryptosporidiosis previous 52 weeks maximum 
Cryptosporidiosis cummulative for 2006
Cryptosporidiosis cummulative for 2005

tab delimited data:
test
UNITED STATES	3,830	18,796	35,170	443,803	479,524	16	126	1,643	3,625	1,956	20	72	860	1,201	1,071						
D.C.	18	58	101	1,237	1,923	-	0	0	-	-	-	0	3	8	2						
Fla.	666	891	1,090	23,105	21,690	N	0	0	N	N	4	6	28	121	76						
Ga.	-	609	2,142	11,107	15,217	-	0	0	-	-	-	3	12	104	49						
Md.	-	356	519	8,608	9,080	-	0	1	2	-	-	0	4	9	9						
N.C.	-	569	1,772	16,934	16,899	N	0	0	N	N	-	1	10	36	25						
S.C.	-	281	1,306	8,252	9,736	N	0	0	N	N	-	0	4	16	10						
Va.	189	427	840	11,615	11,827	N	0	0	N	N	-	1	8	17	17						
W. Va.	19	56	227	1,697	1,291	N	0	0	N	N	-	0	3	2	4						
E.S. CENTRAL	-	1,389	2,188	34,905	35,128	-	0	0	-	-	-	3	29	48	30						
Ala.	-	373	1,048	9,887	6,969	N	0	0	N	N	-	0	5	21	11						
Ky.	-	155	336	4,499	5,107	N	0	0	N	N	-	1	25	11	11						
Miss.	-	373	647	8,599	11,514	-	0	0	-	-	-	0	1	4	-						
Tenn.	-	488	614	11,920	11,538	N	0	0	N	N	-	1	4	12	8						
W.S. CENTRAL	142	2,159	3,605	51,999	56,808	-	0	1	-	-	2	3	30	70	33						
Ark.	-	159	340	3,713	4,409	-	0	0	-	-	-	0	2	7	1						
La.	142	281	761	7,504	9,779	-	0	1	-	N	-	0	21	9	3						
Okla.	-	234	2,159	5,663	5,431	N	0	0	N	N	2	1	10	18	13						
Tex.	-	1,390	1,801	35,119	37,189	N	0	0	N	N	-	2	19	36	16						
MOUNTAIN	327	1,094	1,839	23,009	31,624	-	92	452	2,405	1,188	1	2	9	41	59						
Ariz.	327	370	642	8,991	11,246	-	91	448	2,359	1,134	-	0	1	4	4						
Colo.	-	211	482	2,970	7,405	N	0	0	N	N	1	1	3	16	18						
Idaho	-	52	218	1,576	1,117	N	0	0	N	N	-	0	2	5	5						
Mont.	-	38	195	1,011	1,162	N	0	0	N	N	-	0	2	7	11						
Nev.	-	85	432	1,795	3,603	-	1	4	20	36	-	0	1	3	8						
N. Mex.	-	158	338	4,016	4,349	-	0	2	2	10	-	0	3	-	7						
Utah	-	89	136	1,979	2,184	-	0	3	22	6	-	0	3	6	4						
Wyo.	-	26	55	671	558	-	0	2	2	2	-	0	1	-	2						
PACIFIC	1,109	3,221	5,079	80,738	83,365	16	34	1,179	1,197	761	-	4	52	31	146						
Alaska	-	83	152	1,987	2,028	-	0	0	-	-	-	0	2	1	-						
Calif.	901	2,467	4,231	63,032	64,461	16	34	1,179	1,197	761	-	1	14	-	102						
Hawaii	-	109	135	2,435	2,687	N	0	0	N	N	-	0	1	-	-						
Oreg.	208	177	315	4,594	4,449	N	0	0	N	N	-	1	20	30	25						
Wash.	-	356	604	8,690	9,740	N	0	0	N	N	-	0	38	-	19						
Amer. Samoa	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						
C.N.M.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						
Guam	-	17	37	-	382	-	0	0	-	-	-	0	0	-	-						
P.R.	-	76	162	1,877	2,178	N	0	0	N	N	N	0	0	N	N						
V.I.	-	2	7	6	106	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2005 and 2006 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.

† Chlamydia refers to genital infections caused by Chlamydia trachomatis.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


