S. ATLANTIC	1	19	163	629	771	26	40	63	1,458	1,646	11	13	67	609	807						
Del.	-	0	2	9	3	-	0	0	-	-	-	0	2	9	18						
D.C.	-	0	2	2	3	-	0	0	-	-	-	0	1	1	1						
Fla.	-	4	18	164	150	-	0	28	94	176	-	0	4	13	10						
Ga.	-	1	5	22	64	14	4	23	166	197	-	0	5	18	40						
Md.	-	2	8	75	104	-	7	18	267	306	3	1	7	47	57						
N.C.	-	2	112	213	141	12	9	19	351	361	-	6	61	390	578						
S.C.	-	2	9	55	127	-	2	11	46	113	4	1	7	48	30						
Va.	-	2	17	76	153	-	13	31	488	420	1	2	10	78	70						
W. Va.	1	0	19	13	26	-	1	8	46	73	3	0	1	5	3						
E.S. CENTRAL	3	5	27	263	250	1	3	11	113	178	2	5	19	191	258						
Ala.	-	1	18	59	55	-	0	8	-	57	-	1	9	57	64						
Ky.	-	0	3	5	54	1	0	3	16	18	-	0	2	5	1						
Miss.	-	1	25	131	27	-	0	1	1	4	-	0	2	6	3						
Tenn.	3	2	7	68	114	-	2	7	96	99	2	3	16	123	190						
W.S. CENTRAL	-	20	226	625	555	-	2	35	69	652	-	1	168	123	88						
Ark.	-	2	17	113	61	-	0	5	24	24	-	0	53	59	42						
La.	-	0	1	14	21	-	0	1	-	3	-	0	1	2	2						
Okla.	-	0	36	4	18	-	0	22	45	51	-	0	108	45	28						
Tex.	-	16	174	494	455	-	0	34	-	574	-	0	7	17	16						
MOUNTAIN	5	24	61	759	1,950	10	3	28	143	132	-	0	4	24	36						
Ariz.	-	5	13	159	399	10	2	10	97	100	-	0	2	4	8						
Colo.	4	6	17	204	603	-	0	0	-	-	-	0	1	1	4						
Idaho	1	1	6	34	66	-	0	24	-	-	-	0	3	4	9						
Mont.	-	1	7	32	94	-	0	3	13	12	-	0	1	1	2						
Nev.	-	0	5	9	60	-	0	2	2	3	-	0	0	-	-						
N. Mex.	-	2	8	46	71	-	0	2	8	7	-	0	1	4	7						
Utah	-	8	47	256	595	-	0	2	10	6	-	0	0	-	-						
Wyo.	-	0	5	19	62	-	0	4	13	4	-	0	2	10	6						
PACIFIC	1	12	547	334	1,419	1	4	13	149	163	-	0	1	5	2						
Alaska	-	1	8	37	62	-	0	6	35	15	N	0	0	N	N						
Calif.	-	4	167	99	1,187	1	3	12	108	132	-	0	1	3	-						
Hawaii	-	0	2	14	81	N	0	0	N	N	N	0	0	N	N						
Oreg.	-	1	11	60	89	-	0	3	6	16	-	0	1	2	2						
Wash.	1	1	377	124	-	-	0	0	-	-	N	0	0	N	N						
Amer. Samoa	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						
C.N.M.I.	U	-	-	U	U	U	-	-	U	U	U	-	-	U	U						
Guam	-	0	2	-	53	-	0	0	-	-	N	0	0	N	N						
P.R.	-	0	1	-	1	-	1	5	37	64	N	0	0	N	N						
V.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2006 and 2007 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


