S. Dak.	51	52	117	1,773	1,869	N	0	0	N	N	-	1	4	33	19						
S. ATLANTIC	2,495	3,393	4,924	119,838	120,265	-	0	1	3	1	26	14	54	474	366						
Del.	62	70	92	2,392	2,206	N	0	0	N	N	-	0	3	6	3						
D.C.	18	55	103	1,654	2,539	-	0	0	-	-	-	0	3	11	7						
Fla.	749	925	1,102	32,328	29,235	N	0	0	N	N	23	6	28	221	160						
Ga.	18	624	2,142	19,059	21,082	-	0	0	-	-	-	3	9	116	87						
Md.	304	341	486	11,833	12,481	-	0	1	3	1	-	0	4	11	19						
N.C.	730	562	1,772	22,782	22,492	N	0	0	N	N	-	1	10	53	39						
S.C.	-	286	1,306	11,747	12,444	N	0	0	N	N	3	0	4	28	11						
Va.	568	425	840	15,848	16,008	N	0	0	N	N	-	1	8	24	33						
W. Va.	46	59	226	2,195	1,778	N	0	0	N	N	-	0	3	4	7						
E.S. CENTRAL	538	1,412	1,942	49,176	47,051	-	0	0	-	-	6	3	29	95	88						
Ala.	-	380	755	13,554	10,389	N	0	0	N	N	6	0	5	37	17						
Ky.	-	155	402	6,108	6,387	N	0	0	N	N	-	1	25	25	46						
Miss.	-	380	801	12,529	14,623	-	0	0	-	-	-	0	1	8	-						
Tenn.	538	495	602	16,985	15,652	N	0	0	N	N	-	1	5	25	25						
W.S. CENTRAL	912	2,101	3,605	71,041	76,227	-	0	1	-	-	2	3	24	95	128						
Ark.	170	162	340	5,204	5,687	-	0	0	-	-	1	0	2	14	3						
La.	11	254	761	9,637	12,910	-	0	1	-	N	-	0	14	8	49						
Okla.	-	226	2,159	7,394	7,561	N	0	0	N	N	1	1	2	24	33						
Tex.	731	1,389	1,775	48,806	50,069	N	0	0	N	N	-	2	19	49	43						
MOUNTAIN	389	1,030	1,839	31,798	42,715	-	114	452	3,954	1,751	29	2	33	169	95						
Ariz.	377	365	642	12,273	14,617	-	111	448	3,888	1,682	-	0	2	15	9						
Colo.	-	172	482	4,010	10,263	N	0	0	N	N	-	1	6	26	29						
Idaho	-	51	159	1,773	1,788	N	0	0	N	N	1	0	2	11	11						
Mont.	12	44	195	1,664	1,532	N	0	0	N	N	25	0	26	74	13						
Nev.	-	62	432	2,298	4,908	-	1	4	21	44	-	0	1	3	11						
N. Mex.	-	160	338	5,833	5,884	-	0	2	8	13	-	0	3	7	9						
Utah	-	93	136	3,049	2,980	-	1	3	35	10	-	0	3	8	11						
Wyo.	-	27	55	898	743	-	0	2	2	2	3	0	11	25	2						
PACIFIC	1,875	3,235	5,079	111,623	112,048	21	40	1,179	1,636	979	1	2	52	50	233						
Alaska	49	85	152	2,819	2,796	-	0	0	-	-	-	0	2	4	-						
Calif.	1,320	2,559	4,231	87,668	87,173	21	40	1,179	1,636	979	-	0	14	-	135						
Hawaii	-	104	135	3,337	3,663	N	0	0	N	N	-	0	1	3	1						
Oreg.	255	174	315	5,905	5,889	N	0	0	N	N	1	1	6	43	56						
Wash.	251	350	604	11,894	12,527	N	0	0	N	N	-	0	38	-	41						
Amer. Samoa	U	0	46	U	U	U	0	0	U	U	U	0	0	U	U						
C.N.M.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						
Guam	-	17	37	-	548	-	0	0	-	-	-	0	0	-	-						
P.R.	-	79	161	2,945	2,817	N	0	0	N	N	N	0	0	N	N						
V.I.	-	5	16	178	189	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2005 and 2006 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.

† Chlamydia refers to genital infections caused by Chlamydia trachomatis.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


