Ill.	-	2	11	105	100	-	0	11	20	118	-	0	4	8	81						
Ind.	-	0	0	-	-	-	0	3	3	22	-	0	6	4	45						
Mich.	14	97	258	2,921	3,145	-	0	9	1	40	-	0	2	-	12						
Ohio	52	107	449	3,435	6,508	-	0	4	1	30	-	0	2	2	9						
Wis.	-	19	80	797	778	-	0	1	2	11	-	0	1	1	9						
W.N. CENTRAL	4	32	136	1,234	1,320	1	0	35	159	214	1	0	94	511	459						
Iowa	N	0	0	N	N	-	0	3	6	21	-	0	3	8	15						
Kans.	1	8	52	439	252	-	0	3	9	15	-	0	6	17	11						
Minn.	-	0	0	-	-	1	0	11	32	31	1	0	11	46	33						
Mo.	3	16	78	649	985	-	0	7	25	47	-	0	1	5	9						
Nebr.	N	0	0	N	N	-	0	3	8	43	-	0	13	62	202						
N. Dak.	-	0	60	84	44	-	0	9	38	20	-	0	44	241	117						
S. Dak.	-	1	15	62	39	-	0	8	41	37	-	0	28	132	72						
S. ATLANTIC	62	100	239	3,584	3,229	-	0	6	21	16	-	0	3	14	11						
Del.	-	1	6	33	51	-	0	0	-	-	-	0	0	-	-						
D.C.	-	0	8	14	27	-	0	0	-	-	-	0	1	-	1						
Fla.	35	18	77	897	N	-	0	1	3	3	-	0	0	-	-						
Ga.	N	0	0	N	N	-	0	5	14	2	-	0	3	10	5						
Md.	N	0	0	N	N	-	0	2	1	10	-	0	1	2	1						
N.C.	-	0	0	-	-	-	0	1	-	-	-	0	0	-	-						
S.C.	1	18	72	715	841	-	0	1	1	-	-	0	1	2	-						
Va.	20	28	190	1,157	1,238	-	0	1	2	-	-	0	1	-	4						
W. Va.	6	23	50	768	1,072	-	0	0	-	1	-	0	0	-	-						
E.S. CENTRAL	11	4	571	367	27	-	0	8	37	109	-	0	8	40	87						
Ala.	11	4	571	364	26	-	0	2	12	8	-	0	1	1	-						
Ky.	N	0	0	N	N	-	0	1	2	4	-	0	0	-	1						
Miss.	-	0	2	3	1	-	0	7	21	82	-	0	8	38	80						
Tenn.	N	0	0	N	N	-	0	1	2	15	-	0	1	1	6						
W.S. CENTRAL	92	170	1,640	7,678	8,879	-	0	19	84	344	-	0	14	37	193						
Ark.	1	13	105	542	630	-	0	2	7	24	-	0	1	1	5						
La.	-	2	11	94	181	-	0	6	1	82	-	0	8	1	69						
Okla.	-	0	0	-	-	-	0	9	30	22	-	0	7	24	14						
Tex.	91	158	1,534	7,042	8,068	-	0	11	46	216	-	0	5	11	105						
MOUNTAIN	25	56	131	1,926	1,963	-	0	28	145	338	2	1	107	638	1,383						
Ariz.	-	0	0	-	-	-	0	10	10	21	1	0	14	21	27						
Colo.	24	22	62	760	1,035	-	0	13	60	65	-	0	48	269	268						
Idaho	N	0	0	N	N	-	0	2	1	135	-	0	29	69	830						
Mont.	1	5	40	301	N	-	0	11	32	12	1	0	22	103	22						
Nev.	-	0	1	1	9	-	0	1	2	34	-	0	3	7	88						
N. Mex.	-	5	37	300	313	-	0	6	19	2	-	0	4	12	3						
Utah	-	15	73	546	572	-	0	5	10	55	-	0	6	16	98						
Wyo.	-	0	11	18	34	-	0	4	11	14	-	0	29	141	47						
PACIFIC	-	0	9	28	-	-	0	16	91	77	3	0	20	151	249						
Alaska	-	0	9	28	N	-	0	0	-	-	-	0	0	-	-						
Calif.	-	0	0	-	N	-	0	15	88	72	3	0	19	143	186						
Hawaii	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
Oreg.	N	0	0	N	N	-	0	1	3	5	-	0	2	8	60						
Wash.	N	0	0	N	N	-	0	0	-	-	-	0	0	-	3						
Amer. Samoa	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						
C.N.M.I.	U	-	-	U	U	U	-	-	U	U	U	-	-	U	U						
Guam	-	6	30	144	169	-	0	0	-	-	-	0	0	-	-						
P.R.	-	11	30	467	425	-	0	0	-	-	-	0	0	-	-						
V.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2006 and 2007 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.

† Updated weekly from reports to the Division of Vector-Borne Infectious Diseases, National Center for Zoonotic, 
Vector-Borne, and Enteric Diseases (ArboNet Surveillance). Data for California serogroup, eastern equine, 
Powassan, St. Louis, and western equine diseases are available in Table I.

§ Not notifiable in all states.  Data from states where the condition is not notifiable are excluded from this table, 
except starting in 2007 for the Arboviral diseases and influenza-associated pediatric mortality, and in 2003 for 
SARS-CoV.  Reporting exceptions are available at http://wwwn.cdc.gov/nndss/document/SRCA_FINAL_REPORT_2006-2010.xlsx.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


