N. Mex.	-	159	337	2,533	2,202	-	0	2	-	7	-	0	3	-	7						
Utah	68	87	138	1,137	1,276	-	0	3	15	2	-	0	3	6	4						
Wyo.	3	23	43	364	329	-	0	2	2	-	-	0	1	-	2						
PACIFIC	1,705	3,179	4,917	43,994	47,800	23	27	1,113	471	469	-	5	50	18	79						
Alaska	71	78	121	1,180	1,120	-	0	0	-	-	-	0	2	-	-						
Calif.	1,283	2,468	4,151	33,885	36,985	23	27	1,113	471	469	-	3	14	-	59						
Hawaii	-	106	135	1,378	1,542	N	0	0	N	N	-	0	1	-	-						
Oreg.	158	174	315	2,354	2,513	N	0	0	N	N	-	1	20	18	15						
Wash.	193	359	604	5,197	5,640	N	0	0	N	N	-	0	36	-	5						
Amer. Samoa	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						
C.N.M.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						
Guam	-	0	0	-	64	-	0	0	-	-	-	0	0	-	-						
P.R.	58	76	141	1,298	1,246	N	0	0	N	N	N	0	0	N	N						
V.I.	-	4	8	-	108	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2005 and 2006 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.

† Chlamydia refers to genital infections caused by Chlamydia trachomatis.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


