Fla.	16	11	29	324	338	1	2	8	69	66	9	14	25	330	312						
Ga.	-	5	16	176	230	-	1	10	40	33	-	4	153	53	105						
Md.	-	0	1	1	-	-	0	0	-	-	2	5	15	122	146						
N.C.	-	0	0	-	-	-	0	0	-	-	5	5	23	157	131						
S.C.	-	0	0	-	-	-	0	0	-	-	-	1	10	46	34						
Va.	N	0	0	N	N	-	0	0	-	-	12	4	17	96	59						
W. Va.	-	1	17	35	67	-	0	1	7	-	-	0	2	3	2						
E.S. CENTRAL	1	2	9	77	101	-	0	3	16	17	5	15	29	318	258						
Ala.	N	0	0	N	N	-	0	0	-	-	2	5	17	105	106						
Ky.	-	0	2	16	24	-	0	1	2	4	1	1	7	34	33						
Miss.	-	0	0	-	-	-	0	0	-	-	-	2	9	49	25						
Tenn.	1	2	8	61	77	-	0	3	14	13	2	6	13	130	94						
W.S. CENTRAL	4	1	9	68	55	-	0	2	10	6	1	30	56	620	609						
Ark.	-	0	3	1	5	-	0	0	-	2	-	1	7	47	33						
La.	-	1	3	24	50	-	0	1	2	4	-	7	30	143	86						
Okla.	4	0	8	43	-	-	0	2	8	-	1	1	5	32	34						
Tex.	-	0	0	-	-	-	0	0	-	-	-	21	31	398	456						
MOUNTAIN	-	1	5	27	59	1	0	5	9	24	1	7	27	114	221						
Ariz.	-	0	0	-	-	-	0	0	-	-	-	2	16	31	83						
Colo.	-	0	0	-	-	-	0	0	-	-	-	1	5	12	38						
Idaho	N	0	0	N	N	-	0	0	-	-	-	0	1	1	2						
Mont.	-	0	0	-	-	-	0	0	-	-	-	0	1	1	1						
Nev.	-	0	3	15	15	-	0	2	5	-	1	2	12	38	63						
N. Mex.	-	0	0	-	-	-	0	0	-	-	-	1	7	27	30						
Utah	-	0	5	9	25	1	0	4	3	16	-	0	2	3	4						
Wyo.	-	0	3	3	19	-	0	1	1	8	-	0	1	1	-						
PACIFIC	-	0	0	-	-	-	0	0	-	-	6	38	57	752	899						
Alaska	-	0	0	-	-	-	0	0	-	-	-	0	2	5	5						
Calif.	N	0	0	N	N	-	0	0	-	-	3	35	54	685	791						
Hawaii	-	0	0	-	-	-	0	0	-	-	-	0	1	3	12						
Oreg.	N	0	0	N	N	-	0	0	-	-	-	0	6	8	8						
Wash.	N	0	0	N	N	-	0	0	-	-	3	2	11	51	83						
Amer. Samoa	U	0	0	U	U	U	0	1	U	U	U	0	0	U	U						
C.N.M.I.	U	-	-	U	U	U	-	-	U	U	U	-	-	U	U						
Guam	N	0	0	N	N	-	0	0	-	-	-	0	0	-	-						
P.R.	N	0	0	N	N	-	0	0	-	-	-	3	11	59	67						
V.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2006 and 2007 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.

† Includes cases of invasive pneumococcal disease caused by drug-resistant Streptococcus pneumoniae (DRSP) 
(NNDSS event code 11720).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


