Nev.	-	0	3	16	15	-	0	2	5	1	-	2	12	42	74						
N. Mex.	-	0	0	-	-	-	0	0	-	-	-	1	7	26	35						
Utah	-	0	5	13	28	-	0	3	6	20	-	0	2	4	7						
Wyo.	-	0	2	10	25	-	0	1	1	8	-	0	1	1	-						
PACIFIC	-	0	0	-	-	-	0	0	-	-	10	38	57	972	1,103						
Alaska	-	0	0	-	-	-	0	0	-	-	-	0	2	5	5						
Calif.	N	0	0	N	N	-	0	0	-	-	1	36	54	888	968						
Hawaii	-	0	0	-	-	-	0	0	-	-	-	0	1	5	13						
Oreg.	N	0	0	N	N	-	0	0	-	-	-	0	6	8	9						
Wash.	N	0	0	N	N	-	0	0	-	-	9	2	11	66	108						
Amer. Samoa	U	0	0	U	U	U	0	1	U	U	U	0	0	U	U						
C.N.M.I.	U	-	-	U	U	U	-	-	U	U	U	-	-	U	U						
Guam	N	0	0	N	N	-	0	0	-	-	-	0	0	-	-						
P.R.	N	0	0	N	N	-	0	0	-	-	1	3	11	77	81						
V.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2006 and 2007 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.

† Includes cases of invasive pneumococcal disease caused by drug-resistant Streptococcus pneumoniae (DRSP) 
(NNDSS event code 11720).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


