Del.	-	0	2	7	3	-	0	0	-	-	-	0	2	8	18						
D.C.	-	0	2	2	3	-	0	0	-	-	-	0	1	1	1						
Fla.	3	4	18	158	141	-	0	28	87	176	-	0	4	12	9						
Ga.	-	1	5	22	62	11	4	23	152	182	-	0	5	15	35						
Md.	3	2	8	73	99	-	6	12	182	285	-	1	7	41	52						
N.C.	-	3	112	213	141	13	9	19	333	337	14	6	61	371	539						
S.C.	1	2	9	54	115	-	2	11	46	106	-	1	7	41	29						
Va.	1	2	17	74	133	-	13	31	462	405	3	2	9	71	66						
W. Va.	-	0	19	12	23	-	1	8	46	69	-	0	1	2	3						
E.S. CENTRAL	-	5	24	155	217	-	3	11	100	165	9	5	27	165	224						
Ala.	-	1	18	47	40	-	0	8	-	52	5	1	9	48	57						
Ky.	-	0	3	5	48	-	0	3	15	15	-	0	2	4	1						
Miss.	-	0	10	40	24	-	0	0	-	4	-	0	1	2	3						
Tenn.	-	2	7	63	105	-	2	7	85	94	4	3	22	111	163						
W.S. CENTRAL	-	20	226	590	522	-	2	35	68	606	15	1	168	120	75						
Ark.	-	2	17	112	58	-	0	5	23	24	15	0	53	56	34						
La.	-	0	2	14	21	-	0	1	-	3	-	0	1	2	1						
Okla.	-	0	36	4	18	-	0	22	45	48	-	0	108	45	26						
Tex.	-	17	174	460	425	-	0	34	-	531	-	0	7	17	14						
MOUNTAIN	24	24	61	729	1,882	1	3	28	116	123	-	0	4	23	32						
Ariz.	-	6	13	152	384	-	2	10	77	91	-	0	2	3	7						
Colo.	-	6	17	193	590	-	0	0	-	-	-	0	1	1	4						
Idaho	1	1	6	32	57	-	0	24	-	-	-	0	3	4	7						
Mont.	-	1	7	32	91	-	0	3	12	12	-	0	1	1	2						
Nev.	-	0	5	9	56	-	0	2	2	3	-	0	0	-	-						
N. Mex.	-	2	8	41	66	-	0	2	8	7	-	0	1	4	6						
Utah	23	8	47	252	579	1	0	2	9	6	-	0	0	-	-						
Wyo.	-	1	5	18	59	-	0	2	8	4	-	0	2	10	6						
PACIFIC	1	13	547	323	1,371	5	4	13	140	146	1	0	1	5	2						
Alaska	-	1	8	37	57	-	0	6	35	14	N	0	0	N	N						
Calif.	-	5	167	99	1,149	5	3	12	99	120	1	0	1	3	-						
Hawaii	-	0	2	14	79	N	0	0	N	N	N	0	0	N	N						
Oreg.	1	1	11	57	86	-	0	3	6	12	-	0	1	2	2						
Wash.	-	1	377	116	-	-	0	0	-	-	N	0	0	N	N						
Amer. Samoa	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						
C.N.M.I.	U	-	-	U	U	U	-	-	U	U	U	-	-	U	U						
Guam	-	0	6	-	49	-	0	0	-	-	N	0	0	N	N						
P.R.	-	0	1	-	1	2	1	5	37	59	N	0	0	N	N						
V.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2006 and 2007 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


