E.S. CENTRAL	-	3	13	105	112	18	10	19	246	196	-	0	70	26	-						
Ala.	N	0	0	N	N	7	3	12	109	77	-	0	70	26	-						
Ky.	-	0	5	20	19	1	1	8	32	15	N	0	0	N	N						
Miss.	-	0	0	-	1	-	0	5	11	23	-	0	0	-	-						
Tenn.	-	2	13	85	92	10	4	11	94	81	N	0	0	N	N						
W.S. CENTRAL	-	1	8	46	93	15	24	36	579	558	145	203	1,757	6,235	2,329						
Ark.	-	0	3	7	11	-	1	6	33	25	28	4	110	413	-						
La.	-	1	5	39	82	2	4	17	64	118	-	0	17	90	105						
Okla.	N	0	0	N	N	2	1	6	34	17	-	0	0	-	-						
Tex.	N	0	0	N	N	11	17	29	448	398	117	201	1,647	5,732	2,224						
MOUNTAIN	-	1	27	47	35	3	8	17	166	186	21	47	136	1,582	1,639						
Ariz.	N	0	0	N	N	2	3	13	81	62	-	0	0	-	-						
Colo.	N	0	0	N	N	-	1	3	12	21	11	30	76	819	1,129						
Idaho	N	0	0	N	N	-	0	3	2	15	-	0	0	-	-						
Mont.	-	0	1	-	-	-	0	1	-	5	-	0	0	-	-						
Nev.	-	0	27	4	2	1	1	12	43	54	-	0	2	4	-						
N. Mex.	-	0	0	-	-	-	1	5	26	23	2	3	32	235	141						
Utah	-	0	8	19	15	-	0	1	2	6	8	11	55	513	325						
Wyo.	-	0	3	24	18	-	0	0	-	-	-	0	3	11	44						
PACIFIC	-	0	0	-	-	4	33	47	584	798	-	0	0	-	-						
Alaska	-	0	0	-	-	-	0	4	5	4	-	0	0	-	-						
Calif.	N	0	0	N	N	3	27	42	480	715	-	0	0	-	-						
Hawaii	-	0	0	-	-	-	0	2	7	2	N	0	0	N	N						
Oreg.	N	0	0	N	N	-	0	6	8	15	N	0	0	N	N						
Wash.	N	0	0	N	N	1	2	11	84	62	N	0	0	N	N						
Amer. Samoa	-	0	0	-	-	U	0	0	U	U	U	0	0	U	U						
C.N.M.I.	-	0	0	-	-	U	0	0	U	U	U	0	0	U	U						
Guam	-	0	0	-	-	-	0	0	-	3	-	2	12	-	354						
P.R.	N	0	0	N	N	-	3	16	54	80	4	8	47	119	372						
V.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2005 and 2006 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


