La.	-	1	4	53	62	-	0	2	7	6	1	9	23	417	287						
Okla.	-	0	10	68	-	-	0	2	10	-	-	1	4	53	63						
Tex.	-	0	0	-	-	-	0	0	-	-	-	21	39	1,036	979						
MOUNTAIN	-	1	6	56	83	-	0	3	18	35	1	8	24	332	441						
Ariz.	-	0	0	-	-	-	0	0	-	-	-	3	22	149	171						
Colo.	-	0	0	-	-	-	0	0	-	-	-	1	5	35	61						
Idaho	N	0	0	N	N	-	0	0	-	-	-	0	1	1	3						
Mont.	-	0	0	-	-	-	0	0	-	-	-	0	2	3	1						
Nev.	-	0	3	18	16	-	0	2	5	2	-	2	6	87	121						
N. Mex.	-	0	0	-	-	-	0	0	-	-	-	1	7	38	67						
Utah	-	0	6	24	35	-	0	3	11	23	1	0	2	16	17						
Wyo.	-	0	2	14	32	-	0	1	2	10	-	0	1	3	-						
PACIFIC	-	0	0	-	-	-	0	0	-	-	11	39	59	1,710	1,835						
Alaska	-	0	0	-	N	-	0	0	-	-	-	0	1	7	11						
Calif.	N	0	0	N	N	-	0	0	-	-	3	36	56	1,565	1,631						
Hawaii	-	0	0	-	-	-	0	0	-	-	-	0	1	-	17						
Oreg.	N	0	0	N	N	-	0	0	-	-	-	0	6	15	18						
Wash.	N	0	0	N	N	-	0	0	-	-	8	2	12	123	158						
Amer. Samoa	U	0	0	U	U	U	0	1	U	U	U	0	0	U	U						
C.N.M.I.	U	-	-	U	U	U	-	-	U	U	U	-	-	U	U						
Guam	N	0	0	N	N	-	0	0	-	-	-	0	1	3	-						
P.R.	N	0	0	N	N	-	0	0	-	-	8	3	10	145	132						
V.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting year 2007 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.

† Includes cases of invasive pneumococcal disease caused by drug-resistant Streptococcus pneumoniae (DRSP) 
(NNDSS event code 11720).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


