Hawaii	-	1	3	39	55	-	18	29	755	852	-	0	1	15	8						
Oreg.	-	8	14	322	363	21	29	58	1,105	1,282	-	1	6	47	38						
Wash.	11	6	90	297	292	117	74	142	3,517	3,030	-	0	4	2	-						
Amer. Samoa	U	0	0	U	U	U	0	2	U	U	U	0	0	U	U						
C.N.M.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						
Guam	-	0	0	-	11	-	2	15	-	73	-	0	2	-	11						
P.R.	-	1	12	68	226	-	5	16	188	307	-	0	1	1	4						
V.I.	-	0	0	-	-	-	0	5	30	45	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting year 2006 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


