
TABLE II. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending May 11, 2013 (WEEK 19)*

column labels in same order that data fields appears in each record below:
Reporting Area
Chlamydia trachomatis infection current week
Chlamydia trachomatis infection previous 52 weeks median 
Chlamydia trachomatis infection previous 52 weeks maximum 
Chlamydia trachomatis infection cummulative for 2013
Chlamydia trachomatis infection cummulative for 2012
Coccidioidomycosis current week
Coccidioidomycosis previous 52 weeks median 
Coccidioidomycosis previous 52 weeks maximum 
Coccidioidomycosis cummulative for 2013
Coccidioidomycosis cummulative for 2012
Cryptosporidiosis current week
Cryptosporidiosis previous 52 weeks median 
Cryptosporidiosis previous 52 weeks maximum 
Cryptosporidiosis cummulative for 2013
Cryptosporidiosis cummulative for 2012

tab delimited data:
test
UNITED STATES	13,564	26,871	30,907	465,935	525,047	85	242	473	2,424	7,910	39	112	287	1,543	2,185						
Kans.	6	208	256	3,541	4,235	N	0	0	N	N	-	2	6	25	45						
Minn.	-	341	436	4,315	6,464	-	1	6	11	47	-	0	0	-	-						
Mo.	18	535	645	8,892	10,252	-	0	1	3	5	3	4	12	54	64						
Nebr.	-	113	185	1,141	2,598	-	0	0	-	1	2	1	10	29	30						
N. Dak.	-	55	74	745	1,034	-	0	2	-	7	-	0	4	7	12						
S. Dak.	19	76	109	1,372	1,444	N	0	0	N	N	-	2	6	30	39						
S. ATLANTIC	3,604	5,419	6,524	97,999	107,534	-	0	1	1	3	8	18	55	323	411						
Del.	68	92	322	1,987	1,346	-	0	1	-	-	-	0	2	2	7						
D.C.	71	133	284	2,713	2,662	-	0	0	-	-	N	0	0	N	N						
Fla.	899	1,523	1,777	27,766	29,133	N	0	0	N	N	2	8	24	103	156						
Ga.	700	959	1,246	16,548	20,643	N	0	0	N	N	4	4	14	85	99						
Md.	-	466	1,211	6,620	7,864	-	0	1	1	3	1	1	5	19	35						
N.C.	807	969	1,771	18,125	20,303	N	0	0	N	N	-	0	28	49	35						
S.C.	-	505	872	9,569	10,311	N	0	0	N	N	-	1	4	24	25						
Va.	945	642	1,018	12,814	13,521	N	0	0	N	N	1	2	7	36	50						
W. Va.	114	92	149	1,857	1,751	N	0	0	N	N	-	0	3	5	4						
E.S. CENTRAL	1,081	1,952	2,545	33,522	39,100	-	0	0	-	-	1	4	14	77	98						
Ala.	-	566	870	10,159	11,374	N	0	0	N	N	-	2	6	36	35						
Ky.	305	329	773	6,146	5,999	N	0	0	N	N	-	1	4	14	15						
Miss.	513	368	678	7,202	9,150	N	0	0	N	N	1	0	4	13	14						
Tenn.	263	608	735	10,015	12,577	N	0	0	N	N	-	1	4	14	34						
W.S. CENTRAL	2,697	3,554	8,591	66,632	64,399	-	0	1	2	-	3	10	46	142	150						
Ark.	326	328	394	6,143	6,302	N	0	0	N	N	1	0	5	7	12						
La.	167	476	2,110	5,584	6,725	-	0	1	2	-	-	3	8	53	41						
Okla.	64	128	5,044	7,032	4,950	N	0	0	N	N	-	1	13	19	29						
Tex.	2,140	2,456	3,707	47,873	46,422	N	0	0	N	N	2	5	28	63	68						
MOUNTAIN	910	1,721	2,048	23,183	35,063	63	176	398	1,638	5,969	8	11	48	110	181						
Ariz.	-	525	755	969	11,411	62	172	394	1,597	5,876	-	1	4	8	11						
Colo.	482	417	584	7,746	8,021	N	0	0	N	N	-	1	7	6	23						
Idaho	-	86	198	1,592	1,688	N	0	0	N	N	3	3	25	30	37						
Mont.	56	71	108	1,295	1,476	1	0	1	1	2	4	1	5	19	30						
Nev.	237	217	325	4,103	4,152	-	1	6	24	48	-	0	2	7	7						
N. Mex.	88	213	401	4,603	4,733	-	0	3	8	20	-	1	4	9	43						
Utah	47	145	179	2,444	2,859	-	0	4	6	21	1	2	22	30	21						
Wyo.	-	36	67	431	723	-	0	1	2	2	-	0	4	1	9						
PACIFIC	1,792	4,119	5,224	73,794	81,195	21	64	89	759	1,853	3	11	27	145	183						
Alaska	29	105	149	2,011	2,085	N	0	0	N	N	-	0	1	-	1						
Calif.	1,112	3,168	4,232	56,479	62,464	21	64	89	758	1,853	1	6	14	74	95						
Hawaii	-	122	153	1,665	2,254	N	0	0	N	N	-	0	1	-	1						
Oreg.	294	259	378	5,199	5,380	-	0	1	1	-	1	4	10	50	71						
Wash.	357	470	632	8,440	9,012	-	0	0	-	-	1	1	22	21	15						
Amer. Samoa	-	12	59	-	-	N	0	0	N	N	N	0	0	N	N						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
P.R.	127	107	307	2,098	2,601	N	0	0	N	N	N	0	0	N	N						
V.I.	-	15	25	159	280	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not reportable.
NN: Not Nationally Notifiable
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Case counts for reporting years 2012 and 2013 are provisional and subject to change.
For further information on interpretation of these data, see http://wwwn.cdc.gov/nndss/document/ProvisionalNationaNotifiableDiseasesSurveillanceData20100927.pdf. 
Data for TB are displayed in Table IV, which appears quarterly.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


