
TABLE II. (Part 9)  Provisional cases of selected notifiable diseases, United States, week ending May 14, 2011 (WEEK 19)*

column labels in same order that data fields appears in each record below:
Reporting Area
Shigellosis current week
Shigellosis previous 52 weeks median 
Shigellosis previous 52 weeks maximum 
Shigellosis cummulative for 2011
Shigellosis cummulative for 2010
Spotted Fever Rickettsiosis (including RMSF) † Confirmed current week
Spotted Fever Rickettsiosis (including RMSF) † Confirmed previous 52 weeks median 
Spotted Fever Rickettsiosis (including RMSF) † Confirmed previous 52 weeks maximum 
Spotted Fever Rickettsiosis (including RMSF) † Confirmed cummulative for 2011
Spotted Fever Rickettsiosis (including RMSF) † Confirmed cummulative for 2010
Spotted Fever Rickettsiosis (including RMSF) † Probable current week
Spotted Fever Rickettsiosis (including RMSF) † Probable previous 52 weeks median 
Spotted Fever Rickettsiosis (including RMSF) † Probable previous 52 weeks maximum 
Spotted Fever Rickettsiosis (including RMSF) † Probable cummulative for 2011
Spotted Fever Rickettsiosis (including RMSF) † Probable cummulative for 2010

tab delimited data:
test
UNITED STATES	136	273	739	2,863	4,663	-	2	10	19	22	4	30	237	123	166						
Ark.	2	2	7	22	14	-	0	2	-	-	-	0	28	1	4						
La.	-	5	13	49	74	-	0	0	-	-	-	0	1	-	-						
Okla.	-	3	160	34	110	-	0	4	-	-	1	0	194	2	2						
Tex.	26	44	337	449	498	-	0	1	-	1	-	0	5	1	4						
MOUNTAIN	6	17	32	252	196	-	0	5	6	-	-	0	7	18	1						
Ariz.	1	7	19	61	106	-	0	4	6	-	-	0	7	18	-						
Colo.	2	2	8	33	21	-	0	1	-	-	-	0	1	-	-						
Idaho	-	0	3	7	6	-	0	0	-	-	-	0	1	-	-						
Mont.	3	0	15	86	4	-	0	1	-	-	-	0	1	-	-						
Nev.	-	0	6	6	11	-	0	0	-	-	-	0	0	-	-						
N. Mex.	-	3	10	43	38	-	0	0	-	-	-	0	0	-	1						
Utah	-	1	4	16	10	-	0	0	-	-	-	0	1	-	-						
Wyo.	-	0	0	-	-	-	0	0	-	-	-	0	1	-	-						
PACIFIC	11	23	63	322	313	-	0	2	-	2	-	0	1	-	-						
Alaska	-	0	1	1	-	N	0	0	N	N	N	0	0	N	N						
Calif.	3	19	59	246	245	-	0	2	-	2	-	0	0	-	-						
Hawaii	1	1	4	25	22	N	0	0	N	N	N	0	0	N	N						
Oreg.	-	1	4	24	22	-	0	0	-	-	-	0	1	-	-						
Wash.	7	1	22	26	24	-	0	1	-	-	-	0	0	-	-						
Amer. Samoa	-	1	1	1	1	N	0	0	N	N	N	0	0	N	N						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	0	1	1	-	N	0	0	N	N	N	0	0	N	N						
P.R.	-	0	1	-	1	N	0	0	N	N	N	0	0	N	N						
V.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not reportable.
NN: Not Nationally Notifiable
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Case counts for reporting years 2010 and 2011 are provisional and subject to change.
For further information on interpretation of these data, see http://wwwn.cdc.gov/nndss/document/ProvisionalNationaNotifiableDiseasesSurveillanceData20100927.pdf. 
Data for TB are displayed in Table IV, which appears quarterly.

† Illnesses with similar clinical presentation that result from Spotted fever group rickettsia infections are reported as Spotted fever rickettsiosis. Rocky Mountain Spotted Fever (RMSF) caused by Rickettsia rickettsii, is the most common and well-known spotted fever.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


