MOUNTAIN	3	5	17	231	287	1	4	39	150	467	2	2	8	114	88						
Ariz.	3	2	16	141	160	-	1	23	35	298	1	1	5	38	22						
Colo.	-	1	4	33	36	-	1	5	30	52	1	0	2	22	19						
Idaho	-	0	2	9	21	-	0	2	10	15	-	0	3	11	4						
Mont.	-	0	3	9	8	-	0	7	-	3	-	0	1	5	5						
Nev.	-	0	2	11	20	-	1	5	30	46	-	0	2	8	19						
N. Mex.	-	0	3	12	22	-	0	2	18	18	-	0	1	5	3						
Utah	-	0	2	13	19	1	0	5	27	33	-	0	6	25	12						
Wyo.	-	0	1	3	1	-	0	1	-	2	-	0	0	-	4						
PACIFIC	20	18	163	946	660	18	10	61	477	492	4	1	9	78	63						
Alaska	-	0	0	-	4	-	0	3	9	7	-	0	1	-	-						
Calif.	18	15	162	853	552	16	7	41	361	330	4	1	9	78	60						
Hawaii	1	0	2	10	22	-	0	1	6	7	-	0	0	-	3						
Oreg.	-	0	5	39	40	-	1	5	57	90	N	0	0	N	N						
Wash.	1	1	13	44	42	2	0	18	44	58	-	0	0	-	-						
Amer. Samoa	U	0	0	U	1	U	0	0	U	-	U	0	0	U	U						
C.N.M.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						
Guam	-	0	0	-	2	-	0	0	-	18	-	0	0	-	-						
P.R.	-	0	5	23	59	-	1	8	25	46	-	0	1	1	-						
V.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting year 2006 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


