Ky.	-	0	5	21	6	1	1	5	31	31	-	0	4	2	4						
Miss.	-	0	2	2	10	-	0	3	5	18	-	0	1	-	-						
Tenn.	-	1	7	18	64	1	2	12	42	59	-	1	4	8	3						
W.S. CENTRAL	-	8	77	100	142	1	15	283	348	164	-	1	29	10	7						
Ark.	-	0	8	23	5	-	1	3	10	25	-	0	3	-	2						
La.	-	1	4	2	24	-	1	3	7	30	-	0	1	4	-						
Okla.	-	0	2	3	3	-	0	5	1	16	-	0	3	1	1						
Tex.	-	7	73	72	110	1	12	280	330	93	-	0	26	5	4						
MOUNTAIN	-	5	19	104	119	5	8	39	125	203	3	1	8	29	35						
Ariz.	-	3	18	68	59	4	5	27	86	138	1	0	3	14	10						
Colo.	-	1	4	16	12	-	1	5	13	15	-	0	3	2	7						
Idaho	-	0	2	3	15	-	0	2	5	5	-	0	2	2	1						
Mont.	-	0	1	2	6	-	0	7	-	2	-	0	1	-	2						
Nev.	-	0	2	4	7	-	1	4	9	14	-	0	2	3	7						
N. Mex.	-	0	3	5	7	-	0	3	1	9	-	0	1	-	2						
Utah	-	0	2	5	12	1	0	5	11	19	1	0	2	7	4						
Wyo.	-	0	1	1	1	-	0	1	-	1	1	0	1	1	2						
PACIFIC	16	19	163	541	275	11	10	63	163	221	-	2	9	39	19						
Alaska	-	0	1	-	3	-	0	2	1	4	-	0	1	-	-						
Calif.	15	16	162	503	231	7	7	41	128	156	-	2	9	39	19						
Hawaii	-	0	2	7	9	-	0	1	1	2	-	0	1	-	-						
Oreg.	-	1	5	14	16	-	1	6	19	44	N	0	0	N	N						
Wash.	1	1	13	17	16	4	0	18	14	15	-	0	0	-	-						
Amer. Samoa	U	0	1	U	-	U	0	0	U	-	U	0	0	U	U						
C.N.M.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						
Guam	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
P.R.	1	0	4	6	29	3	1	8	9	8	-	0	1	1	-						
V.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2005 and 2006 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


