W.S. CENTRAL	-	1	7	31	71	4	24	37	288	292	190	152	1,666	2,552	1,102						
Ark.	-	0	3	6	6	1	1	6	25	12	2	0	39	155	-						
La.	-	1	5	25	65	1	3	17	18	37	-	1	19	80	65						
Okla.	N	0	0	N	N	2	1	6	20	11	-	0	0	-	-						
Tex.	N	0	0	N	N	-	17	27	225	232	188	148	1,634	2,317	1,037						
MOUNTAIN	2	1	27	29	32	3	8	17	85	103	61	48	130	1,000	1,064						
Ariz.	N	0	0	N	N	3	3	13	52	33	-	0	0	-	-						
Colo.	N	0	0	N	N	-	1	3	7	17	22	35	74	582	725						
Idaho	N	0	0	N	N	-	0	3	1	6	-	0	0	-	-						
Mont.	-	0	1	-	-	-	0	1	-	5	-	0	0	-	-						
Nev.	-	0	27	1	1	-	2	7	19	25	-	0	2	-	-						
N. Mex.	-	0	0	-	-	-	1	3	5	14	5	3	24	139	82						
Utah	-	0	6	15	19	-	0	1	1	3	34	8	55	271	218						
Wyo.	2	0	3	13	12	-	0	0	-	-	-	0	3	8	39						
PACIFIC	-	0	0	-	-	1	34	56	266	420	-	0	0	-	-						
Alaska	-	0	0	-	-	-	0	4	4	3	-	0	0	-	-						
Calif.	N	0	0	N	N	1	28	54	197	368	-	0	0	-	-						
Hawaii	-	0	0	-	-	-	0	2	6	1	N	0	0	N	N						
Oreg.	N	0	0	N	N	-	0	6	4	7	N	0	0	N	N						
Wash.	N	0	0	N	N	-	2	11	55	41	N	0	0	N	N						
Amer. Samoa	-	0	0	-	-	U	0	0	U	U	U	0	0	U	U						
C.N.M.I.	-	0	0	-	-	U	0	0	U	U	U	0	0	U	U						
Guam	-	0	0	-	-	-	0	0	-	-	-	0	0	-	26						
P.R.	N	0	0	N	N	4	4	16	37	35	2	6	47	42	160						
V.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2005 and 2006 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


