Mo.	12	15	78	702	1,006	-	0	9	48	50	-	0	1	8	10						
Nebr.	N	0	0	N	N	-	0	3	9	44	-	0	13	72	214						
N. Dak.	-	0	60	84	44	-	0	11	48	20	-	0	45	295	117						
S. Dak.	-	1	15	62	54	-	0	8	44	37	-	0	32	152	75						
S. ATLANTIC	76	100	239	3,902	3,449	-	0	11	31	16	-	0	5	25	13						
Del.	-	1	6	36	60	-	0	1	1	-	-	0	0	-	-						
D.C.	-	0	8	14	30	-	0	0	-	-	-	0	1	-	1						
Fla.	29	20	76	962	N	-	0	1	3	3	-	0	0	-	-						
Ga.	N	0	0	N	N	-	0	8	20	2	-	0	4	18	6						
Md.	N	0	0	N	N	-	0	2	3	10	-	0	1	4	1						
N.C.	-	0	0	-	-	-	0	1	-	-	-	0	0	-	-						
S.C.	29	21	72	801	888	-	0	2	2	-	-	0	1	2	-						
Va.	-	28	190	1,201	1,304	-	0	1	2	-	-	0	1	1	5						
W. Va.	18	24	50	888	1,167	-	0	0	-	1	-	0	0	-	-						
E.S. CENTRAL	-	5	571	383	27	-	0	11	58	114	-	0	12	74	94						
Ala.	-	5	571	380	26	-	0	2	12	8	-	0	1	3	-						
Ky.	N	0	0	N	N	-	0	1	3	5	-	0	0	-	1						
Miss.	-	0	2	3	1	-	0	7	39	85	-	0	11	69	87						
Tenn.	N	0	0	N	N	-	0	1	4	16	-	0	1	2	6						
W.S. CENTRAL	147	167	1,640	7,990	9,338	-	0	22	138	364	-	0	12	56	226						
Ark.	1	13	105	552	656	-	0	4	9	24	-	0	1	4	5						
La.	-	2	11	99	191	-	0	2	1	89	-	0	1	1	84						
Okla.	-	0	0	-	-	-	0	11	45	26	-	0	7	32	20						
Tex.	146	150	1,534	7,339	8,491	-	0	15	83	225	-	0	5	19	117						
MOUNTAIN	38	56	131	1,992	2,118	-	0	33	226	371	-	1	138	913	1,450						
Ariz.	-	0	0	-	-	-	0	10	28	47	-	0	14	34	56						
Colo.	33	22	62	813	1,146	-	0	17	88	66	-	0	64	418	277						
Idaho	N	0	0	N	N	-	0	2	7	138	-	0	16	97	850						
Mont.	-	5	40	304	N	-	0	10	33	12	-	0	30	152	22						
Nev.	-	0	1	1	9	-	0	1	2	34	-	0	3	9	89						
N. Mex.	-	5	37	302	317	-	0	7	33	3	-	0	6	18	4						
Utah	5	15	73	554	611	-	0	8	20	56	-	0	7	24	102						
Wyo.	-	0	11	18	35	-	0	4	15	15	-	0	34	161	50						
PACIFIC	-	0	9	30	-	-	0	16	139	84	1	0	21	205	259						
Alaska	-	0	9	30	N	-	0	0	-	-	-	0	0	-	-						
Calif.	-	0	0	-	N	-	0	16	135	77	1	0	19	187	194						
Hawaii	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
Oreg.	N	0	0	N	N	-	0	1	4	7	-	0	4	18	62						
Wash.	N	0	0	N	N	-	0	0	-	-	-	0	0	-	3						
Amer. Samoa	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						
C.N.M.I.	U	-	-	U	U	U	-	-	U	U	U	-	-	U	U						
Guam	-	6	30	146	183	-	0	0	-	-	-	0	0	-	-						
P.R.	-	11	30	467	456	-	0	0	-	-	-	0	0	-	-						
V.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting year 2007 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.

† Updated weekly from reports to the Division of Vector-Borne Infectious Diseases, National Center for Zoonotic, 
Vector-Borne, and Enteric Diseases (ArboNet Surveillance). Data for California serogroup, eastern equine, 
Powassan, St. Louis, and western equine diseases are available in Table I.

§ Not notifiable in all states.  Data from states where the condition is not notifiable are excluded from this table, 
except starting in 2007 for the Arboviral diseases and influenza-associated pediatric mortality, and in 2003 for 
SARS-CoV.  Reporting exceptions are available at http://wwwn.cdc.gov/nndss/document/SRCA_FINAL_REPORT_2006-2010.xlsx.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


