MOUNTAIN	15	18	32	850	800	-	1	6	82	105	-	0	3	21	45						
Ariz.	-	4	12	205	212	N	0	0	N	N	-	0	1	6	16						
Colo.	13	5	12	237	142	-	0	0	-	-	-	0	1	1	1						
Idaho	1	1	15	86	31	-	0	0	-	11	-	0	1	1	1						
Mont.	1	0	6	55	84	-	0	4	25	13	-	0	2	8	3						
Nev.	-	0	3	9	28	-	0	1	1	12	-	0	0	-	3						
N. Mex.	-	1	7	59	80	-	0	2	24	29	-	0	1	1	4						
Utah	-	3	19	179	206	-	0	2	11	14	-	0	1	1	7						
Wyo.	-	0	5	20	17	-	0	4	21	26	-	0	1	3	10						
PACIFIC	4	23	67	988	1,331	2	4	12	228	203	-	0	1	1	3						
Alaska	-	1	8	46	255	-	0	2	12	14	N	0	0	N	N						
Calif.	-	9	22	417	500	2	4	12	201	176	-	0	1	1	-						
Hawaii	-	0	3	26	17	-	0	0	-	-	N	0	0	N	N						
Oreg.	-	3	16	244	173	-	0	3	15	13	-	0	0	-	3						
Wash.	4	5	58	255	386	-	0	0	-	-	-	0	0	-	-						
Amer. Samoa	-	0	0	-	-	N	0	0	N	N	N	0	0	N	N						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	0	0	-	-	-	0	0	-	-	N	0	0	N	N						
P.R.	-	0	1	1	-	-	1	3	38	58	N	0	0	N	N						
V.I.	-	0	0	-	-	N	0	0	N	N	N	0	0	N	N						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not reportable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting year 2009 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


