Ky.	-	1	6	36	193	-	0	1	1	6	-	0	0	-	-						
Miss.	-	2	9	117	40	-	0	0	-	1	-	0	4	12	17						
Tenn.	-	4	14	125	176	-	0	2	3	6	8	4	21	236	260						
W.S. CENTRAL	44	59	503	1,811	1,872	1	0	8	5	4	18	1	235	248	106						
Ark.	5	2	7	56	47	-	0	2	3	-	-	0	39	202	65						
La.	-	5	20	166	203	-	0	0	-	-	-	0	2	4	2						
Okla.	12	2	161	82	216	1	0	5	2	3	17	0	202	38	21						
Tex.	27	48	338	1,507	1,406	-	0	1	-	1	1	0	5	4	18						
MOUNTAIN	7	16	35	561	584	-	0	5	13	2	-	0	6	28	12						
Ariz.	2	6	19	208	312	-	0	4	12	-	-	0	6	15	1						
Colo.	4	1	8	75	73	-	0	1	-	-	-	0	1	2	1						
Idaho	-	0	3	15	20	-	0	1	1	-	-	0	1	1	5						
Mont.	1	1	15	117	7	-	0	0	-	2	-	0	1	1	1						
Nev.	-	0	6	23	34	-	0	0	-	-	-	0	0	-	-						
N. Mex.	-	3	9	84	101	-	0	0	-	-	-	0	1	1	1						
Utah	-	1	4	37	37	-	0	0	-	-	-	0	1	1	3						
Wyo.	-	0	1	2	-	-	0	0	-	-	-	0	2	7	-						
PACIFIC	25	22	63	745	817	-	0	2	1	4	-	0	0	-	1						
Alaska	-	0	2	5	1	N	0	0	N	N	N	0	0	N	N						
Calif.	25	19	59	609	650	-	0	2	1	4	-	0	0	-	-						
Hawaii	-	1	3	41	38	N	0	0	N	N	N	0	0	N	N						
Oreg.	-	1	4	31	45	-	0	0	-	-	-	0	0	-	1						
Wash.	-	1	7	59	83	-	0	1	-	-	-	0	0	-	-						
Amer. Samoa	-	1	1	1	2	N	0	0	N	N	N	0	0	N	N						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	0	1	1	5	N	0	0	N	N	N	0	0	N	N						
P.R.	-	0	1	-	4	N	0	0	N	N	N	0	0	N	N						
V.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not reportable.
NN: Not Nationally Notifiable
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Case counts for reporting years 2010 and 2011 are provisional and subject to change.
For further information on interpretation of these data, see http://wwwn.cdc.gov/nndss/document/ProvisionalNationaNotifiableDiseasesSurveillanceData20100927.pdf. 
Data for TB are displayed in Table IV, which appears quarterly.

† Illnesses with similar clinical presentation that result from Spotted fever group rickettsia infections are reported as Spotted fever rickettsiosis. Rocky Mountain Spotted Fever (RMSF) caused by Rickettsia rickettsii, is the most common and well-known spotted fever.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


