Nebr.	1	1	12	56	88	-	0	0	-	-	1	0	2	14	25						
N. Dak.	-	0	18	4	25	-	0	6	16	22	-	0	0	-	-						
S. Dak.	-	1	7	54	20	-	0	2	21	37	-	0	1	4	-						
S. ATLANTIC	13	16	163	814	990	5	40	76	1,849	2,061	4	14	112	860	1,091						
Del.	-	0	2	11	3	-	0	0	-	-	-	0	2	14	21						
D.C.	-	0	1	2	6	-	0	0	-	-	-	0	1	1	1						
Fla.	-	4	18	194	191	-	0	29	108	176	1	0	4	21	14						
Ga.	-	1	4	27	90	-	4	34	234	240	-	0	5	33	50						
Md.	3	2	8	103	130	-	7	18	324	377	1	1	7	59	76						
N.C.	9	3	112	282	177	5	9	19	444	467	-	4	96	545	794						
S.C.	-	2	9	66	163	-	0	11	46	156	-	1	7	60	37						
Va.	-	2	11	100	187	-	13	31	629	550	2	2	11	122	95						
W. Va.	1	0	19	29	43	-	0	10	64	95	-	0	3	5	3						
E.S. CENTRAL	3	6	32	363	309	-	3	9	140	228	-	4	16	236	352						
Ala.	-	2	18	79	74	-	0	2	-	78	-	1	9	80	84						
Ky.	2	0	4	18	56	-	0	3	18	27	-	0	2	5	3						
Miss.	-	1	29	193	34	-	0	1	1	4	-	0	2	13	7						
Tenn.	1	1	7	73	145	-	3	7	121	119	-	2	10	138	258						
W.S. CENTRAL	-	20	226	825	762	-	1	27	73	890	1	1	168	172	110						
Ark.	-	2	17	130	85	-	0	5	28	26	-	0	53	90	49						
La.	-	0	1	14	24	-	0	1	-	6	-	0	1	2	4						
Okla.	-	0	36	6	19	-	0	22	45	58	-	0	108	47	28						
Tex.	-	17	174	675	634	-	0	20	-	800	1	0	7	33	29						
MOUNTAIN	12	22	61	951	2,270	1	3	14	205	206	-	0	4	33	46						
Ariz.	-	4	13	179	466	1	2	12	144	133	-	0	1	7	11						
Colo.	-	6	17	230	669	-	0	0	-	-	-	0	2	4	4						
Idaho	-	0	5	34	82	-	0	0	-	24	-	0	1	4	14						
Mont.	-	0	7	38	110	-	0	3	17	15	-	0	1	1	2						
Nev.	-	0	5	12	66	-	0	1	2	5	-	0	0	-	-						
N. Mex.	-	1	7	64	126	-	0	2	8	10	-	0	1	4	8						
Utah	11	8	47	372	677	-	0	2	16	11	-	0	1	1	-						
Wyo.	1	0	4	22	74	-	0	4	18	8	-	0	2	12	7						
PACIFIC	10	13	547	574	1,662	-	4	10	197	231	-	0	3	8	2						
Alaska	6	0	8	51	89	-	0	6	39	16	N	0	0	N	N						
Calif.	-	3	167	152	1,393	-	2	8	147	190	-	0	3	6	-						
Hawaii	-	0	2	18	84	N	0	0	N	N	N	0	0	N	N						
Oreg.	-	2	14	112	96	-	0	3	11	25	-	0	1	2	2						
Wash.	4	2	377	241	-	-	0	0	-	-	N	0	0	N	N						
Amer. Samoa	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						
C.N.M.I.	U	-	-	U	U	U	-	-	U	U	U	-	-	U	U						
Guam	-	0	1	-	62	-	0	0	-	-	N	0	0	N	N						
P.R.	-	0	0	-	3	-	0	5	37	75	N	0	0	N	N						
V.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting year 2007 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


