Wis.	-	8	27	155	261	125	129	181	3,656	3,824	-	0	4	8	47						
W.N. CENTRAL	16	20	553	444	985	188	388	514	10,241	10,407	3	3	24	76	73						
Iowa	-	5	16	103	135	-	39	62	966	991	-	0	1	1	-						
Kans.	3	3	11	71	97	58	42	86	1,264	1,225	-	0	2	8	13						
Minn.	-	0	514	12	402	-	63	87	1,464	1,743	3	1	17	30	36						
Mo.	9	7	28	175	253	129	203	268	5,688	5,489	-	1	5	25	18						
Nebr.	1	2	9	44	48	-	27	57	679	697	-	0	2	11	4						
N. Dak.	3	0	16	11	8	-	2	7	43	63	-	0	2	1	2						
S. Dak.	-	1	6	28	42	1	6	15	137	199	-	0	0	-	-						
S. ATLANTIC	30	55	106	1,313	1,274	1,132	1,661	3,209	41,710	46,774	5	11	34	338	343						
Del.	-	1	3	19	20	35	27	44	771	815	-	0	3	5	1						
D.C.	-	1	7	34	39	-	43	63	1,129	971	-	0	2	3	2						
Fla.	25	24	44	620	517	529	474	717	12,635	13,148	5	3	8	100	104						
Ga.	-	12	31	256	295	-	327	2,068	5,087	9,052	-	2	7	68	74						
Md.	-	5	12	117	106	136	131	228	3,392	3,933	-	2	6	54	42						
N.C.	-	0	0	-	-	348	303	675	7,529	9,862	-	1	9	41	39						
S.C.	-	1	8	40	58	-	194	1,361	7,426	5,018	-	1	4	32	26						
Va.	3	9	28	210	227	72	124	236	3,288	3,544	-	1	3	21	43						
W. Va.	2	0	21	17	12	12	18	44	453	431	-	0	6	14	12						
E.S. CENTRAL	11	9	34	233	198	504	543	879	14,002	16,988	-	2	9	78	72						
Ala.	2	4	22	121	87	18	160	271	2,480	6,101	-	0	3	18	14						
Ky.	N	0	0	N	N	40	51	268	1,581	1,852	-	0	1	2	4						
Miss.	N	0	0	N	N	269	152	434	4,525	3,839	-	0	1	6	10						
Tenn.	9	4	12	112	111	177	194	240	5,416	5,196	-	2	6	52	44						
W.S. CENTRAL	-	7	55	155	143	673	950	1,490	26,000	27,103	1	2	34	66	54						
Ark.	-	3	13	63	43	75	79	142	2,198	2,336	-	0	2	5	6						
La.	-	1	6	29	48	118	214	366	5,452	5,813	-	0	3	4	11						
Okla.	-	2	42	63	52	66	94	236	2,626	2,402	1	1	29	54	34						
Tex.	N	0	0	N	N	414	575	938	15,724	16,552	-	0	3	3	3						
MOUNTAIN	28	30	67	722	765	72	250	454	5,727	8,044	4	4	11	161	141						
Ariz.	-	3	11	92	79	15	105	220	1,972	2,734	1	2	6	65	57						
Colo.	16	10	26	245	246	47	61	93	1,278	2,050	3	1	4	38	36						
Idaho	12	3	12	70	86	-	3	20	127	100	-	0	1	4	3						
Mont.	-	2	10	42	36	-	2	8	47	112	-	0	0	-	-						
Nev.	-	2	8	60	68	10	48	135	1,114	1,489	-	0	2	7	9						
N. Mex.	-	2	6	52	33	-	29	64	726	1,002	-	0	3	22	20						
Utah	-	6	27	141	205	-	17	34	422	480	-	0	3	23	13						
Wyo.	-	1	4	20	12	-	2	5	41	77	-	0	1	2	3						
PACIFIC	38	59	558	1,545	1,404	376	747	935	20,592	23,029	-	2	16	75	62						
Alaska	1	1	17	34	25	6	10	27	250	309	-	0	2	6	7						
Calif.	15	43	93	1,040	1,140	341	627	804	17,522	18,973	-	0	10	20	20						
Hawaii	-	1	4	40	29	-	14	26	350	556	-	0	2	6	11						
Oreg.	6	8	14	206	210	17	25	46	596	803	-	1	6	42	24						
Wash.	16	2	449	225	-	12	69	142	1,874	2,388	-	0	5	1	-						
Amer. Samoa	U	0	0	U	U	U	0	4	U	U	U	0	0	U	U						
C.N.M.I.	U	-	-	U	U	U	-	-	U	U	U	-	-	U	U						
Guam	-	0	0	-	-	-	1	6	-	55	-	0	0	-	1						
P.R.	-	6	19	114	85	-	6	16	178	178	-	0	2	2	1						
V.I.	U	0	0	U	U	U	0	3	U	U	U	0	0	U	U						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2006 and 2007 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.

† Data for H. influenzae (age <5 yrs serotype b, nonserotype b, and unknown serotype) are available in Table I.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


