
TABLE II. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending January 28, 2006 (WEEK 04)*

column labels in same order that data fields appears in each record below:
Reporting Area
Chlamydia† current week
Chlamydia† previous 52 weeks median 
Chlamydia† previous 52 weeks maximum 
Chlamydia† cummulative for 2006
Chlamydia† cummulative for 2005
Coccidioidomycosis current week
Coccidioidomycosis previous 52 weeks median 
Coccidioidomycosis previous 52 weeks maximum 
Coccidioidomycosis cummulative for 2006
Coccidioidomycosis cummulative for 2005
Cryptosporidiosis current week
Cryptosporidiosis previous 52 weeks median 
Cryptosporidiosis previous 52 weeks maximum 
Cryptosporidiosis cummulative for 2006
Cryptosporidiosis cummulative for 2005

tab delimited data:
test
UNITED STATES	11,315	18,528	20,430	44,816	66,434	56	88	310	190	343	29	69	863	115	126						
Del.	74	67	92	265	233	N	0	0	N	N	-	0	2	-	-						
D.C.	-	71	103	101	283	-	0	0	-	-	1	0	3	2	-						
Fla.	609	860	1,003	2,668	2,978	N	0	0	N	N	4	5	28	15	8						
Ga.	113	599	1,012	282	1,511	-	0	0	-	-	2	2	7	9	5						
Md.	408	358	526	1,426	1,204	-	0	1	1	-	-	0	4	2	2						
N.C.	761	510	1,741	2,156	1,813	N	0	0	N	N	4	1	10	11	4						
S.C.	-	342	1,418	1,099	1,360	-	0	0	-	-	-	0	3	-	-						
Va.	715	376	700	1,206	1,979	-	0	0	-	-	-	1	8	1	-						
W. Va.	67	46	235	397	171	N	0	0	N	N	-	0	3	-	-						
E.S. CENTRAL	762	1,362	2,189	2,604	5,168	-	0	0	-	-	-	2	21	1	6						
Ala.	-	308	1,048	-	1,129	-	0	0	-	-	-	0	3	1	3						
Ky.	163	158	408	795	769	N	0	0	N	N	-	1	20	-	1						
Miss.	-	395	1,077	-	1,668	-	0	0	-	-	-	0	1	-	1						
Tenn.	599	459	703	1,809	1,602	N	0	0	N	N	-	0	4	-	1						
W.S. CENTRAL	1,069	1,979	2,942	4,509	9,655	-	0	1	-	-	2	2	30	7	2						
Ark.	139	170	340	494	690	-	0	0	-	-	-	0	1	-	-						
La.	71	276	760	170	1,337	-	0	1	-	-	-	0	21	-	-						
Okla.	115	207	1,605	621	971	N	0	0	N	N	2	0	10	3	-						
Tex.	744	1,332	2,255	3,224	6,657	N	0	0	N	N	-	1	8	4	2						
MOUNTAIN	1,025	1,078	1,551	2,824	4,274	-	66	204	-	203	1	2	8	4	7						
Ariz.	516	331	572	1,411	1,514	-	64	204	-	196	-	0	1	-	2						
Colo.	124	261	376	515	1,016	N	0	0	N	N	-	1	3	1	2						
Idaho	-	29	236	-	89	N	0	0	N	N	-	0	2	-	-						
Mont.	-	42	109	-	177	N	0	0	N	N	-	0	3	1	-						
Nev.	323	142	459	583	525	-	1	4	-	7	-	0	2	-	2						
N. Mex.	-	112	281	-	585	-	0	2	-	-	-	0	2	-	1						
Utah	38	87	131	208	288	-	0	3	-	-	1	0	3	2	-						
Wyo.	24	23	43	107	80	-	0	2	-	-	-	0	2	-	-						
PACIFIC	1,978	3,200	3,942	8,995	11,622	55	28	221	188	140	1	6	29	3	20						
Alaska	56	77	121	133	209	-	0	0	-	-	-	0	2	-	-						
Calif.	1,233	2,465	3,153	6,804	9,124	55	28	221	188	140	-	3	10	-	17						
Hawaii	-	105	132	252	424	-	0	0	-	-	-	0	1	-	-						
Oreg.	204	168	315	603	595	-	0	0	-	-	1	1	20	3	3						
Wash.	485	360	501	1,203	1,270	N	0	0	N	N	-	0	7	-	-						
Amer. Samoa	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						
C.N.M.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						
Guam	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
P.R.	104	76	141	270	202	N	0	0	N	N	N	0	0	N	N						
V.I.	-	5	12	-	38	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2005 and 2006 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.

† Chlamydia refers to genital infections caused by Chlamydia trachomatis.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


