
TABLE II. (Part 5)  Provisional cases of selected notifiable diseases, United States, week ending May 23, 2009 (WEEK 20)*

column labels in same order that data fields appears in each record below:
Reporting Area
Pertussis current week
Pertussis previous 52 weeks median 
Pertussis previous 52 weeks maximum 
Pertussis cummulative for 2009
Pertussis cummulative for 2008
Rabies, animal current week
Rabies, animal previous 52 weeks median 
Rabies, animal previous 52 weeks maximum 
Rabies, animal cummulative for 2009
Rabies, animal cummulative for 2008
Rocky Mountain Spotted Fever current week
Rocky Mountain Spotted Fever previous 52 weeks median 
Rocky Mountain Spotted Fever previous 52 weeks maximum 
Rocky Mountain Spotted Fever cummulative for 2009
Rocky Mountain Spotted Fever cummulative for 2008

tab delimited data:
test
UNITED STATES	128	234	1,690	4,129	2,895	40	71	119	1,164	1,412	9	39	150	304	165						
Fla.	19	7	20	182	60	-	0	22	52	138	-	0	3	2	2						
Ga.	-	3	9	79	19	-	6	47	102	155	-	1	9	9	11						
Md.	-	3	10	35	43	-	7	17	117	169	1	1	7	15	11						
N.C.	-	0	65	152	59	N	2	4	N	N	4	9	55	133	11						
S.C.	-	2	10	53	36	-	0	0	-	-	-	1	9	9	4						
Va.	1	3	24	47	43	-	11	24	194	211	-	2	15	13	7						
W. Va.	-	0	2	5	5	3	1	6	39	44	-	0	1	1	3						
E.S. CENTRAL	11	11	33	242	91	2	3	7	58	64	-	4	23	47	25						
Ala.	2	2	15	77	19	-	0	0	-	-	-	1	8	8	10						
Ky.	2	4	15	91	13	2	1	4	24	13	-	0	1	-	-						
Miss.	-	1	5	17	38	-	0	1	-	1	-	0	3	1	3						
Tenn.	7	2	14	57	21	-	2	6	34	50	-	3	19	38	12						
W.S. CENTRAL	34	39	383	604	249	-	0	9	16	41	1	2	132	16	14						
Ark.	-	2	38	30	29	-	0	6	12	24	-	0	60	3	1						
La.	-	2	7	34	7	-	0	0	-	-	-	0	2	-	2						
Okla.	2	0	40	11	4	-	0	9	4	16	1	0	71	3	4						
Tex.	32	34	303	529	209	-	0	1	-	1	-	1	6	10	7						
MOUNTAIN	8	15	31	302	383	-	2	9	37	20	-	1	3	6	7						
Ariz.	-	2	10	51	105	N	0	0	N	N	-	0	2	1	3						
Colo.	7	3	12	103	59	-	0	0	-	-	-	0	1	-	-						
Idaho	1	1	5	33	19	-	0	2	-	-	-	0	1	-	-						
Mont.	-	0	4	9	58	-	0	4	11	-	-	0	1	3	1						
Nev.	-	0	3	6	14	-	0	5	-	1	-	0	2	-	-						
N. Mex.	-	1	10	29	22	-	0	2	14	14	-	0	1	1	1						
Utah	-	4	19	70	100	-	0	6	1	1	-	0	1	1	2						
Wyo.	-	0	2	1	6	-	0	4	11	4	-	0	2	-	-						
PACIFIC	9	24	98	246	376	5	4	13	72	59	-	0	1	-	1						
Alaska	1	3	21	28	30	-	0	2	8	12	N	0	0	N	N						
Calif.	-	6	24	22	189	5	3	12	64	46	-	0	0	-	-						
Hawaii	1	0	3	11	4	-	0	0	-	-	N	0	0	N	N						
Oreg.	-	3	37	81	54	-	0	2	-	1	-	0	1	-	1						
Wash.	7	5	76	104	99	-	0	0	-	-	-	0	0	-	-						
Amer. Samoa	-	0	0	-	-	N	0	0	N	N	N	0	0	N	N						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	0	0	-	-	-	0	0	-	-	N	0	0	N	N						
P.R.	-	0	1	1	-	-	1	5	15	26	N	0	0	N	N						
V.I.	-	0	0	-	-	N	0	0	N	N	N	0	0	N	N						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2008 and 2009 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


