Tenn.	N	0	0	N	N	-	0	4	-	-	-	0	2	-	-						
W.S. CENTRAL	384	200	966	4,245	4,143	-	0	58	-	4	-	0	26	-	1						
Ark.	1	10	92	171	334	-	0	4	-	-	-	0	2	-	-						
La.	-	1	11	41	28	-	0	13	-	-	-	0	9	-	1						
Okla.	-	0	0	-	-	-	0	6	-	-	-	0	4	-	-						
Tex.	383	172	873	4,033	3,781	-	0	38	-	4	-	0	16	-	-						
MOUNTAIN	63	55	105	1,088	1,324	-	0	61	-	2	-	1	228	-	-						
Ariz.	-	0	0	-	-	-	0	9	-	-	-	0	15	-	-						
Colo.	47	22	51	417	675	-	0	10	-	2	-	0	51	-	-						
Idaho	N	0	0	N	N	-	0	30	-	-	-	0	157	-	-						
Mont.	2	0	26	134	N	-	0	3	-	-	-	0	8	-	-						
Nev.	-	0	3	-	2	-	0	9	-	-	-	0	16	-	-						
N. Mex.	-	4	19	123	252	-	0	1	-	-	-	0	1	-	-						
Utah	14	19	65	404	384	-	0	8	-	-	-	0	17	-	-						
Wyo.	-	0	11	10	11	-	0	7	-	-	-	0	10	-	-						
PACIFIC	-	0	9	20	-	-	0	15	-	-	-	0	51	-	-						
Alaska	-	0	9	20	N	-	0	0	-	-	-	0	0	-	-						
Calif.	-	0	0	-	N	-	0	15	-	-	-	0	37	-	-						
Hawaii	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
Oreg.	N	0	0	N	N	-	0	2	-	-	-	0	14	-	-						
Wash.	N	0	0	N	N	-	0	0	-	-	-	0	2	-	-						
Amer. Samoa	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						
C.N.M.I.	U	-	-	U	U	U	-	-	U	U	U	-	-	U	U						
Guam	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
P.R.	3	12	30	158	179	-	0	0	-	-	-	0	0	-	-						
V.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2006 and 2007 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.

† Updated weekly from reports to the Division of Vector-Borne Infectious Diseases, National Center for Zoonotic, 
Vector-Borne, and Enteric Diseases (ArboNet Surveillance). Data for California serogroup, eastern equine, 
Powassan, St. Louis, and western equine diseases are available in Table I.

§ Not notifiable in all states.  Data from states where the condition is not notifiable are excluded from this table, 
except starting in 2007 for the Arboviral diseases and influenza-associated pediatric mortality, and in 2003 for 
SARS-CoV.  Reporting exceptions are available at http://wwwn.cdc.gov/nndss/document/SRCA_FINAL_REPORT_2006-2010.xlsx.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


