Minn.	-	0	808	165	104	3	0	11	29	25	-	0	0	-	-						
Mo.	9	14	51	488	128	2	1	8	19	20	3	2	32	55	180						
Nebr.	2	4	32	90	36	-	0	2	-	22	2	0	4	6	3						
N. Dak.	-	0	24	2	1	-	0	9	4	14	-	0	1	-	-						
S. Dak.	-	0	10	11	12	-	1	4	27	12	-	0	0	-	3						
S. ATLANTIC	19	26	71	853	398	73	25	103	825	980	6	15	54	293	234						
Del.	-	0	3	7	6	-	0	0	-	-	-	0	3	3	15						
D.C.	-	0	2	-	1	-	0	0	-	-	-	0	1	-	5						
Fla.	13	8	33	281	103	-	0	87	87	138	-	0	3	4	5						
Ga.	-	3	11	106	38	71	5	52	225	213	-	1	5	21	38						
Md.	1	3	10	56	52	-	6	13	166	249	-	1	7	25	28						
N.C.	-	0	65	199	76	N	2	4	N	N	4	10	36	194	83						
S.C.	2	3	16	112	59	-	0	0	-	-	-	0	9	12	16						
Va.	2	3	24	84	57	-	10	24	282	321	2	2	15	32	38						
W. Va.	1	0	2	8	6	2	1	6	65	59	-	0	1	2	6						
E.S. CENTRAL	4	13	33	382	148	-	3	7	63	93	1	4	22	110	127						
Ala.	1	3	19	139	20	-	0	0	-	-	-	1	7	21	34						
Ky.	2	5	15	119	29	-	1	4	29	17	-	0	0	-	1						
Miss.	-	1	4	24	65	-	0	2	-	2	-	0	3	4	4						
Tenn.	1	2	14	100	34	-	2	6	34	74	1	3	17	85	88						
W.S. CENTRAL	15	47	389	1,106	496	-	0	7	31	61	1	2	161	79	105						
Ark.	13	4	38	118	45	-	0	5	23	34	-	0	61	28	13						
La.	1	2	7	56	32	-	0	0	-	-	-	0	2	2	3						
Okla.	1	0	45	17	14	-	0	6	7	25	1	0	98	38	72						
Tex.	-	38	304	915	405	-	0	1	1	2	-	1	6	11	17						
MOUNTAIN	2	15	31	413	485	-	2	9	51	34	1	1	3	14	16						
Ariz.	2	3	8	98	137	N	0	0	N	N	1	0	2	3	6						
Colo.	-	4	12	151	81	-	0	0	-	-	-	0	1	-	-						
Idaho	-	1	5	42	20	-	0	2	-	4	-	0	1	-	-						
Mont.	-	0	4	9	61	-	0	4	14	1	-	0	2	7	2						
Nev.	-	0	3	7	21	-	0	5	2	3	-	0	2	1	-						
N. Mex.	-	1	10	30	27	-	0	2	15	18	-	0	1	1	1						
Utah	-	3	19	75	130	-	0	6	3	2	-	0	1	1	2						
Wyo.	-	0	2	1	8	-	0	4	17	6	-	0	2	1	5						
PACIFIC	14	21	98	406	597	3	4	13	110	94	-	0	1	2	2						
Alaska	-	3	21	28	51	-	0	2	9	12	N	0	0	N	N						
Calif.	-	5	19	92	299	3	4	12	101	79	-	0	1	2	-						
Hawaii	-	0	3	17	6	-	0	0	-	-	N	0	0	N	N						
Oreg.	2	3	14	120	89	-	0	2	-	3	-	0	1	-	2						
Wash.	12	6	76	149	152	-	0	0	-	-	-	0	0	-	-						
Amer. Samoa	-	0	0	-	-	N	0	0	N	N	N	0	0	N	N						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	0	0	-	-	-	0	0	-	-	N	0	0	N	N						
P.R.	-	0	1	1	-	-	1	5	22	32	N	0	0	N	N						
V.I.	-	0	0	-	-	N	0	0	N	N	N	0	0	N	N						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not reportable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2008 and 2009 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


