Tex.	-	0	0	-	-	-	0	0	-	-	11	21	31	450	475						
MOUNTAIN	-	1	5	33	62	-	0	5	9	24	1	7	27	119	232						
Ariz.	-	0	0	-	-	-	0	0	-	-	-	2	16	31	88						
Colo.	-	0	0	-	-	-	0	0	-	-	-	1	5	15	39						
Idaho	N	0	0	N	N	-	0	0	-	-	-	0	1	1	2						
Mont.	-	0	0	-	-	-	0	0	-	-	-	0	1	1	1						
Nev.	-	0	3	15	15	-	0	2	5	-	1	2	12	39	66						
N. Mex.	-	0	0	-	-	-	0	0	-	-	-	1	7	27	32						
Utah	-	0	5	9	25	-	0	4	3	16	-	0	2	4	4						
Wyo.	-	0	3	9	22	-	0	1	1	8	-	0	1	1	-						
PACIFIC	-	0	0	-	-	-	0	0	-	-	8	38	57	802	944						
Alaska	-	0	0	-	-	-	0	0	-	-	-	0	2	5	5						
Calif.	N	0	0	N	N	-	0	0	-	-	4	35	54	731	831						
Hawaii	-	0	0	-	-	-	0	0	-	-	-	0	1	3	12						
Oreg.	N	0	0	N	N	-	0	0	-	-	-	0	6	8	8						
Wash.	N	0	0	N	N	-	0	0	-	-	4	2	11	55	88						
Amer. Samoa	U	0	0	U	U	U	0	1	U	U	U	0	0	U	U						
C.N.M.I.	U	-	-	U	U	U	-	-	U	U	U	-	-	U	U						
Guam	N	0	0	N	N	-	0	0	-	-	-	0	0	-	-						
P.R.	N	0	0	N	N	-	0	0	-	-	5	3	11	66	71						
V.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2006 and 2007 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.

† Includes cases of invasive pneumococcal disease caused by drug-resistant Streptococcus pneumoniae (DRSP) 
(NNDSS event code 11720).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


