Del.	-	0	2	-	1	-	0	2	15	8	-	1	5	45	22						
D.C.	-	0	3	21	13	-	1	9	68	67	1	0	5	24	23						
Fla.	3	13	36	498	404	9	15	29	452	435	-	0	0	-	-						
Ga.	2	8	29	305	239	1	8	147	155	224	-	0	0	-	-						
Md.	-	0	0	-	-	4	5	19	180	201	-	0	0	-	-						
N.C.	N	0	0	N	N	6	5	17	177	160	-	0	0	-	-						
S.C.	-	0	0	-	-	1	1	7	42	38	4	16	52	750	363						
Va.	N	0	0	N	N	-	2	12	90	85	12	28	812	1,164	293						
W. Va.	-	1	14	88	92	-	0	1	2	2	4	26	70	1,026	693						
E.S. CENTRAL	1	3	13	135	126	8	11	21	395	278	1	0	70	75	20						
Ala.	N	0	0	N	N	1	4	16	160	95	1	0	70	75	20						
Ky.	-	0	5	25	23	-	1	8	37	24	N	0	0	N	N						
Miss.	-	0	0	-	1	1	0	6	37	31	-	0	0	-	-						
Tenn.	1	3	13	110	102	6	5	13	161	128	N	0	0	N	N						
W.S. CENTRAL	-	0	4	13	99	3	26	41	892	776	59	188	1,757	7,635	4,088						
Ark.	-	0	3	11	12	-	0	6	40	31	1	6	110	564	-						
La.	-	0	4	2	87	3	4	17	136	175	-	0	8	40	108						
Okla.	N	0	0	N	N	-	1	6	42	25	-	0	0	-	-						
Tex.	N	0	0	N	N	-	20	29	674	545	58	172	1,647	7,031	3,980						
MOUNTAIN	-	1	27	67	40	19	7	17	244	266	13	52	138	1,820	1,780						
Ariz.	N	0	0	N	N	16	4	13	121	91	-	0	0	-	-						
Colo.	N	0	0	N	N	-	1	3	30	28	12	33	76	967	1,210						
Idaho	N	0	0	N	N	-	0	1	2	20	-	0	0	-	-						
Mont.	-	0	1	-	-	-	0	1	1	5	-	0	0	-	-						
Nev.	-	0	27	4	2	3	1	12	48	80	-	0	2	4	-						
N. Mex.	-	0	1	1	-	-	1	5	37	35	-	3	34	286	155						
Utah	-	0	8	28	17	-	0	1	5	7	-	10	55	531	370						
Wyo.	-	1	3	34	21	-	0	0	-	-	1	0	8	32	45						
PACIFIC	-	0	0	-	-	4	32	49	924	1,123	-	0	0	-	-						
Alaska	-	0	0	-	-	-	0	4	5	5	-	0	0	-	-						
Calif.	N	0	0	N	N	2	28	39	776	1,007	-	0	0	-	-						
Hawaii	-	0	0	-	-	-	0	2	12	6	N	0	0	N	N						
Oreg.	N	0	0	N	N	-	0	6	10	19	N	0	0	N	N						
Wash.	N	0	0	N	N	2	2	11	121	86	N	0	0	N	N						
Amer. Samoa	-	0	0	-	-	U	0	0	U	U	U	0	0	U	U						
C.N.M.I.	-	0	0	-	-	U	0	0	U	U	U	0	0	U	U						
Guam	-	0	0	-	-	-	0	0	-	3	-	2	12	-	376						
P.R.	N	0	0	N	N	-	3	10	85	138	-	7	47	196	478						
V.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2005 and 2006 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


