
TABLE II. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending January 12, 2013 (WEEK 02)*

column labels in same order that data fields appears in each record below:
Reporting Area
Chlamydia trachomatis infection current week
Chlamydia trachomatis infection previous 52 weeks median 
Chlamydia trachomatis infection previous 52 weeks maximum 
Chlamydia trachomatis infection cummulative for 2013
Chlamydia trachomatis infection cummulative for 2012
Coccidioidomycosis current week
Coccidioidomycosis previous 52 weeks median 
Coccidioidomycosis previous 52 weeks maximum 
Coccidioidomycosis cummulative for 2013
Coccidioidomycosis cummulative for 2012
Cryptosporidiosis current week
Cryptosporidiosis previous 52 weeks median 
Cryptosporidiosis previous 52 weeks maximum 
Cryptosporidiosis cummulative for 2013
Cryptosporidiosis cummulative for 2012

tab delimited data:
test
UNITED STATES	11,469	27,166	30,272	23,705	50,242	4	293	551	19	838	23	125	278	65	197						
Colo.	407	420	556	758	661	N	0	0	N	N	-	1	7	1	2						
Idaho	30	86	157	115	119	N	0	0	N	N	-	3	25	1	2						
Mont.	58	74	109	101	141	-	0	1	-	-	-	1	4	-	3						
Nev.	194	212	325	260	158	-	2	7	-	2	-	0	2	-	2						
N. Mex.	147	216	463	367	392	-	0	4	-	-	-	1	7	-	3						
Utah	9	150	179	9	303	-	1	4	-	2	1	2	20	1	4						
Wyo.	15	34	62	28	56	-	0	2	-	-	-	0	4	-	3						
PACIFIC	806	4,185	4,917	2,035	8,000	4	69	143	18	260	1	12	25	2	18						
Alaska	49	105	150	129	226	N	0	0	N	N	-	0	1	-	-						
Calif.	240	3,251	3,817	1,000	6,267	4	69	143	18	259	1	7	15	1	9						
Hawaii	-	121	148	-	212	N	0	0	N	N	-	0	1	-	1						
Oreg.	193	262	368	339	507	-	0	1	-	1	-	4	11	1	8						
Wash.	324	462	607	567	788	-	0	0	-	-	-	1	12	-	-						
Amer. Samoa	-	0	59	-	-	N	0	0	N	N	N	0	0	N	N						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
P.R.	25	111	307	134	50	N	0	0	N	N	N	0	0	N	N						
V.I.	-	14	29	-	24	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not reportable.
NN: Not Nationally Notifiable
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Case counts for reporting years 2012 and 2013 are provisional and subject to change.
For further information on interpretation of these data, see http://wwwn.cdc.gov/nndss/document/ProvisionalNationaNotifiableDiseasesSurveillanceData20100927.pdf. 
Data for TB are displayed in Table IV, which appears quarterly.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


