S. ATLANTIC	3	29	71	1,551	1,033	33	25	111	1,630	1,635	2	8	27	455	947						
Del.	-	0	2	13	18	-	0	0	-	-	-	0	3	18	33						
D.C.	-	0	1	3	7	-	0	0	-	-	-	0	0	-	6						
Fla.	2	8	29	500	306	-	0	95	156	138	1	0	2	12	18						
Ga.	-	3	11	194	111	31	0	72	440	381	-	0	7	48	78						
Md.	1	2	8	134	163	-	7	15	379	416	-	0	3	37	92						
N.C.	-	0	65	223	79	N	4	4	N	N	-	4	25	264	499						
S.C.	-	4	18	252	140	-	0	0	-	-	1	0	5	19	56						
Va.	-	3	13	198	198	-	10	26	536	620	-	1	5	53	155						
W. Va.	-	0	5	34	11	2	3	6	119	80	-	0	1	4	10						
E.S. CENTRAL	2	14	30	760	460	1	1	6	84	179	-	3	16	257	337						
Ala.	-	4	19	285	67	-	0	0	-	-	-	1	7	65	93						
Ky.	-	3	15	219	176	1	1	4	46	45	-	0	1	1	1						
Miss.	-	1	4	66	103	-	0	1	4	7	-	0	1	7	11						
Tenn.	2	3	9	190	114	-	0	4	34	127	-	3	14	184	232						
W.S. CENTRAL	-	61	389	2,882	2,049	-	0	13	70	89	7	1	161	150	304						
Ark.	-	5	38	278	159	-	0	10	36	45	7	0	61	71	68						
La.	-	1	8	90	93	-	0	0	-	-	-	0	1	2	6						
Okla.	-	0	45	77	55	-	0	13	33	42	-	0	98	53	170						
Tex.	-	50	304	2,437	1,742	-	0	1	1	2	-	0	3	24	60						
MOUNTAIN	8	17	32	890	864	-	1	6	88	107	-	0	3	23	46						
Ariz.	-	4	12	224	218	N	0	0	N	N	-	0	1	8	17						
Colo.	4	4	12	233	154	-	0	0	-	-	-	0	1	1	1						
Idaho	3	1	19	99	37	-	0	0	-	11	-	0	1	1	1						
Mont.	1	0	6	57	84	-	0	4	25	13	-	0	2	8	3						
Nev.	-	0	3	9	28	-	0	1	1	12	-	0	0	-	3						
N. Mex.	-	1	6	66	92	-	0	2	24	29	-	0	1	1	4						
Utah	-	3	16	181	234	-	0	2	11	14	-	0	1	1	7						
Wyo.	-	0	5	21	17	-	0	4	27	28	-	0	1	3	10						
PACIFIC	-	21	67	1,062	1,405	-	4	12	232	205	-	0	1	1	3						
Alaska	-	1	4	49	276	-	0	2	12	15	N	0	0	N	N						
Calif.	-	10	22	473	527	-	4	12	205	177	-	0	1	1	-						
Hawaii	-	0	3	29	20	-	0	0	-	-	N	0	0	N	N						
Oreg.	-	3	15	246	180	-	0	3	15	13	-	0	0	-	3						
Wash.	-	5	58	265	402	-	0	0	-	-	-	0	0	-	-						
Amer. Samoa	-	0	0	-	-	N	0	0	N	N	N	0	0	N	N						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	0	0	-	-	-	0	0	-	-	N	0	0	N	N						
P.R.	-	0	1	1	-	-	1	3	39	58	N	0	0	N	N						
V.I.	-	0	0	-	-	N	0	0	N	N	N	0	0	N	N						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not reportable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting year 2009 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


