Mo.	-	0	4	1	1	-	0	1	-	-	-	0	3	-	1						
Nebr.	-	0	2	-	-	-	0	2	-	-	-	0	2	-	1						
N. Dak.	-	0	1	-	-	-	0	5	-	-	-	0	1	-	-						
S. Dak.	-	0	2	-	-	-	0	1	-	-	-	0	2	-	-						
S. ATLANTIC	6	10	28	12	29	9	56	174	42	116	5	7	44	19	24						
Del.	-	0	3	-	3	1	10	32	10	32	-	0	1	-	-						
D.C.	-	0	4	-	-	-	0	4	-	-	-	0	2	-	-						
Fla.	4	3	9	7	8	-	2	10	1	4	2	2	7	6	9						
Ga.	-	1	4	-	2	-	0	2	-	1	-	0	6	2	2						
Md.	-	2	6	3	10	-	24	101	11	39	-	1	24	6	7						
N.C.	-	0	7	-	1	-	1	9	-	2	-	0	13	-	2						
S.C.	-	0	2	-	-	-	0	3	-	1	-	0	1	-	-						
Va.	2	1	10	2	4	8	18	77	20	36	3	1	5	5	4						
W. Va.	-	0	3	-	1	-	0	29	-	1	-	0	1	-	-						
E.S. CENTRAL	-	2	10	2	11	-	0	4	-	4	-	0	3	-	2						
Ala.	-	0	2	-	-	-	0	1	-	-	-	0	1	-	1						
Ky.	-	0	4	1	3	-	0	1	-	-	-	0	1	-	1						
Miss.	-	0	3	-	2	-	0	0	-	-	-	0	2	-	-						
Tenn.	-	1	6	1	6	-	0	4	-	4	-	0	2	-	-						
W.S. CENTRAL	1	3	8	4	2	-	2	9	-	1	-	1	7	-	3						
Ark.	-	0	2	-	-	-	0	0	-	-	-	0	1	-	-						
La.	-	0	2	-	1	-	0	1	-	-	-	0	1	-	1						
Okla.	-	0	3	-	-	-	0	0	-	-	-	0	1	-	-						
Tex.	1	2	7	4	1	-	2	9	-	1	-	1	7	-	2						
MOUNTAIN	-	3	10	-	9	-	0	3	-	2	-	1	4	1	1						
Ariz.	-	1	7	-	2	-	0	1	-	-	-	0	3	1	-						
Colo.	-	0	2	-	3	-	0	1	-	-	-	0	3	-	-						
Idaho	-	0	1	-	-	-	0	2	-	1	-	0	1	-	-						
Mont.	-	0	1	-	-	-	0	1	-	-	-	0	1	-	-						
Nev.	-	0	2	-	3	-	0	1	-	-	-	0	1	-	-						
N. Mex.	-	0	2	-	1	-	0	2	-	-	-	0	1	-	-						
Utah	-	0	2	-	-	-	0	1	-	1	-	0	1	-	1						
Wyo.	-	0	2	-	-	-	0	0	-	-	-	0	0	-	-						
PACIFIC	-	5	14	21	24	-	4	10	4	4	1	3	10	4	1						
Alaska	-	0	2	-	-	-	0	1	-	-	-	0	1	-	-						
Calif.	-	4	13	20	24	-	3	7	4	2	1	2	9	3	1						
Hawaii	-	0	1	-	-	N	0	0	N	N	-	0	1	-	-						
Oreg.	-	0	3	1	-	-	1	4	-	2	-	0	3	1	-						
Wash.	-	0	5	-	-	-	0	3	-	-	-	0	5	-	-						
Amer. Samoa	-	0	0	-	-	N	0	0	N	N	-	0	0	-	-						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	0	1	-	-	-	0	0	-	-	-	0	0	-	-						
P.R.	-	0	0	-	-	N	0	0	N	N	1	0	2	1	1						
V.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not reportable.
NN: Not Nationally Notifiable
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Case counts for reporting years 2010 and 2011 are provisional and subject to change.
For further information on interpretation of these data, see http://wwwn.cdc.gov/nndss/document/ProvisionalNationaNotifiableDiseasesSurveillanceData20100927.pdf. 
Data for TB are displayed in Table IV, which appears quarterly.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


