Del.	-	1	6	39	38	27	26	43	1,187	1,336	-	0	3	8	1						
D.C.	-	0	7	34	57	37	47	71	2,126	1,670	-	0	1	3	7						
Fla.	14	24	47	1,159	1,019	277	478	717	21,437	21,822	4	3	8	147	154						
Ga.	-	10	42	566	592	-	289	2,068	9,316	16,268	-	2	7	107	105						
Md.	1	4	18	230	220	41	115	227	5,495	6,492	-	1	6	74	71						
N.C.	-	0	0	-	-	310	282	675	12,954	15,680	-	0	9	51	51						
S.C.	2	2	8	99	101	40	202	1,361	11,774	9,580	-	1	4	43	35						
Va.	6	9	23	427	459	66	124	220	5,592	5,936	-	1	22	53	64						
W. Va.	-	0	21	46	32	2	18	37	833	867	-	0	6	25	19						
E.S. CENTRAL	2	10	23	494	412	204	553	813	25,502	28,232	-	2	9	109	103						
Ala.	-	5	11	233	194	13	155	242	6,747	9,730	-	0	3	23	21						
Ky.	N	0	0	N	N	56	57	268	2,993	2,866	-	0	1	2	5						
Miss.	N	0	0	N	N	38	147	310	6,977	6,833	-	0	2	9	12						
Tenn.	2	5	16	261	218	97	180	261	8,785	8,803	-	2	6	75	65						
W.S. CENTRAL	2	6	55	346	329	249	982	1,201	45,680	45,850	3	2	34	91	78						
Ark.	-	2	13	105	128	23	78	120	3,667	3,875	-	0	2	8	8						
La.	-	1	10	110	83	64	221	384	10,030	9,855	-	0	2	6	20						
Okla.	2	3	42	131	118	67	96	235	4,440	4,303	3	1	29	69	43						
Tex.	N	0	0	N	N	95	593	747	27,543	27,817	-	0	3	8	7						
MOUNTAIN	30	31	68	1,618	1,551	54	243	346	10,702	14,024	2	4	12	225	187						
Ariz.	1	3	11	183	151	18	102	175	4,096	5,215	1	1	6	80	77						
Colo.	8	10	26	527	505	16	47	93	2,183	3,393	-	1	4	52	45						
Idaho	19	3	12	177	176	2	4	19	239	178	1	0	1	7	6						
Mont.	1	2	8	102	98	-	1	7	59	181	-	0	1	2	-						
Nev.	-	1	8	89	105	-	43	87	1,781	2,557	-	0	2	9	14						
N. Mex.	-	2	5	98	75	9	31	63	1,550	1,596	-	1	4	37	28						
Utah	-	6	32	403	405	8	17	35	723	788	-	0	3	33	14						
Wyo.	1	1	4	39	36	1	1	5	71	116	-	0	1	5	3						
PACIFIC	20	61	558	2,962	2,544	234	697	876	32,050	37,107	-	2	16	107	101						
Alaska	-	1	5	69	104	2	10	27	440	554	-	0	3	13	10						
Calif.	14	43	93	2,005	2,025	213	602	734	27,843	30,569	-	0	10	34	29						
Hawaii	-	0	4	6	47	-	12	24	572	839	-	0	1	1	19						
Oreg.	-	9	17	413	368	11	23	63	993	1,307	-	1	6	57	43						
Wash.	6	8	449	469	-	8	46	142	2,202	3,838	-	0	5	2	-						
Amer. Samoa	U	0	0	U	U	U	0	2	U	U	U	0	0	U	U						
C.N.M.I.	U	-	-	U	U	U	-	-	U	U	U	-	-	U	U						
Guam	-	0	0	-	-	-	2	13	112	95	-	0	0	-	1						
P.R.	-	4	15	165	235	-	5	23	284	275	-	0	1	2	3						
V.I.	U	0	0	U	U	U	1	3	U	U	U	0	0	U	U						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting year 2007 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.

† Data for H. influenzae (age <5 yrs serotype b, nonserotype b, and unknown serotype) are available in Table I.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


