Ark.	-	0	2	-	4	-	0	4	3	20	-	0	1	-	1						
La.	-	0	1	3	2	-	0	3	13	18	-	0	1	2	3						
Okla.	-	0	3	-	1	1	2	18	20	38	1	0	11	7	2						
Tex.	1	3	18	44	56	3	6	87	79	109	-	0	4	7	9						
MOUNTAIN	1	3	8	47	49	-	2	6	31	50	-	1	4	15	20						
Ariz.	-	1	5	25	16	-	0	3	12	23	-	0	0	-	-						
Colo.	1	1	4	8	16	-	0	2	1	11	-	0	3	2	12						
Idaho	-	0	1	2	-	-	0	2	3	1	-	0	2	5	1						
Mont.	-	0	1	3	2	-	0	1	-	-	-	0	0	-	-						
Nev.	-	0	2	6	7	-	0	3	11	7	-	0	1	1	1						
N. Mex.	-	0	1	2	5	-	0	1	2	4	-	0	2	5	4						
Utah	-	0	2	1	3	-	0	1	2	4	-	0	1	2	2						
Wyo.	-	0	1	-	-	-	0	2	-	-	-	0	0	-	-						
PACIFIC	9	5	16	74	117	3	6	20	98	105	1	1	6	24	27						
Alaska	-	0	0	-	3	-	0	1	1	1	-	0	2	-	-						
Calif.	8	4	15	60	88	2	4	16	72	75	-	1	4	7	12						
Hawaii	-	0	1	-	6	-	0	1	-	2	-	0	0	-	-						
Oreg.	-	0	2	8	5	1	1	4	15	14	1	0	3	10	7						
Wash.	1	0	4	6	15	-	0	4	10	13	-	0	6	7	8						
Amer. Samoa	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	0	6	7	-	-	1	6	20	-	-	1	4	12	-						
P.R.	-	0	2	2	13	1	0	5	7	10	-	0	0	-	-						
V.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not reportable.
NN: Not Nationally Notifiable
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Case counts for reporting years 2009 and 2010 are provisional and subject to change.
For further information on interpretation of these data, see http://wwwn.cdc.gov/nndss/document/ProvisionalNationaNotifiableDiseasesSurveillanceData20100927.pdf. 
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


