S. Dak.	-	0	4	5	1	-	0	4	-	7	-	0	0	-	-						
S. ATLANTIC	7	17	136	94	143	44	39	62	229	370	5	13	68	14	200						
Del.	-	0	1	-	1	-	0	0	-	-	-	0	3	1	2						
D.C.	-	0	2	1	2	-	0	0	-	-	-	0	1	-	-						
Fla.	4	4	20	45	40	5	0	7	26	176	-	0	5	-	5						
Ga.	-	0	3	-	6	12	5	16	28	31	-	1	5	1	2						
Md.	2	2	6	19	39	-	6	13	18	39	2	1	7	6	7						
N.C.	-	0	94	-	19	13	9	22	55	26	3	5	61	3	183						
S.C.	-	3	11	13	22	2	3	11	14	17	-	0	5	1	1						
Va.	1	3	19	16	12	10	13	27	80	71	-	2	13	2	-						
W. Va.	-	0	9	-	2	2	2	7	8	10	-	0	2	-	-						
E.S. CENTRAL	5	6	28	34	51	-	4	13	8	28	-	6	31	11	4						
Ala.	-	2	19	11	12	-	1	8	-	9	-	2	11	5	-						
Ky.	-	0	5	-	8	-	0	4	4	1	-	0	1	-	-						
Miss.	-	0	4	1	9	-	0	2	-	-	-	0	1	-	-						
Tenn.	5	3	11	22	22	-	2	9	4	18	-	4	22	6	4						
W.S. CENTRAL	1	18	119	29	70	-	5	34	10	68	-	1	27	-	2						
Ark.	-	1	13	-	5	-	0	5	2	1	-	0	10	-	2						
La.	-	0	2	1	2	-	0	0	-	-	-	0	1	-	-						
Okla.	-	0	9	-	1	-	1	9	8	5	-	0	18	-	-						
Tex.	1	14	106	28	62	-	0	29	-	62	-	0	4	-	-						
MOUNTAIN	21	41	88	163	502	1	3	27	8	16	-	0	5	2	-						
Ariz.	2	7	29	23	88	1	2	10	7	16	-	0	2	-	-						
Colo.	6	9	32	60	253	-	0	0	-	-	-	0	1	1	-						
Idaho	-	1	7	8	17	-	0	25	-	-	-	0	3	1	-						
Mont.	2	1	9	7	25	-	0	2	-	-	-	0	2	-	-						
Nev.	-	0	6	-	6	-	0	0	-	-	-	0	0	-	-						
N. Mex.	-	2	8	5	7	-	0	2	-	-	-	0	2	-	-						
Utah	11	13	39	52	97	-	0	1	1	-	-	0	2	-	-						
Wyo.	-	1	8	8	9	-	0	2	-	-	-	0	1	-	-						
PACIFIC	3	28	226	41	160	1	4	12	19	14	-	0	1	-	-						
Alaska	-	1	8	8	18	-	0	6	14	7	N	0	0	N	N						
Calif.	-	21	223	-	62	1	3	11	5	7	-	0	1	-	-						
Hawaii	-	1	6	2	25	N	0	0	N	N	N	0	0	N	N						
Oreg.	-	1	8	15	34	-	0	4	-	-	-	0	1	-	-						
Wash.	3	5	46	16	21	-	0	0	-	-	N	0	0	N	N						
Amer. Samoa	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						
C.N.M.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						
Guam	-	0	0	-	-	-	0	0	-	-	N	0	0	N	N						
P.R.	-	0	1	-	-	4	1	6	11	14	N	0	0	N	N						
V.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2006 and 2007 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


