Ind.	N	0	0	N	N	-	0	4	12	27	-	0	2	10	53						
Mich.	44	85	258	3,327	4,046	-	0	5	13	43	-	0	0	-	12						
Ohio	73	85	449	3,942	7,440	-	0	4	13	36	-	0	3	8	11						
Wis.	-	18	80	838	897	-	0	2	5	11	-	0	1	5	10						
W.N. CENTRAL	7	32	136	1,419	1,540	-	0	40	239	224	-	0	115	703	484						
Iowa	N	0	0	N	N	-	0	4	10	22	-	0	3	14	15						
Kans.	6	9	52	491	290	-	0	3	13	17	-	0	7	26	13						
Minn.	-	0	0	-	-	-	0	9	45	31	-	0	12	54	34						
Mo.	-	15	78	780	1,129	-	0	9	56	51	-	0	2	12	11						
Nebr.	N	0	0	N	N	-	0	5	18	45	-	0	15	126	219						
N. Dak.	-	0	60	84	45	-	0	11	49	20	-	0	47	312	117						
S. Dak.	1	1	15	64	76	-	0	9	48	38	-	0	32	159	75						
S. ATLANTIC	86	95	239	4,273	3,912	-	0	12	40	18	-	0	6	33	14						
Del.	-	1	4	38	62	-	0	1	1	-	-	0	0	-	-						
D.C.	-	0	8	14	42	-	0	0	-	-	-	0	0	-	2						
Fla.	60	23	76	1,100	N	-	0	1	3	3	-	0	0	-	-						
Ga.	N	0	0	N	N	-	0	8	23	2	-	0	4	24	6						
Md.	N	0	0	N	N	-	0	2	6	10	-	0	2	4	1						
N.C.	-	0	0	-	-	-	0	1	3	1	-	0	1	2	-						
S.C.	16	22	72	928	992	-	0	2	2	1	-	0	1	2	-						
Va.	-	21	190	1,200	1,493	-	0	1	2	-	-	0	1	1	5						
W. Va.	10	22	50	993	1,323	-	0	0	-	1	-	0	0	-	-						
E.S. CENTRAL	2	9	571	487	28	-	0	11	65	118	-	0	14	91	99						
Ala.	2	9	571	484	26	-	0	2	16	8	-	0	1	6	-						
Ky.	N	0	0	N	N	-	0	1	3	5	-	0	0	-	1						
Miss.	-	0	2	3	2	-	0	7	42	89	-	0	12	82	92						
Tenn.	N	0	0	N	N	-	0	1	4	16	-	0	1	3	6						
W.S. CENTRAL	168	149	1,640	8,711	10,148	-	0	28	198	370	-	0	13	86	234						
Ark.	-	11	105	593	822	-	0	5	13	24	-	0	2	6	5						
La.	-	1	11	99	194	-	0	5	20	90	-	0	3	9	87						
Okla.	-	0	0	-	-	-	0	11	51	27	-	0	7	41	21						
Tex.	168	138	1,534	8,019	9,132	-	0	16	114	229	-	0	5	30	121						
MOUNTAIN	50	52	131	2,204	2,455	-	0	36	261	390	-	1	139	996	1,484						
Ariz.	-	0	0	-	-	-	0	7	39	65	-	0	12	46	79						
Colo.	20	21	62	845	1,291	-	0	17	96	66	-	0	65	459	279						
Idaho	N	0	0	N	N	-	0	2	8	139	-	0	19	101	857						
Mont.	5	6	40	352	N	-	0	10	37	12	-	0	30	160	22						
Nev.	-	0	1	1	10	-	0	1	1	34	-	0	3	10	90						
N. Mex.	-	5	37	318	339	-	0	8	38	3	-	0	6	22	5						
Utah	25	12	73	654	756	-	0	8	27	56	-	0	7	33	102						
Wyo.	-	0	9	34	59	-	0	4	15	15	-	0	33	165	50						
PACIFIC	1	0	9	35	-	-	0	18	158	88	1	0	22	239	262						
Alaska	1	0	9	35	N	-	0	0	-	-	-	0	0	-	-						
Calif.	-	0	0	-	N	-	0	17	151	81	1	0	21	220	197						
Hawaii	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
Oreg.	N	0	0	N	N	-	0	3	7	7	-	0	4	19	62						
Wash.	N	0	0	N	N	-	0	0	-	-	-	0	0	-	3						
Amer. Samoa	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						
C.N.M.I.	U	-	-	U	U	U	-	-	U	U	U	-	-	U	U						
Guam	-	5	30	168	231	-	0	0	-	-	-	0	0	-	-						
P.R.	-	11	30	467	528	-	0	0	-	-	-	0	0	-	-						
V.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting year 2007 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.

† Updated weekly from reports to the Division of Vector-Borne Infectious Diseases, National Center for Zoonotic, 
Vector-Borne, and Enteric Diseases (ArboNet Surveillance). Data for California serogroup, eastern equine, 
Powassan, St. Louis, and western equine diseases are available in Table I.

§ Not notifiable in all states.  Data from states where the condition is not notifiable are excluded from this table, 
except starting in 2007 for the Arboviral diseases and influenza-associated pediatric mortality, and in 2003 for 
SARS-CoV.  Reporting exceptions are available at http://wwwn.cdc.gov/nndss/document/SRCA_FINAL_REPORT_2006-2010.xlsx.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


