W.N. CENTRAL	631	1,212	1,465	51,522	52,674	-	0	54	7	1	22	13	123	1,346	786						
Iowa	120	162	252	7,376	7,108	N	0	0	N	N	-	2	61	574	164						
Kans.	148	154	294	6,847	6,726	N	0	0	N	N	3	1	15	87	76						
Minn.	-	256	314	10,254	10,932	-	0	54	-	-	17	3	34	254	193						
Mo.	321	455	551	19,688	19,579	-	0	1	7	1	2	2	13	130	177						
Nebr.	-	99	183	3,956	4,566	N	0	0	N	N	-	1	21	132	89						
N. Dak.	-	27	61	1,209	1,558	N	0	0	N	N	-	0	11	15	9						
S. Dak.	42	49	85	2,192	2,205	N	0	0	N	N	-	2	15	154	78						
S. ATLANTIC	3,199	3,921	6,760	169,595	166,982	-	0	1	3	4	41	20	68	1,069	1,018						
Del.	122	64	140	2,899	3,052	-	0	0	-	-	-	0	4	20	13						
D.C.	-	103	166	4,627	2,641	-	0	0	-	-	-	0	2	3	13						
Fla.	1,261	1,141	1,767	49,730	41,934	N	0	0	N	N	20	11	35	577	462						
Ga.	9	640	3,822	20,966	30,387	N	0	0	N	N	8	4	22	202	243						
Md.	477	393	696	17,131	18,008	-	0	1	3	4	1	0	2	29	16						
N.C.	296	550	1,905	23,672	28,721	-	0	0	-	-	-	1	18	101	86						
S.C.	531	506	3,030	27,231	19,308	N	0	0	N	N	12	1	5	73	124						
Va.	486	479	621	20,836	20,465	N	0	0	N	N	-	1	4	54	52						
W. Va.	17	60	94	2,503	2,466	N	0	0	N	N	-	0	5	10	9						
E.S. CENTRAL	1,283	1,458	2,044	61,277	64,390	-	0	0	-	-	4	4	63	552	152						
Ala.	54	367	577	14,209	19,946	N	0	0	N	N	3	1	14	105	52						
Ky.	242	150	691	7,011	6,844	N	0	0	N	N	-	1	40	240	38						
Miss.	455	342	959	16,607	16,024	N	0	0	N	N	-	0	11	91	24						
Tenn.	532	506	721	23,450	21,576	N	0	0	N	N	1	1	19	116	38						
W.S. CENTRAL	1,786	2,294	2,966	103,091	98,268	-	0	1	1	1	6	5	41	304	356						
Ark.	311	173	328	8,112	7,044	N	0	0	N	N	1	0	8	30	20						
La.	128	361	853	16,114	15,389	-	0	1	1	1	-	1	4	39	82						
Okla.	156	263	467	11,087	10,508	N	0	0	N	N	5	1	11	113	35						
Tex.	1,191	1,490	1,946	67,778	65,327	N	0	0	N	N	-	2	29	122	219						
MOUNTAIN	184	1,265	1,710	50,944	58,901	96	94	293	4,086	4,591	35	7	572	2,735	366						
Ariz.	61	489	834	19,271	19,290	96	90	293	3,961	4,467	-	0	6	40	27						
Colo.	-	208	358	7,581	13,899	N	0	0	N	N	-	1	25	140	65						
Idaho	-	56	253	2,883	2,639	N	0	0	N	N	25	0	71	420	35						
Mont.	-	46	73	1,489	2,209	N	0	0	N	N	2	1	7	61	131						
Nev.	-	176	293	7,279	7,153	-	1	5	50	56	-	0	3	18	10						
N. Mex.	-	149	393	6,918	8,287	-	0	2	17	18	-	1	8	93	39						
Utah	123	104	209	4,567	4,205	-	1	7	55	48	8	0	498	1,913	15						
Wyo.	-	23	38	956	1,219	-	0	1	3	2	-	0	8	50	44						
PACIFIC	2,061	3,368	4,362	141,182	146,810	26	45	311	2,173	2,063	-	2	19	125	77						
Alaska	76	88	157	3,645	3,721	N	0	0	N	N	-	0	2	3	4						
Calif.	1,539	2,628	3,627	114,128	115,225	26	45	311	2,173	2,063	-	0	0	-	-						
Hawaii	-	104	133	4,452	4,850	N	0	0	N	N	-	0	4	6	4						
Oreg.	239	160	394	7,355	8,082	N	0	0	N	N	-	2	15	116	69						
Wash.	207	289	621	11,602	14,932	N	0	0	N	N	-	0	0	-	-						
Amer. Samoa	U	0	32	U	U	U	0	0	U	U	U	0	0	U	U						
C.N.M.I.	U	-	-	U	U	U	-	-	U	U	U	-	-	U	U						
Guam	-	3	207	430	755	-	0	0	-	-	-	0	0	-	-						
P.R.	136	125	544	6,390	4,252	N	0	0	N	N	N	0	0	N	N						
V.I.	U	3	7	U	U	U	0	0	U	U	U	0	0	U	U						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting year 2007 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.

† Chlamydia refers to genital infections caused by Chlamydia trachomatis.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


