Miss.	-	0	0	-	-	137	143	436	6,477	6,148	-	0	1	3	-						
Tenn.	1	4	12	198	197	182	193	237	8,494	7,483	-	1	4	61	77						
W.S. CENTRAL	8	6	31	267	294	469	913	1,430	41,253	39,236	-	1	15	57	102						
Ark.	5	2	8	121	76	71	81	142	3,715	3,918	-	0	2	7	7						
La.	-	0	5	29	57	46	158	354	7,241	8,293	-	0	3	10	33						
Okla.	3	2	24	117	161	124	79	764	4,044	4,068	-	1	14	40	55						
Tex.	N	0	0	N	N	228	567	915	26,253	22,957	-	0	1	-	7						
MOUNTAIN	12	30	66	1,436	1,352	164	220	552	10,074	11,579	1	4	8	167	196						
Ariz.	-	3	36	137	131	73	92	201	4,102	4,187	-	1	7	77	97						
Colo.	7	9	33	479	470	40	42	90	1,933	2,753	-	1	4	43	39						
Idaho	2	3	12	159	137	-	2	15	139	96	1	0	1	5	5						
Mont.	-	2	11	94	65	-	3	20	168	133	-	0	0	-	-						
Nev.	-	2	8	85	103	38	25	194	1,415	2,404	-	0	1	1	14						
N. Mex.	-	1	6	57	81	-	31	65	1,477	1,322	-	0	4	22	24						
Utah	-	7	19	390	341	13	17	25	738	613	-	0	4	16	9						
Wyo.	3	1	4	35	24	-	2	6	102	71	-	0	1	3	8						
PACIFIC	36	57	202	2,611	2,891	411	796	963	34,485	35,492	4	2	15	100	130						
Alaska	2	1	17	95	99	11	11	24	493	508	-	0	2	9	27						
Calif.	34	41	105	1,849	2,058	264	656	830	28,371	29,547	4	0	9	27	52						
Hawaii	-	1	3	40	57	1	18	29	773	893	-	0	1	15	9						
Oreg.	-	7	14	322	371	20	28	49	1,164	1,333	-	1	6	47	42						
Wash.	-	6	90	305	306	115	74	142	3,684	3,211	-	0	4	2	-						
Amer. Samoa	U	0	0	U	U	U	0	2	U	U	U	0	0	U	U						
C.N.M.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						
Guam	-	0	0	-	11	-	1	15	-	80	-	0	1	-	13						
P.R.	-	1	12	68	238	10	5	16	239	316	-	0	0	-	4						
V.I.	-	0	0	-	-	-	0	5	30	45	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting year 2006 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


