Idaho	-	0	2	-	-	-	0	1	-	-	1	0	1	2	-						
Mont.	-	0	1	1	-	-	0	1	-	-	-	0	1	1	-						
Nev.	-	0	1	1	-	-	0	1	-	-	-	0	1	1	-						
N. Mex.	-	0	1	-	-	-	0	1	-	1	-	0	1	1	-						
Utah	-	0	1	-	-	-	0	2	1	6	-	0	2	6	3						
Wyo.	-	0	1	-	-	-	0	0	-	-	-	0	2	-	-						
PACIFIC	1	3	18	30	24	2	4	13	17	40	5	5	10	53	93						
Alaska	-	0	1	2	-	-	0	4	2	2	-	0	1	1	2						
Calif.	1	2	15	25	24	2	2	6	11	31	4	3	8	37	64						
Hawaii	N	0	0	N	N	-	0	2	-	-	-	0	2	2	2						
Oreg.	-	0	1	3	-	-	0	3	3	4	-	0	3	6	13						
Wash.	-	0	3	-	-	-	0	6	1	3	1	0	5	7	12						
Amer. Samoa	U	0	0	U	U	U	0	0	U	U	U	0	0	-	-						
C.N.M.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	-	-						
Guam	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
P.R.	N	0	0	N	N	1	0	1	1	-	1	0	1	3	-						
V.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2006 and 2007 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.

† Data for meningococcal disease, invasive caused by serogroups A, C, Y, & W-135; serogroup B; other serogroup; and 
unknown serogroup are available in Table I.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


