
TABLE II. (Part 9)  Provisional cases of selected notifiable diseases, United States, week ending April 2, 2011 (WEEK 13)*

column labels in same order that data fields appears in each record below:
Reporting Area
Shigellosis current week
Shigellosis previous 52 weeks median 
Shigellosis previous 52 weeks maximum 
Shigellosis cummulative for 2011
Shigellosis cummulative for 2010
Spotted Fever Rickettsiosis (including RMSF) † Confirmed current week
Spotted Fever Rickettsiosis (including RMSF) † Confirmed previous 52 weeks median 
Spotted Fever Rickettsiosis (including RMSF) † Confirmed previous 52 weeks maximum 
Spotted Fever Rickettsiosis (including RMSF) † Confirmed cummulative for 2011
Spotted Fever Rickettsiosis (including RMSF) † Confirmed cummulative for 2010
Spotted Fever Rickettsiosis (including RMSF) † Probable current week
Spotted Fever Rickettsiosis (including RMSF) † Probable previous 52 weeks median 
Spotted Fever Rickettsiosis (including RMSF) † Probable previous 52 weeks maximum 
Spotted Fever Rickettsiosis (including RMSF) † Probable cummulative for 2011
Spotted Fever Rickettsiosis (including RMSF) † Probable cummulative for 2010

tab delimited data:
test
UNITED STATES	122	274	500	1,871	3,289	1	2	10	13	10	3	27	99	63	82						
Wis.	-	2	21	-	82	-	0	0	-	-	-	0	1	-	-						
W.N. CENTRAL	-	22	81	94	693	-	0	4	2	-	-	4	21	11	6						
Iowa	-	1	4	4	14	-	0	0	-	-	-	0	1	1	-						
Kans.	-	4	13	20	51	-	0	1	-	-	-	0	0	-	-						
Minn.	-	0	3	-	14	-	0	0	-	-	-	0	0	-	-						
Mo.	-	14	66	66	606	-	0	4	2	-	-	4	20	10	6						
Nebr.	-	1	10	3	5	-	0	1	-	-	-	0	1	-	-						
N. Dak.	-	0	0	-	-	-	0	0	-	-	-	0	1	-	-						
S. Dak.	-	0	2	1	3	-	0	0	-	-	-	0	0	-	-						
S. ATLANTIC	63	58	123	652	402	1	1	7	5	7	3	7	60	21	55						
Del.	-	0	2	-	27	-	0	0	-	1	-	0	3	1	3						
D.C.	-	0	3	5	8	-	0	1	-	-	-	0	0	-	-						
Fla.	55	27	55	436	139	-	0	1	1	-	-	0	2	1	-						
Ga.	4	15	26	102	138	1	0	6	2	2	-	0	0	-	-						
Md.	1	2	8	18	22	-	0	1	1	1	-	0	5	1	6						
N.C.	1	3	36	61	30	-	0	3	1	3	2	2	48	12	42						
S.C.	-	1	5	9	21	-	0	1	-	-	-	0	2	1	2						
Va.	2	2	8	21	17	-	0	2	-	-	1	2	12	5	2						
W. Va.	-	0	66	-	-	-	0	0	-	-	-	0	0	-	-						
E.S. CENTRAL	2	14	40	97	117	-	0	3	-	1	-	5	29	6	7						
Ala.	-	5	14	43	16	-	0	1	-	-	-	1	8	4	1						
Ky.	-	2	28	9	39	-	0	2	-	-	-	0	0	-	-						
Miss.	-	1	5	16	9	-	0	0	-	-	-	0	3	-	-						
Tenn.	2	4	14	29	53	-	0	2	-	1	-	4	20	2	6						
W.S. CENTRAL	24	54	257	322	433	-	0	4	-	1	-	2	43	3	6						
Ark.	-	1	6	5	11	-	0	2	-	-	-	1	29	1	1						
La.	-	5	13	30	41	-	0	0	-	-	-	0	1	-	-						
Okla.	4	3	13	25	68	-	0	3	-	-	-	0	11	1	1						
Tex.	20	44	240	262	313	-	0	1	-	1	-	0	3	1	4						
MOUNTAIN	13	16	32	177	146	-	0	5	6	-	-	0	7	16	1						
Ariz.	-	8	19	39	83	-	0	4	6	-	-	0	7	16	-						
Colo.	-	2	8	24	18	-	0	1	-	-	-	0	1	-	-						
Idaho	-	0	3	6	4	-	0	0	-	-	-	0	1	-	-						
Mont.	12	0	15	65	3	-	0	1	-	-	-	0	1	-	-						
Nev.	-	0	6	6	5	-	0	0	-	-	-	0	0	-	-						
N. Mex.	-	3	10	31	24	-	0	0	-	-	-	0	0	-	1						
Utah	1	1	4	6	9	-	0	0	-	-	-	0	1	-	-						
Wyo.	-	0	0	-	-	-	0	0	-	-	-	0	1	-	-						
PACIFIC	15	22	73	236	215	-	0	2	-	1	-	0	1	-	-						
Alaska	-	0	1	1	-	N	0	0	N	N	N	0	0	N	N						
Calif.	12	19	58	194	179	-	0	2	-	1	-	0	0	-	-						
Hawaii	-	1	4	16	10	N	0	0	N	N	N	0	0	N	N						
Oreg.	-	1	4	13	16	-	0	0	-	-	-	0	1	-	-						
Wash.	3	1	17	12	10	-	0	0	-	-	-	0	0	-	-						
Amer. Samoa	-	1	1	1	-	N	0	0	N	N	N	0	0	N	N						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	0	1	1	-	N	0	0	N	N	N	0	0	N	N						
P.R.	-	0	1	-	-	N	0	0	N	N	N	0	0	N	N						
V.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not reportable.
NN: Not Nationally Notifiable
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Case counts for reporting years 2010 and 2011 are provisional and subject to change.
For further information on interpretation of these data, see http://wwwn.cdc.gov/nndss/document/ProvisionalNationaNotifiableDiseasesSurveillanceData20100927.pdf. 
Data for TB are displayed in Table IV, which appears quarterly.

† Illnesses with similar clinical presentation that result from Spotted fever group rickettsia infections are reported as Spotted fever rickettsiosis. Rocky Mountain Spotted Fever (RMSF) caused by Rickettsia rickettsii, is the most common and well-known spotted fever.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


