
TABLE II. (Part 9)  Provisional cases of selected notifiable diseases, United States, week ending May 26, 2012 (WEEK 21)*

column labels in same order that data fields appears in each record below:
Reporting Area
Shigellosis current week
Shigellosis previous 52 weeks median 
Shigellosis previous 52 weeks maximum 
Shigellosis cummulative for 2012
Shigellosis cummulative for 2011
Spotted Fever Rickettsiosis (including RMSF) † Confirmed current week
Spotted Fever Rickettsiosis (including RMSF) † Confirmed previous 52 weeks median 
Spotted Fever Rickettsiosis (including RMSF) † Confirmed previous 52 weeks maximum 
Spotted Fever Rickettsiosis (including RMSF) † Confirmed cummulative for 2012
Spotted Fever Rickettsiosis (including RMSF) † Confirmed cummulative for 2011
Spotted Fever Rickettsiosis (including RMSF) † Probable current week
Spotted Fever Rickettsiosis (including RMSF) † Probable previous 52 weeks median 
Spotted Fever Rickettsiosis (including RMSF) † Probable previous 52 weeks maximum 
Spotted Fever Rickettsiosis (including RMSF) † Probable cummulative for 2012
Spotted Fever Rickettsiosis (including RMSF) † Probable cummulative for 2011

tab delimited data:
test
UNITED STATES	154	272	423	4,369	3,751	6	3	19	53	43	20	40	348	495	232						
S. Dak.	-	0	2	-	2	-	0	1	-	-	-	0	0	-	-						
S. ATLANTIC	75	78	135	1,175	1,306	1	2	12	22	29	5	7	57	101	58						
Del.	-	0	2	1	1	-	0	0	-	-	1	0	4	10	6						
D.C.	-	0	5	1	7	-	0	0	-	1	-	0	1	-	-						
Fla.	66	49	97	757	885	1	0	1	1	2	4	0	2	12	1						
Ga.	4	15	25	239	208	-	1	9	19	22	-	0	0	-	-						
Md.	4	2	15	96	40	-	0	1	-	1	-	0	3	9	3						
N.C.	-	2	19	40	110	-	0	4	-	-	-	0	47	20	25						
S.C.	1	1	54	12	20	-	0	2	-	3	-	0	2	3	5						
Va.	-	1	7	28	31	-	0	1	2	-	-	4	14	47	18						
W. Va.	-	0	1	1	4	-	0	0	-	-	-	0	1	-	-						
E.S. CENTRAL	6	21	52	463	273	3	0	2	6	1	10	6	26	143	60						
Ala.	2	6	22	120	74	-	0	1	1	-	6	1	8	32	14						
Ky.	2	5	21	177	92	-	0	1	-	-	-	0	3	8	-						
Miss.	1	5	24	107	47	-	0	1	1	1	-	0	2	1	5						
Tenn.	1	4	11	59	60	3	0	2	4	-	4	5	20	102	41						
W.S. CENTRAL	27	66	189	800	768	-	0	6	1	-	2	8	290	89	8						
Ark.	1	1	5	18	39	-	0	3	1	-	1	7	63	77	1						
La.	-	8	25	53	121	-	0	0	-	-	-	0	2	1	-						
Okla.	-	5	55	129	39	-	0	5	-	-	-	0	260	3	3						
Tex.	26	47	122	600	569	-	0	1	-	-	1	0	13	8	4						
MOUNTAIN	1	11	41	124	300	-	0	3	4	9	-	1	7	22	17						
Ariz.	-	6	28	84	90	-	0	3	4	9	-	0	6	15	14						
Colo.	-	1	8	16	32	-	0	0	-	-	-	0	1	2	1						
Idaho	-	0	3	2	7	-	0	0	-	-	-	0	2	2	-						
Mont.	-	0	5	3	91	-	0	0	-	-	-	0	1	-	-						
Nev.	1	0	4	2	7	-	0	0	-	-	-	0	1	-	-						
N. Mex.	-	1	7	11	50	-	0	0	-	-	-	0	0	-	-						
Utah	-	1	3	6	22	-	0	1	-	-	-	0	1	2	1						
Wyo.	-	0	1	-	1	-	0	0	-	-	-	0	2	1	1						
PACIFIC	7	18	45	302	374	1	0	2	5	-	-	0	3	2	1						
Alaska	-	0	2	5	1	N	0	0	N	N	N	0	0	N	N						
Calif.	5	14	40	232	291	1	0	2	5	-	-	0	2	2	1						
Hawaii	2	0	3	8	27	N	0	0	N	N	N	0	0	N	N						
Oreg.	-	1	6	26	23	-	0	0	-	-	-	0	1	-	-						
Wash.	-	1	10	31	32	-	0	1	-	-	-	0	3	-	-						
Amer. Samoa	-	0	0	-	1	N	0	0	N	N	N	0	0	N	N						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	-	-	-	1	N	-	-	N	N	N	-	-	N	N						
P.R.	-	0	1	-	1	N	0	0	N	N	N	0	0	N	N						
V.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not reportable.
NN: Not Nationally Notifiable
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Case counts for reporting years 2011 and 2012 are provisional and subject to change.
For further information on interpretation of these data, see http://wwwn.cdc.gov/nndss/document/ProvisionalNationaNotifiableDiseasesSurveillanceData20100927.pdf. 
Data for TB are displayed in Table IV, which appears quarterly.

† Illnesses with similar clinical presentation that result from Spotted fever group rickettsia infections are reported as Spotted fever rickettsiosis. Rocky Mountain Spotted Fever (RMSF) caused by Rickettsia rickettsii, is the most common and well-known spotted fever.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


