S. ATLANTIC	17	55	110	751	754	1,118	1,450	2,249	20,918	23,507	8	9	24	164	208						
Del.	-	1	3	7	17	39	20	44	451	239	-	0	1	1	-						
D.C.	2	1	5	18	13	14	40	67	441	627	-	0	1	1	-						
Fla.	14	19	39	270	247	304	401	515	6,337	5,740	5	3	8	55	52						
Ga.	-	15	70	270	218	13	262	918	2,190	3,950	3	2	5	38	57						
Md.	-	4	11	46	47	117	134	242	2,146	2,026	-	1	5	17	32						
N.C.	N	0	0	N	N	170	274	766	4,902	5,330	-	0	11	15	25						
S.C.	-	1	9	21	34	328	109	748	2,381	2,801	-	1	3	13	9						
Va.	-	10	50	113	169	118	149	289	1,785	2,592	-	1	8	15	20						
W. Va.	1	0	6	6	9	15	16	39	285	202	-	0	4	9	13						
E.S. CENTRAL	8	8	19	103	114	379	541	868	8,294	8,030	1	2	8	39	38						
Ala.	8	4	13	55	55	94	183	491	2,796	2,197	1	0	4	11	7						
Ky.	N	0	0	N	N	116	53	97	1,071	1,183	-	0	3	1	3						
Miss.	-	0	0	-	-	-	133	225	1,728	2,050	-	0	1	1	-						
Tenn.	-	4	11	48	59	169	172	284	2,699	2,600	-	1	5	26	28						
W.S. CENTRAL	4	6	23	65	66	242	815	1,307	12,416	14,015	1	2	6	33	50						
Ark.	1	2	6	22	25	89	86	186	1,362	1,383	-	0	1	2	-						
La.	-	1	6	18	9	153	168	461	2,802	3,069	-	0	3	6	25						
Okla.	3	3	16	25	32	-	81	764	998	1,400	1	1	4	25	25						
Tex.	N	0	0	N	N	-	494	630	7,254	8,163	-	0	1	-	-						
MOUNTAIN	12	27	57	239	351	140	226	529	2,909	4,036	-	4	10	68	95						
Ariz.	1	2	36	39	53	102	76	176	1,256	1,484	-	1	9	33	41						
Colo.	7	9	33	125	117	27	60	90	579	953	-	0	5	22	23						
Idaho	-	2	12	26	47	-	1	9	25	32	-	0	1	1	2						
Mont.	4	1	7	22	9	-	2	13	30	43	-	0	0	-	-						
Nev.	-	2	6	12	25	-	52	195	482	865	-	0	1	-	10						
N. Mex.	-	1	6	9	14	-	29	64	440	428	-	0	3	11	14						
Utah	-	6	18	-	80	9	12	22	44	215	-	0	2	-	4						
Wyo.	-	1	2	6	6	2	2	6	53	16	-	0	2	1	1						
PACIFIC	47	59	181	777	755	493	792	942	11,571	12,140	-	3	20	36	61						
Alaska	1	1	6	9	20	13	10	23	169	156	-	0	19	3	2						
Calif.	31	40	87	577	573	338	652	807	9,491	10,128	-	1	8	7	16						
Hawaii	1	1	6	15	22	-	19	36	276	304	-	0	2	4	3						
Oreg.	4	8	21	110	88	41	27	58	357	489	-	1	8	21	40						
Wash.	10	6	88	66	52	101	72	142	1,278	1,063	-	0	4	1	-						
Amer. Samoa	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						
C.N.M.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						
Guam	-	0	0	-	-	-	0	0	-	1	-	0	0	-	-						
P.R.	-	3	14	3	41	3	6	16	101	125	-	0	1	-	-						
V.I.	-	0	0	-	-	-	0	4	-	35	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2005 and 2006 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


