Tenn.	-	1	4	27	12	4	3	28	33	361	1	3	9	74	65						
W.S. CENTRAL	-	2	44	5	20	4	66	267	264	1,040	3	8	51	191	109						
Ark.	-	0	2	2	3	-	1	8	31	20	-	0	5	16	7						
La.	-	0	2	-	7	-	2	11	37	50	-	0	2	5	5						
Okla.	-	0	3	3	3	4	7	41	33	280	3	2	8	57	59						
Tex.	-	1	44	21	7	-	51	243	163	690	-	5	43	113	38						
MOUNTAIN	-	5	15	34	66	6	17	47	224	212	3	10	78	325	287						
Ariz.	-	0	4	13	9	-	9	29	120	100	-	4	57	183	123						
Colo.	-	1	6	15	14	-	3	18	39	33	-	3	8	71	98						
Idaho	-	1	7	9	9	-	0	4	5	2	-	0	2	6	1						
Mont.	-	0	2	-	3	1	0	1	2	2	-	0	0	-	-						
Nev.	-	0	3	2	10	4	1	6	17	25	-	0	6	-	-						
N. Mex.	-	0	3	2	7	-	2	9	24	34	-	1	7	25	34						
Utah	1	1	7	8	13	1	1	4	16	16	3	1	6	38	29						
Wyo.	-	0	3	1	1	-	0	1	1	-	-	0	1	2	2						
PACIFIC	4	7	55	51	64	20	38	149	513	638	-	2	9	36	44						
Alaska	-	0	2	-	3	-	0	2	6	8	-	0	0	-	-						
Calif.	2	3	18	37	28	14	33	104	376	573	-	0	0	-	-						
Hawaii	-	0	4	4	3	-	0	4	15	11	-	2	9	36	44						
Oreg.	-	1	47	17	27	-	1	31	59	25	N	0	0	N	N						
Wash.	2	2	32	10	3	6	2	43	57	21	N	0	0	N	N						
Amer. Samoa	U	0	0	U	U	U	0	2	U	3	U	0	0	U	U						
C.N.M.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						
Guam	-	0	0	-	-	-	0	0	-	1	-	0	0	-	-						
P.R.	-	0	1	-	-	1	0	2	2	-	N	0	0	N	N						
V.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2005 and 2006 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.

† Includes E. choli O157:H7; Shiga toxin positive, serogroup non-O157; and Shiga toxin positive, not serogrouped.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


