Ala.	N	0	0	N	N	-	0	0	-	-	3	7	16	294	272						
Ky.	-	0	2	19	30	-	0	1	2	6	-	1	7	49	60						
Miss.	-	0	2	-	22	-	0	0	-	-	-	2	9	85	60						
Tenn.	1	2	8	113	109	2	0	3	28	23	7	7	14	299	211						
W.S. CENTRAL	-	2	12	121	69	-	0	3	17	7	6	34	53	1,462	1,284						
Ark.	-	0	1	1	10	-	0	0	-	2	6	2	10	104	60						
La.	-	1	4	52	59	-	0	2	7	5	-	9	23	386	253						
Okla.	-	0	10	68	-	-	0	2	10	-	-	1	4	48	60						
Tex.	-	0	0	-	-	-	0	0	-	-	-	21	39	924	911						
MOUNTAIN	-	1	6	48	80	-	0	3	17	35	3	7	19	273	416						
Ariz.	-	0	0	-	-	-	0	0	-	-	1	3	12	105	159						
Colo.	-	0	0	-	-	-	0	0	-	-	-	1	5	31	59						
Idaho	N	0	0	N	N	-	0	0	-	-	-	0	1	1	3						
Mont.	-	0	0	-	-	-	0	0	-	-	2	0	1	3	1						
Nev.	-	0	3	18	16	-	0	2	5	2	-	2	6	87	116						
N. Mex.	-	0	0	-	-	-	0	0	-	-	-	1	7	37	63						
Utah	-	0	6	18	33	-	0	3	10	23	-	0	2	6	15						
Wyo.	-	0	2	12	31	-	0	1	2	10	-	0	1	3	-						
PACIFIC	-	0	0	-	-	-	0	1	3	-	10	38	58	1,562	1,728						
Alaska	-	0	0	-	-	-	0	0	-	-	-	0	1	7	10						
Calif.	N	0	0	N	N	-	0	0	-	-	5	35	55	1,419	1,533						
Hawaii	-	0	0	-	-	-	0	1	3	-	-	0	2	7	15						
Oreg.	N	0	0	N	N	-	0	0	-	-	-	0	6	14	16						
Wash.	N	0	0	N	N	-	0	0	-	-	5	2	12	115	154						
Amer. Samoa	U	0	0	U	U	U	0	1	U	U	U	0	0	U	U						
C.N.M.I.	U	-	-	U	U	U	-	-	U	U	U	-	-	U	U						
Guam	N	0	0	N	N	-	0	0	-	-	-	0	1	3	-						
P.R.	N	0	0	N	N	-	0	0	-	-	3	3	10	132	118						
V.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting year 2007 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.

† Includes cases of invasive pneumococcal disease caused by drug-resistant Streptococcus pneumoniae (DRSP) 
(NNDSS event code 11720).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


