S.C.	-	2	9	52	114	-	2	11	46	103	2	1	7	39	24						
Va.	3	2	17	71	133	11	13	31	462	392	-	2	12	62	60						
W. Va.	-	0	19	12	23	4	1	8	46	67	-	0	1	2	3						
E.S. CENTRAL	-	5	24	150	212	-	4	11	99	161	1	5	27	156	212						
Ala.	-	1	18	42	40	-	0	8	-	51	1	1	9	43	55						
Ky.	-	0	3	5	47	-	0	3	14	14	-	0	2	4	1						
Miss.	-	0	10	40	21	-	0	0	-	4	-	0	1	2	3						
Tenn.	-	2	7	63	104	-	2	7	85	92	-	3	22	107	153						
W.S. CENTRAL	7	20	226	576	500	-	2	35	68	592	28	1	168	105	68						
Ark.	3	2	17	112	55	-	0	5	23	24	14	0	53	41	34						
La.	-	0	2	13	19	-	0	1	-	3	-	0	1	2	1						
Okla.	-	0	36	4	18	-	0	22	45	48	11	0	108	45	21						
Tex.	4	17	174	447	408	-	0	34	-	517	3	0	7	17	12						
MOUNTAIN	19	24	61	696	1,838	6	3	28	112	114	2	0	4	22	28						
Ariz.	-	6	13	148	377	4	2	10	77	87	1	0	2	2	7						
Colo.	10	6	17	193	580	-	0	0	-	-	-	0	1	1	4						
Idaho	3	1	6	31	56	-	0	24	-	-	1	0	3	4	4						
Mont.	-	1	7	31	86	-	0	2	9	10	-	0	1	1	2						
Nev.	3	0	5	9	56	-	0	2	2	2	-	0	0	-	-						
N. Mex.	-	2	8	40	64	-	0	2	8	7	-	0	1	4	5						
Utah	3	8	47	229	562	2	0	1	8	6	-	0	0	-	-						
Wyo.	-	1	5	15	57	-	0	2	8	2	-	0	2	10	6						
PACIFIC	20	13	547	325	1,329	5	4	13	134	137	-	0	1	4	2						
Alaska	4	1	8	37	51	1	0	6	35	14	N	0	0	N	N						
Calif.	-	6	167	99	1,114	4	3	12	93	111	-	0	1	2	-						
Hawaii	-	0	2	14	79	N	0	0	N	N	N	0	0	N	N						
Oreg.	-	1	11	59	85	-	0	3	6	12	-	0	1	2	2						
Wash.	16	1	377	116	-	-	0	0	-	-	N	0	0	N	N						
Amer. Samoa	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						
C.N.M.I.	U	-	-	U	U	U	-	-	U	U	U	-	-	U	U						
Guam	-	0	7	-	43	-	0	0	-	-	N	0	0	N	N						
P.R.	-	0	1	-	1	1	1	5	35	58	N	0	0	N	N						
V.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2006 and 2007 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


