
TABLE II. (Part 8)  Provisional cases of selected notifiable diseases, United States, week ending April 14, 2007 (WEEK 15)*

column labels in same order that data fields appears in each record below:
Reporting Area
Streptococcus pneumoniae, invasive disease, drug resistant †, all ages current week
Streptococcus pneumoniae, invasive disease, drug resistant †, all ages previous 52 weeks median 
Streptococcus pneumoniae, invasive disease, drug resistant †, all ages previous 52 weeks maximum 
Streptococcus pneumoniae, invasive disease, drug resistant †, all ages cummulative for 2007
Streptococcus pneumoniae, invasive disease, drug resistant †, all ages cummulative for 2006
Streptococcus pneumoniae, invasive disease, drug resistant †, age <5 years current week
Streptococcus pneumoniae, invasive disease, drug resistant †, age <5 years previous 52 weeks median 
Streptococcus pneumoniae, invasive disease, drug resistant †, age <5 years previous 52 weeks maximum 
Streptococcus pneumoniae, invasive disease, drug resistant †, age <5 years cummulative for 2007
Streptococcus pneumoniae, invasive disease, drug resistant †, age <5 years cummulative for 2006
Syphillis, primary & secondary current week
Syphillis, primary & secondary previous 52 weeks median 
Syphillis, primary & secondary previous 52 weeks maximum 
Syphillis, primary & secondary cummulative for 2007
Syphillis, primary & secondary cummulative for 2006

tab delimited data:
test
UNITED STATES	34	44	240	848	946	6	7	32	125	131	84	181	260	2,176	2,518						
Mont.	-	0	0	-	-	-	0	0	-	-	-	0	1	1	-						
Nev.	-	0	3	12	8	-	0	2	3	-	-	1	12	19	28						
N. Mex.	-	0	0	-	-	-	0	0	-	-	-	1	5	19	16						
Utah	-	0	5	4	20	-	0	4	2	13	-	0	2	3	2						
Wyo.	-	0	3	2	14	-	0	2	1	6	-	0	1	1	-						
PACIFIC	-	0	0	-	-	-	0	0	-	-	6	37	52	401	577						
Alaska	-	0	0	-	-	-	0	0	-	-	-	0	2	3	5						
Calif.	N	0	0	N	N	-	0	0	-	-	2	34	49	356	499						
Hawaii	-	0	0	-	-	-	0	0	-	-	-	0	1	1	8						
Oreg.	N	0	0	N	N	-	0	0	-	-	1	0	6	5	5						
Wash.	N	0	0	N	N	-	0	0	-	-	3	2	11	36	60						
Amer. Samoa	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						
C.N.M.I.	U	-	-	U	U	U	-	-	U	U	U	-	-	U	U						
Guam	N	-	-	N	N	-	-	-	-	-	-	-	-	-	-						
P.R.	N	0	0	N	N	-	0	0	-	-	1	2	11	33	38						
V.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2006 and 2007 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.

† Includes cases of invasive pneumococcal disease caused by drug-resistant Streptococcus pneumoniae (DRSP) 
(NNDSS event code 11720).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


