
TABLE II. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending December 9, 2006 (WEEK 49)*

column labels in same order that data fields appears in each record below:
Reporting Area
Chlamydia† current week
Chlamydia† previous 52 weeks median 
Chlamydia† previous 52 weeks maximum 
Chlamydia† cummulative for 2006
Chlamydia† cummulative for 2005
Coccidioidomycosis current week
Coccidioidomycosis previous 52 weeks median 
Coccidioidomycosis previous 52 weeks maximum 
Coccidioidomycosis cummulative for 2006
Coccidioidomycosis cummulative for 2005
Cryptosporidiosis current week
Cryptosporidiosis previous 52 weeks median 
Cryptosporidiosis previous 52 weeks maximum 
Cryptosporidiosis cummulative for 2006
Cryptosporidiosis cummulative for 2005

tab delimited data:
test
UNITED STATES	11,832	19,355	35,170	898,911	903,206	211	151	1,643	7,591	4,544	51	68	594	4,898	7,353						
Colo.	-	141	395	5,480	14,585	N	0	0	N	N	-	1	7	68	50						
Idaho	-	43	191	2,333	2,620	N	0	0	N	N	-	0	1	-	14						
Mont.	47	46	195	2,413	2,168	N	0	0	N	N	-	0	26	132	21						
Nev.	207	87	432	5,078	6,981	-	1	4	52	63	-	0	1	11	11						
N. Mex.	122	193	339	9,402	7,774	-	0	3	15	19	-	0	5	29	17						
Utah	-	94	176	4,652	4,282	2	1	3	59	19	1	0	3	20	11						
Wyo.	-	27	54	1,253	1,107	-	0	2	2	3	-	0	11	48	3						
PACIFIC	1,956	3,325	5,079	157,688	156,458	87	43	1,179	2,446	1,629	-	1	52	79	328						
Alaska	103	81	152	3,777	4,038	-	0	0	-	-	-	0	1	4	3						
Calif.	1,200	2,623	4,231	123,843	121,397	87	43	1,179	2,446	1,629	-	0	14	-	194						
Hawaii	-	100	135	4,845	5,223	N	0	0	N	N	-	0	1	4	1						
Oreg.	255	174	315	8,478	8,354	N	0	0	N	N	-	1	7	71	69						
Wash.	398	348	604	16,745	17,446	N	0	0	N	N	-	0	38	-	61						
Amer. Samoa	U	0	46	U	U	U	0	0	U	U	U	0	0	U	U						
C.N.M.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						
Guam	-	17	18	-	806	-	0	0	-	-	-	0	0	-	-						
P.R.	198	93	190	4,331	3,772	N	0	0	N	N	N	0	0	N	N						
V.I.	-	5	16	178	196	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting year 2006 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.

† Chlamydia refers to genital infections caused by Chlamydia trachomatis.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


