Fla.	4	4	11	39	35	-	2	6	14	20	2	1	3	16	16						
Ga.	-	1	3	7	11	-	0	5	6	3	-	1	5	10	3						
Md.	-	2	6	11	13	1	28	98	166	152	1	2	8	30	15						
N.C.	2	1	8	13	5	1	0	29	7	1	-	0	8	-	2						
S.C.	-	0	3	1	4	-	1	3	-	6	-	0	2	-	3						
Va.	-	2	4	9	8	1	17	111	37	73	-	1	4	7	15						
W. Va.	-	1	3	1	3	-	1	10	10	11	-	0	1	-	-						
E.S. CENTRAL	1	2	7	13	11	-	1	5	4	4	-	0	4	6	1						
Ala.	-	0	2	1	2	-	0	2	1	1	-	0	2	-	1						
Ky.	-	0	4	3	4	-	0	4	2	2	-	0	2	3	-						
Miss.	-	0	2	1	1	-	0	1	-	1	-	0	1	-	-						
Tenn.	1	1	3	8	4	-	0	4	1	-	-	0	2	3	-						
W.S. CENTRAL	4	4	31	29	20	-	1	6	5	3	-	1	10	1	9						
Ark.	-	0	3	2	-	-	0	0	-	-	-	0	1	-	-						
La.	1	0	3	6	3	-	0	1	-	1	-	0	2	1	-						
Okla.	-	0	9	-	-	-	0	0	-	-	-	0	4	-	4						
Tex.	3	3	28	21	17	-	1	6	5	2	-	0	10	-	5						
MOUNTAIN	1	2	7	17	18	-	0	5	4	6	-	1	6	4	11						
Ariz.	-	0	3	1	6	-	0	2	-	1	-	0	3	1	1						
Colo.	-	0	3	4	5	-	0	0	-	-	-	0	3	-	4						
Idaho	-	0	2	3	1	-	0	3	4	2	-	0	1	-	1						
Mont.	-	0	1	1	-	-	0	1	-	-	-	0	0	-	-						
Nev.	1	0	2	2	3	-	0	2	-	1	-	0	1	3	4						
N. Mex.	-	0	2	2	-	-	0	1	-	-	-	0	1	-	-						
Utah	-	0	5	4	2	-	0	1	-	1	-	0	2	-	1						
Wyo.	-	0	1	-	1	-	0	1	-	1	-	0	0	-	-						
PACIFIC	-	3	16	32	37	-	2	8	9	28	2	2	7	8	18						
Alaska	-	0	0	-	-	-	0	1	-	2	-	0	1	-	1						
Calif.	-	2	10	20	29	-	1	4	5	17	-	1	5	4	15						
Hawaii	-	0	1	1	-	N	0	0	N	N	-	0	1	-	1						
Oreg.	-	0	3	6	8	-	1	6	4	9	-	0	2	-	1						
Wash.	-	0	9	5	-	-	0	4	-	-	2	0	5	4	-						
Amer. Samoa	N	0	0	N	N	N	0	0	N	N	-	0	0	-	-						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
P.R.	-	0	0	-	-	N	0	0	N	N	-	0	0	-	-						
V.I.	-	0	0	-	-	N	0	0	N	N	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not reportable.
NN: Not Nationally Notifiable
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Case counts for reporting years 2012 and 2013 are provisional and subject to change.
For further information on interpretation of these data, see http://wwwn.cdc.gov/nndss/document/ProvisionalNationaNotifiableDiseasesSurveillanceData20100927.pdf. 
Data for TB are displayed in Table IV, which appears quarterly.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


