Del.	-	0	2	5	3	-	0	0	-	-	-	0	2	5	11						
D.C.	-	0	2	2	3	-	0	0	-	-	-	0	1	1	-						
Fla.	6	4	18	118	106	-	0	24	67	176	1	0	4	9	8						
Ga.	-	1	7	6	44	-	4	9	81	120	1	0	5	8	19						
Md.	-	2	7	59	80	-	6	12	128	155	-	1	7	19	32						
N.C.	11	1	112	170	101	11	11	21	251	210	4	8	61	182	327						
S.C.	-	3	11	40	76	-	3	11	46	74	-	1	5	16	8						
Va.	-	2	17	42	106	-	12	31	343	309	-	2	12	39	23						
W. Va.	-	0	19	9	20	-	1	8	38	53	-	0	2	1	1						
E.S. CENTRAL	-	5	24	92	144	1	3	11	62	130	-	6	27	93	104						
Ala.	-	1	18	28	33	-	0	8	-	43	-	1	9	25	23						
Ky.	-	0	5	2	27	1	0	4	10	7	-	0	1	2	-						
Miss.	-	0	10	14	20	-	0	0	-	4	-	0	1	2	2						
Tenn.	-	3	9	48	64	-	2	8	52	76	-	4	22	64	79						
W.S. CENTRAL	-	17	226	222	350	-	13	35	57	447	-	1	168	27	28						
Ark.	-	2	17	61	38	-	0	5	12	19	-	0	53	1	18						
La.	-	0	2	6	16	-	0	1	-	2	-	0	1	-	-						
Okla.	-	0	36	2	10	-	0	22	45	34	-	0	108	21	5						
Tex.	-	14	174	153	286	-	9	34	-	392	-	0	7	5	5						
MOUNTAIN	-	28	62	562	1,580	-	3	28	60	79	-	0	4	11	10						
Ariz.	-	6	17	142	343	-	2	10	46	61	-	0	2	-	3						
Colo.	-	6	18	141	515	-	0	0	-	-	-	0	1	1	1						
Idaho	-	1	6	21	43	-	0	24	-	-	-	0	3	2	-						
Mont.	-	1	8	30	61	-	0	2	1	7	-	0	2	-	-						
Nev.	-	0	9	3	44	-	0	1	-	-	-	0	0	-	-						
N. Mex.	-	2	8	23	53	-	0	2	4	6	-	0	1	2	3						
Utah	-	8	48	188	487	-	0	1	5	3	-	0	0	-	-						
Wyo.	-	1	8	14	34	-	0	2	4	2	-	0	2	6	3						
PACIFIC	4	21	547	235	778	5	4	13	105	96	-	0	1	1	2						
Alaska	3	1	8	19	36	-	0	6	35	14	N	0	0	N	N						
Calif.	-	16	225	99	604	5	3	12	69	80	-	0	0	-	-						
Hawaii	-	0	5	10	62	N	0	0	N	N	N	0	0	N	N						
Oreg.	-	1	11	49	76	-	0	4	1	2	-	0	1	1	2						
Wash.	1	0	377	58	-	-	0	0	-	-	N	0	0	N	N						
Amer. Samoa	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						
C.N.M.I.	U	-	-	U	U	U	-	-	U	U	U	-	-	U	U						
Guam	-	2	7	-	16	-	0	0	-	-	N	0	0	N	N						
P.R.	-	0	1	-	-	-	1	4	20	55	N	0	0	N	N						
V.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2006 and 2007 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


