Utah	-	0	6	5	10	-	0	1	1	2	11	8	38	115	117						
Wyo.	2	0	3	6	4	-	0	0	-	-	-	0	8	3	27						
PACIFIC	-	0	0	-	-	6	33	56	136	249	-	0	0	-	-						
Alaska	-	0	0	-	-	-	0	2	-	2	-	0	0	-	-						
Calif.	N	0	0	N	N	1	28	54	94	227	-	0	0	-	-						
Hawaii	-	0	0	-	-	-	0	2	3	2	N	0	0	N	N						
Oreg.	N	0	0	N	N	-	0	6	2	1	N	0	0	N	N						
Wash.	N	0	0	N	N	5	3	11	37	17	N	0	0	N	N						
Amer. Samoa	-	0	0	-	-	U	0	0	U	U	U	0	0	U	U						
C.N.M.I.	-	0	0	-	-	U	0	0	U	U	U	0	0	U	U						
Guam	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
P.R.	N	0	0	N	N	-	4	16	15	20	3	9	47	20	59						
V.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2005 and 2006 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


