
TABLE II. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending December 30, 2006 (WEEK 52)*

column labels in same order that data fields appears in each record below:
Reporting Area
Chlamydia† current week
Chlamydia† previous 52 weeks median 
Chlamydia† previous 52 weeks maximum 
Chlamydia† cummulative for 2006
Chlamydia† cummulative for 2005
Coccidioidomycosis current week
Coccidioidomycosis previous 52 weeks median 
Coccidioidomycosis previous 52 weeks maximum 
Coccidioidomycosis cummulative for 2006
Coccidioidomycosis cummulative for 2005
Cryptosporidiosis current week
Cryptosporidiosis previous 52 weeks median 
Cryptosporidiosis previous 52 weeks maximum 
Cryptosporidiosis cummulative for 2006
Cryptosporidiosis cummulative for 2005

tab delimited data:
test
UNITED STATES	5,900	19,150	35,170	942,024	976,445	84	151	1,643	8,071	6,544	30	65	594	5,140	8,271						
Mo.	133	441	615	22,716	22,371	-	0	1	1	1	-	2	21	185	246						
Nebr.	-	100	176	5,191	5,098	N	0	0	N	N	-	1	16	94	29						
N. Dak.	6	33	64	1,649	1,667	N	0	0	N	N	-	0	4	9	5						
S. Dak.	-	51	116	2,613	2,701	N	0	0	N	N	-	1	7	86	31						
S. ATLANTIC	1,366	3,782	4,977	186,804	177,386	-	0	1	5	2	22	16	69	1,190	774						
Del.	64	68	107	3,615	3,392	N	0	0	N	N	-	0	3	15	6						
D.C.	-	55	139	2,905	3,678	-	0	0	-	-	-	0	2	15	18						
Fla.	639	975	1,181	48,829	43,372	N	0	0	N	N	20	7	32	577	350						
Ga.	5	700	2,142	34,670	33,562	-	0	0	-	-	-	4	14	265	152						
Md.	314	339	500	18,093	18,291	-	0	1	5	2	-	0	3	20	34						
N.C.	-	626	1,772	32,609	31,183	N	0	0	N	N	2	0	11	99	92						
S.C.	330	338	1,452	19,356	18,296	N	0	0	N	N	-	1	13	126	24						
Va.	-	470	840	23,634	22,668	N	0	0	N	N	-	1	6	61	77						
W. Va.	14	58	227	3,093	2,944	N	0	0	N	N	-	0	3	12	21						
E.S. CENTRAL	549	1,420	1,951	73,188	69,812	-	0	0	-	-	-	3	15	213	230						
Ala.	-	409	760	20,408	17,109	N	0	0	N	N	-	1	12	110	29						
Ky.	-	163	691	8,940	8,351	N	0	0	N	N	-	1	3	40	149						
Miss.	294	365	807	18,976	21,268	-	0	0	-	-	-	0	3	16	3						
Tenn.	255	508	604	24,864	23,084	N	0	0	N	N	-	1	5	47	49						
W.S. CENTRAL	103	2,176	3,605	104,977	111,001	-	0	1	1	-	-	4	44	327	252						
Ark.	103	154	336	8,105	8,507	-	0	0	-	-	-	0	2	20	8						
La.	-	222	607	12,115	17,227	-	0	1	1	N	-	0	9	69	83						
Okla.	-	243	2,159	12,659	13,407	N	0	0	N	N	-	1	4	41	46						
Tex.	-	1,459	1,897	72,098	71,860	N	0	0	N	N	-	2	35	197	115						
MOUNTAIN	643	992	1,632	50,496	63,447	84	109	452	5,492	3,630	2	3	38	345	143						
Ariz.	436	359	881	19,128	21,264	84	105	448	5,360	3,516	1	0	3	27	11						
Colo.	207	110	254	5,822	15,432	N	0	0	N	N	-	1	7	69	50						
Idaho	-	40	191	2,333	2,799	N	0	0	N	N	-	0	0	-	15						
Mont.	-	47	195	2,459	2,400	N	0	0	N	N	-	0	26	134	23						
Nev.	-	87	397	5,222	7,321	-	1	4	54	66	-	0	1	13	13						
N. Mex.	-	191	339	9,402	8,456	-	0	3	15	20	-	0	5	31	17						
Utah	-	94	178	4,822	4,602	-	1	3	61	23	-	0	3	20	11						
Wyo.	-	26	54	1,308	1,173	-	0	2	2	5	1	0	11	51	3						
PACIFIC	407	3,344	5,079	164,764	168,194	-	43	1,179	2,525	2,885	-	1	52	85	387						
Alaska	25	81	152	3,890	4,355	-	0	0	-	-	-	0	1	4	3						
Calif.	-	2,663	4,231	129,332	130,716	-	43	1,179	2,525	2,885	-	0	14	-	214						
Hawaii	-	100	136	5,152	5,489	N	0	0	N	N	-	0	1	4	1						
Oreg.	-	170	309	8,608	9,018	N	0	0	N	N	-	1	7	77	69						
Wash.	382	348	604	17,782	18,616	N	0	0	N	N	-	0	38	-	100						
Amer. Samoa	U	0	46	U	U	U	0	0	U	U	U	0	0	U	U						
C.N.M.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						
Guam	-	9	18	-	859	-	0	0	-	-	-	0	0	-	-						
P.R.	-	95	198	4,571	3,988	N	0	0	N	N	N	0	0	N	N						
V.I.	-	5	16	178	196	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting year 2006 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.

† Chlamydia refers to genital infections caused by Chlamydia trachomatis.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


