Del.	-	0	2	-	1	-	0	2	16	8	-	1	5	46	22						
D.C.	-	0	3	21	13	-	2	9	79	69	-	0	5	25	24						
Fla.	6	13	36	531	422	13	15	29	515	476	-	0	0	-	-						
Ga.	4	8	29	322	249	-	7	147	205	273	-	0	0	-	-						
Md.	-	0	0	-	-	2	5	19	199	219	-	0	0	-	-						
N.C.	N	0	0	N	N	7	5	17	211	188	-	0	0	-	-						
S.C.	-	0	0	-	-	-	1	7	47	43	2	16	52	759	384						
Va.	N	0	0	N	N	1	3	12	110	91	-	30	812	1,217	314						
W. Va.	-	1	14	93	95	-	0	1	3	2	4	26	70	1,055	719						
E.S. CENTRAL	2	3	13	143	131	10	13	24	477	315	1	0	70	89	36						
Ala.	N	0	0	N	N	7	4	18	211	105	1	0	70	88	36						
Ky.	1	0	5	28	24	-	1	8	48	31	N	0	0	N	N						
Miss.	-	0	0	-	1	-	0	6	42	37	-	0	1	1	-						
Tenn.	1	3	13	115	106	3	5	13	176	142	N	0	0	N	N						
W.S. CENTRAL	-	0	4	14	99	26	26	44	1,047	859	67	181	1,757	7,922	4,667						
Ark.	-	0	3	11	12	4	1	6	52	32	2	7	110	587	-						
La.	-	0	4	3	87	3	4	17	154	192	-	0	8	43	108						
Okla.	N	0	0	N	N	4	1	6	51	28	-	0	0	-	-						
Tex.	N	0	0	N	N	15	21	39	790	607	65	165	1,647	7,292	4,559						
MOUNTAIN	-	2	27	75	40	2	7	24	286	298	19	52	138	1,889	1,859						
Ariz.	N	0	0	N	N	2	4	16	131	107	-	0	0	-	-						
Colo.	N	0	0	N	N	-	1	3	30	33	16	33	76	996	1,263						
Idaho	N	0	0	N	N	-	0	1	2	20	-	0	0	-	-						
Mont.	-	0	1	-	-	-	0	1	1	5	-	0	0	-	-						
Nev.	-	0	27	4	2	-	1	12	71	87	-	0	2	4	-						
N. Mex.	-	0	1	1	-	-	1	5	45	39	-	3	34	297	164						
Utah	-	0	8	33	17	-	0	1	6	7	3	11	55	560	383						
Wyo.	-	1	3	37	21	-	0	0	-	-	-	0	8	32	49						
PACIFIC	-	0	0	-	-	4	31	49	1,056	1,258	-	0	0	-	-						
Alaska	-	0	0	-	-	-	0	4	6	6	-	0	0	-	-						
Calif.	N	0	0	N	N	2	28	39	893	1,127	-	0	0	-	-						
Hawaii	-	0	0	-	-	-	0	2	12	8	N	0	0	N	N						
Oreg.	N	0	0	N	N	-	0	6	13	21	N	0	0	N	N						
Wash.	N	0	0	N	N	2	2	11	132	96	N	0	0	N	N						
Amer. Samoa	-	0	0	-	-	U	0	0	U	U	U	0	0	U	U						
C.N.M.I.	-	0	0	-	-	U	0	0	U	U	U	0	0	U	U						
Guam	-	0	0	-	-	-	0	0	-	3	-	3	12	-	380						
P.R.	N	0	0	N	N	-	3	10	86	152	5	7	47	236	515						
V.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2005 and 2006 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


