Fla.	80	95	176	441	353	1	2	9	12	6	43	30	76	234	111						
Ga.	30	33	69	187	114	1	1	7	5	4	16	24	58	165	78						
Md.	14	13	33	66	57	3	2	9	12	4	2	2	10	8	16						
N.C.	34	29	130	165	183	1	2	11	2	13	-	1	21	-	18						
S.C.	4	18	51	43	43	-	0	3	-	1	-	1	9	5	11						
Va.	3	21	57	65	48	-	2	11	7	2	-	2	9	2	3						
W. Va.	-	2	16	5	1	-	0	5	-	-	-	0	2	-	-						
E.S. CENTRAL	14	62	153	159	201	-	4	21	8	16	5	14	84	66	93						
Ala.	3	22	95	46	88	-	0	5	1	2	2	5	75	20	14						
Ky.	2	8	23	40	35	-	1	12	1	4	-	3	15	8	55						
Miss.	-	12	42	5	30	-	0	0	-	-	-	2	13	1	17						
Tenn.	9	16	32	68	48	-	3	9	6	10	3	3	14	37	7						
W.S. CENTRAL	4	80	185	57	143	1	3	25	3	1	7	36	172	55	69						
Ark.	2	15	46	22	25	-	0	7	1	-	2	2	10	6	4						
La.	-	15	42	10	28	-	0	1	-	-	-	1	25	5	1						
Okla.	2	8	40	23	21	-	0	17	1	-	-	2	9	3	11						
Tex.	-	46	104	2	69	1	2	17	1	1	5	29	159	41	53						
MOUNTAIN	16	51	87	177	247	1	8	35	9	22	1	25	87	51	97						
Ariz.	1	18	45	66	99	-	2	13	4	10	-	11	35	29	53						
Colo.	4	12	30	48	55	-	1	8	1	6	1	3	15	7	11						
Idaho	4	3	9	15	20	-	2	8	1	3	-	0	3	-	4						
Mont.	1	2	10	8	13	-	0	0	-	-	-	0	13	2	-						
Nev.	-	2	20	12	16	-	0	4	-	-	-	1	20	8	8						
N. Mex.	-	4	15	10	19	-	1	5	1	1	-	2	15	4	14						
Utah	6	5	15	16	20	1	1	14	2	2	-	1	6	1	6						
Wyo.	-	1	4	2	5	-	0	3	-	-	-	0	19	-	1						
PACIFIC	61	114	181	335	445	-	4	17	4	8	13	32	87	88	219						
Alaska	-	1	4	3	15	N	0	0	N	N	-	0	2	3	1						
Calif.	58	89	158	264	356	-	0	1	1	N	12	28	76	69	161						
Hawaii	-	5	16	21	27	-	0	2	1	1	-	0	3	2	9						
Oreg.	2	8	16	26	41	-	1	13	2	5	-	1	6	7	41						
Wash.	1	10	58	21	6	-	2	13	-	2	1	2	13	7	7						
Amer. Samoa	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						
C.N.M.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						
Guam	-	0	0	-	-	N	0	0	N	N	-	0	0	-	-						
P.R.	2	11	47	10	13	-	0	0	-	-	-	0	6	-	1						
V.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2006 and 2007 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.

† Includes E. coli O157:H7; Shiga toxin positive, serogroup non-O157; and Shiga toxin positive, not serogrouped.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


