
TABLE II. (Part 9)  Provisional cases of selected notifiable diseases, United States, week ending March 24, 2012 (WEEK 12)*

column labels in same order that data fields appears in each record below:
Reporting Area
Shigellosis current week
Shigellosis previous 52 weeks median 
Shigellosis previous 52 weeks maximum 
Shigellosis cummulative for 2012
Shigellosis cummulative for 2011
Spotted Fever Rickettsiosis (including RMSF) † Confirmed current week
Spotted Fever Rickettsiosis (including RMSF) † Confirmed previous 52 weeks median 
Spotted Fever Rickettsiosis (including RMSF) † Confirmed previous 52 weeks maximum 
Spotted Fever Rickettsiosis (including RMSF) † Confirmed cummulative for 2012
Spotted Fever Rickettsiosis (including RMSF) † Confirmed cummulative for 2011
Spotted Fever Rickettsiosis (including RMSF) † Probable current week
Spotted Fever Rickettsiosis (including RMSF) † Probable previous 52 weeks median 
Spotted Fever Rickettsiosis (including RMSF) † Probable previous 52 weeks maximum 
Spotted Fever Rickettsiosis (including RMSF) † Probable cummulative for 2012
Spotted Fever Rickettsiosis (including RMSF) † Probable cummulative for 2011

tab delimited data:
test
UNITED STATES	112	266	388	2,204	1,855	2	3	13	24	11	3	31	137	104	64						
Okla.	-	4	28	75	21	-	0	1	-	-	-	0	25	2	1						
Tex.	10	45	116	258	242	-	0	1	-	-	-	0	13	1	2						
MOUNTAIN	-	13	41	56	180	-	0	3	2	6	-	1	7	8	12						
Ariz.	-	6	28	36	48	-	0	3	2	6	-	0	6	4	12						
Colo.	-	1	8	5	19	-	0	0	-	-	-	0	1	-	-						
Idaho	-	0	3	2	6	-	0	0	-	-	-	0	2	2	-						
Mont.	-	1	15	3	55	-	0	0	-	-	-	0	1	-	-						
Nev.	-	0	4	1	6	-	0	0	-	-	-	0	1	-	-						
N. Mex.	-	2	7	8	39	-	0	0	-	-	-	0	0	-	-						
Utah	-	1	4	1	7	-	0	0	-	-	-	0	1	2	-						
Wyo.	-	0	1	-	-	-	0	0	-	-	-	0	2	-	-						
PACIFIC	5	19	45	146	234	1	0	2	4	-	-	0	2	2	-						
Alaska	2	0	2	5	1	N	0	0	N	N	N	0	0	N	N						
Calif.	-	14	41	112	196	1	0	2	4	-	-	0	1	2	-						
Hawaii	-	0	3	1	18	N	0	0	N	N	N	0	0	N	N						
Oreg.	1	1	6	15	11	-	0	0	-	-	-	0	1	-	-						
Wash.	2	1	12	13	8	-	0	0	-	-	-	0	0	-	-						
Amer. Samoa	-	0	0	-	1	N	0	0	N	N	N	0	0	N	N						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	0	0	-	1	N	0	0	N	N	N	0	0	N	N						
P.R.	-	0	1	-	-	N	0	0	N	N	N	0	0	N	N						
V.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not reportable.
NN: Not Nationally Notifiable
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Case counts for reporting years 2011 and 2012 are provisional and subject to change.
For further information on interpretation of these data, see http://wwwn.cdc.gov/nndss/document/ProvisionalNationaNotifiableDiseasesSurveillanceData20100927.pdf. 
Data for TB are displayed in Table IV, which appears quarterly.

† Illnesses with similar clinical presentation that result from Spotted fever group rickettsia infections are reported as Spotted fever rickettsiosis. Rocky Mountain Spotted Fever (RMSF) caused by Rickettsia rickettsii, is the most common and well-known spotted fever.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


