Diseases, National Center for Zoonotic, Vector-Borne, and Enteric Diseases (ArboNET Surveillance). Data for 
West Nile virus are available in Table II.

** Data for H. influenzae (all ages, all serotypes) are available in Table II.

†† Updated weekly from reports to the Influenza Division, National Center for Immunization and Respiratory 
Diseases. Please refer to the MMWR publication for weekly updates to the footnote for this condition.

§§ Please refer to the MMWR publication for weekly updates to the footnote for this condition.

¶¶ Data for meningococcal disease (all serogroups) are available in Table II.

*** Please refer to the http://www.cdc.gov/mmwr/mmwr_wk/wk_cvol.html for weekly updates to the footnote for this condition.

††† Please refer to the MMWR publication for weekly updates to the footnote for this condition.

§§§ Updated weekly from reports to the Division of STD Prevention, National Center for HIV/AIDS, Viral Hepatitis, STD, and TB Prevention.

¶¶¶ Please refer to the MMWR publication for weekly updates to the footnote for this condition. See Table II for Dengue Hemorrhagic Fever.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


